VarCov_var1_var1,VarCov_var2_var1,VarCov_var3_var1,VarCov_var4_var1,VarCov_var5_var1,VarCov_var6_var1,VarCov_var7_var1,VarCov_var8_var1,VarCov_var9_var1,VarCov_var10_var1,VarCov_var2_var2,VarCov_var3_var2,VarCov_var4_var2,VarCov_var5_var2,VarCov_var6_var2,VarCov_var7_var2,VarCov_var8_var2,VarCov_var9_var2,VarCov_var10_var2,VarCov_var3_var3,VarCov_var4_var3,VarCov_var5_var3,VarCov_var6_var3,VarCov_var7_var3,VarCov_var8_var3,VarCov_var9_var3,VarCov_var10_var3,VarCov_var4_var4,VarCov_var5_var4,VarCov_var6_var4,VarCov_var7_var4,VarCov_var8_var4,VarCov_var9_var4,VarCov_var10_var4,VarCov_var5_var5,VarCov_var6_var5,VarCov_var7_var5,VarCov_var8_var5,VarCov_var9_var5,VarCov_var10_var5,VarCov_var6_var6,VarCov_var7_var6,VarCov_var8_var6,VarCov_var9_var6,VarCov_var10_var6,VarCov_var7_var7,VarCov_var8_var7,VarCov_var9_var7,VarCov_var10_var7,VarCov_var8_var8,VarCov_var9_var8,VarCov_var10_var8,VarCov_var9_var9,VarCov_var10_var9,VarCov_var10_var10
.00032056987,-9.9876229e-07,-1.3952611e-06,2.2590238e-07,-2.2645854e-07,-1.6628549e-06,2.1111814e-06,3.4625771e-07,1.0604093e-06,2.4727149e-07,.00080378063,5.3713563e-07,4.6576932e-07,1.7846668e-06,1.0257534e-07,-1.2820167e-06,-1.5350835e-06,-2.2868687e-06,-1.0634520e-06,.00086718192,-1.9674944e-06,-7.1427530e-07,-9.2005575e-07,-1.1208530e-06,-1.5721769e-06,1.2838600e-06,-1.4326097e-06,.00028209935,3.5063721e-07,1.5636915e-07,-2.0458775e-07,-9.0111083e-09,-1.5221249e-06,-4.6876426e-08,.00039425597,4.7488533e-07,-2.9947043e-07,-8.9416596e-07,-6.6590206e-07,-2.8742431e-07,.00083263748,-1.3919822e-06,-1.1051512e-06,-2.1106168e-06,-9.9518934e-07,.00024079451,3.6096881e-09,9.8951455e-07,3.9964178e-07,.00075728359,1.0760708e-06,-1.9241050e-07,.00088370976,3.3266454e-07,.00025123014
.00044570988,3.3425422e-07,-9.2822138e-06,7.9172660e-06,-8.9553191e-07,-8.5676229e-06,6.3334455e-06,-2.7235349e-06,-1.6913795e-06,-1.7446729e-06,.0007794589,-1.5070129e-06,4.4193403e-06,2.9513917e-06,-1.8569600e-06,-1.9129611e-06,-4.6002365e-06,-6.3392672e-06,-3.1382224e-06,.00096839102,-.000012579319,-9.2574635e-07,2.6296941e-06,-3.7384914e-06,2.0795333e-07,6.8395375e-06,-7.1128608e-07,.00048790057,2.9860249e-07,-5.2638652e-06,1.1600340e-06,-4.3718819e-06,-9.0702861e-06,-2.9836015e-06,.00031800661,1.1962337e-06,-6.3772967e-07,-1.3527268e-06,-8.9191985e-07,-3.5111873e-07,.00086884678,-3.9252004e-06,5.2218343e-07,-1.0132435e-06,-2.0901643e-07,.00024437223,-8.2099160e-07,1.0072492e-06,2.6214641e-07,.00076652301,4.6558448e-06,1.0108146e-06,.00088645931,2.3147547e-06,.00025602229
.00029701772,-3.2475509e-06,-8.8828647e-06,4.7996859e-06,-1.0089635e-06,-8.0233594e-06,7.2358548e-06,-1.2708872e-06,2.7587919e-07,-6.5561829e-07,.0016167577,9.1056845e-06,5.1831089e-06,8.4270569e-06,-6.0888965e-06,-.000013683454,-.00002421331,-.000026607549,-.000019549934,.00087250362,-.000010321965,-1.1284724e-06,7.3732508e-07,-6.2464542e-06,-4.3986151e-06,4.8850766e-06,-4.8038992e-06,.00025303895,5.1637494e-07,-3.4548088e-06,5.8337042e-07,-3.2600028e-06,-7.9202655e-06,-2.3068915e-06,.00032128691,1.4182285e-06,-1.2209371e-06,-2.8092988e-06,-2.0372177e-06,-1.1459547e-06,.00079784467,-4.2103161e-06,4.5434612e-07,-2.0142077e-06,-3.0924588e-07,.00022477267,1.8898008e-06,4.4568746e-06,3.0123826e-06,.00082376203,.000010036425,4.6935761e-06,.00088959164,6.3811526e-06,.00028581839
.00032212818,-4.5654551e-06,-8.3917794e-06,4.6919927e-06,-1.2042012e-06,-.00001471246,.000010670775,-1.2344157e-06,5.0167650e-06,1.0597801e-06,.00083718234,3.3223976e-06,5.0978865e-06,7.5058579e-06,-2.2797758e-07,-.000012488069,-.000017025528,-.000026118876,-.000016640226,.0011650701,-.000016964312,-1.9024263e-06,-.000014682314,-4.1555463e-06,-7.8335925e-06,.000021980417,-1.1176171e-06,.00027223231,8.1273629e-07,-1.3184667e-06,-3.3694019e-07,-2.8595564e-06,-.000012289435,-3.4048592e-06,.00031481843,1.9415111e-06,-1.4462117e-06,-3.3390384e-06,-2.5172992e-06,-1.3297296e-06,.0010328495,-.000010421621,6.7668117e-07,-.000018953971,-7.2185539e-06,.00023273051,1.3505997e-06,9.7591774e-06,5.0822819e-06,.00071076507,8.9329269e-06,3.4656991e-06,.00092250889,.000012509495,.00027808629
.00031877248,-4.5659513e-06,-8.3378400e-06,4.5087991e-06,-2.0845168e-06,-.000013382203,.000013419333,-1.3906680e-06,3.0145848e-06,1.0491493e-06,.00076181011,2.9435275e-06,4.9267132e-06,8.5773372e-06,2.1229939e-06,-.000012498591,-.000017997439,-.000029192341,-.000015839065,.00080330984,-.000015213137,-2.1652825e-06,-.000013254171,-4.6843484e-06,-7.8002340e-06,.000019751596,-2.1619971e-06,.00025473174,1.2741755e-06,-1.6106160e-06,-6.7635460e-07,-2.6410826e-06,-.000012434103,-3.0560927e-06,.0003543288,3.9817317e-07,-2.4214073e-06,-3.9138640e-06,-8.0598039e-07,-1.4337851e-06,.0009881627,-9.2331638e-06,-2.2137967e-06,-.000030149733,-8.1174339e-06,.00023942848,8.6331727e-07,7.8002859e-06,4.9913365e-06,.00071611168,.000011829868,3.1508205e-06,.00091471634,.000012442257,.00024387419
.00032901467,-6.8192462e-06,-9.9153322e-06,4.5382881e-06,-1.6127966e-06,-.00001284332,.000016158174,-1.8958922e-06,5.1246443e-06,1.7411523e-06,.00078410533,3.6878089e-06,5.5900105e-06,9.4559773e-06,8.9897060e-07,-.000014681101,-.000018658106,-.000032144846,-.00001744946,.00080286543,-.000016777192,-2.9244864e-06,-.000012973233,-5.6424633e-06,-9.0603826e-06,.000020140957,-3.5804840e-06,.00025469187,1.4439993e-06,-1.4892051e-06,-1.1045939e-06,-2.4774436e-06,-.000013682496,-3.1579832e-06,.00035376928,1.4561675e-06,-1.4501912e-06,-5.2630744e-06,-6.8257458e-07,-1.4018925e-06,.00081746065,-7.5054868e-06,-3.8555117e-06,-.000027575858,-7.8669882e-06,.00021152488,-4.6114030e-07,9.6518261e-06,5.6608974e-06,.00072480954,.000011701688,2.6114699e-06,.00088109396,.000012892796,.00024585935
.00037547358,-.000014130024,-.000012295052,4.4957360e-06,-2.0423322e-06,-.000014415796,.000021744208,2.0930440e-06,6.9724083e-06,6.4048786e-06,.00099035166,5.4291486e-06,7.7279528e-06,.00001205538,-1.3534779e-07,-.000022391607,-.000031241016,-.000038819668,-.000030550946,.00080365717,-.000018411381,-3.3178417e-06,-.000013615538,-7.0197966e-06,-.00001185406,.000021019476,-6.1296514e-06,.00025803316,1.7048854e-06,-1.4511754e-06,-1.8104838e-06,-3.4605671e-06,-.000015111379,-4.4102803e-06,.00031650468,1.7038072e-06,-1.8259477e-06,-6.4689048e-06,-1.2665284e-06,-2.0920015e-06,.00079526805,-7.9957954e-06,-4.2238707e-06,-.000028735916,-8.6499385e-06,.0002162661,3.2233240e-06,.000010938369,.000010632476,.00084597856,.000014237715,8.8636607e-06,.00087750948,.000015337719,.00031483104
.00029952294,-.000012112346,-.000012645132,4.0760506e-06,-1.9916317e-06,-.000015459984,.000022321919,1.6091625e-06,7.0873143e-06,5.5731894e-06,.00092795718,3.8521603e-06,7.4085506e-06,.000013174823,-3.8854405e-06,-.000020992886,-.000032051372,-.000039821782,-.000025601345,.00082437723,-.000019961044,-3.9388165e-06,-.000013527913,-9.2750761e-06,-.000011704794,.00002241505,-7.4465606e-06,.00025428823,1.9663362e-06,-1.0399475e-06,-2.2119762e-06,-3.0110061e-06,-.00001622237,-4.0268451e-06,.00031475857,2.1578485e-06,-2.1233004e-06,-6.7811784e-06,-1.8394977e-06,-2.0953232e-06,.00085225172,-.00001167976,-3.2897190e-06,-.000031155301,-.000010055641,.00023360431,1.9096879e-06,.000011969984,.000010874339,.00074520527,.000014440007,6.4027709e-06,.00087733602,.000013755969,.00025189453
.00045465535,-.000013532386,-.000029613684,.000015097977,-1.5297837e-06,-.000016486014,.000031915239,4.2748325e-06,.000014221308,5.7074421e-06,.00074258406,3.5597577e-06,.000010338988,.000013639357,-2.9111184e-06,-.000018378905,-.000029132123,-.000037042551,-.000023508528,.001141571,-.000046257435,-7.1757859e-06,-.00002266423,-.000017201712,-.00001796198,.000020982185,-8.2759871e-06,.00048452485,4.5696870e-06,3.7078976e-06,1.6449184e-06,-1.6677590e-06,-.000018695824,-6.9297676e-06,.00033190384,3.3475253e-06,-1.6040342e-06,-7.2347884e-06,-1.7044601e-06,-2.5833588e-06,.00084829039,-9.8137525e-06,-3.0723634e-06,-.000030205847,-.000011531514,.00021359473,2.9288246e-06,.000014790314,9.7426864e-06,.00072315393,.000016433416,5.6181925e-06,.00088634441,.000013009118,.00024668319
.00031154469,-.000012704286,-.000024902291,9.7515067e-06,-1.7841628e-06,-.000014331387,.000030321893,3.9959559e-06,.000012842368,5.5522296e-06,.00076539343,5.6414069e-06,7.7778504e-06,.000015854392,-3.2095411e-06,-.000021438042,-.000030675299,-.000039510698,-.000025810037,.0009652712,-.000034406377,-6.1802980e-06,-.000021982692,-.000018966726,-.000018430273,.000019425688,-.00001105218,.00027180352,3.4775869e-06,3.0663948e-06,1.3601743e-06,-1.0684113e-06,-.000015036549,-4.8088764e-06,.00033767323,3.3881049e-06,-2.2647998e-06,-8.1260323e-06,-2.5153915e-06,-3.3711920e-06,.00079836958,-.000011140633,-3.7780478e-06,-.000030634594,-.00001169909,.00024524677,3.2542077e-06,.000016768543,.000011371922,.00070949498,.000017178705,5.7222210e-06,.00087777234,.000013712347,.00025555032
