VarCov_var1_var1,VarCov_var2_var1,VarCov_var3_var1,VarCov_var4_var1,VarCov_var5_var1,VarCov_var6_var1,VarCov_var7_var1,VarCov_var8_var1,VarCov_var9_var1,VarCov_var10_var1,VarCov_var2_var2,VarCov_var3_var2,VarCov_var4_var2,VarCov_var5_var2,VarCov_var6_var2,VarCov_var7_var2,VarCov_var8_var2,VarCov_var9_var2,VarCov_var10_var2,VarCov_var3_var3,VarCov_var4_var3,VarCov_var5_var3,VarCov_var6_var3,VarCov_var7_var3,VarCov_var8_var3,VarCov_var9_var3,VarCov_var10_var3,VarCov_var4_var4,VarCov_var5_var4,VarCov_var6_var4,VarCov_var7_var4,VarCov_var8_var4,VarCov_var9_var4,VarCov_var10_var4,VarCov_var5_var5,VarCov_var6_var5,VarCov_var7_var5,VarCov_var8_var5,VarCov_var9_var5,VarCov_var10_var5,VarCov_var6_var6,VarCov_var7_var6,VarCov_var8_var6,VarCov_var9_var6,VarCov_var10_var6,VarCov_var7_var7,VarCov_var8_var7,VarCov_var9_var7,VarCov_var10_var7,VarCov_var8_var8,VarCov_var9_var8,VarCov_var10_var8,VarCov_var9_var9,VarCov_var10_var9,VarCov_var10_var10
.00045189078,-5.4351608e-06,-.000010075644,2.7816557e-06,-1.4395255e-06,-.000010977898,.000016174354,2.9012365e-06,7.6929973e-06,2.6593075e-06,.00088576216,8.3696041e-06,2.5700390e-06,.000010072067,1.8570134e-06,-7.8583098e-06,-9.9149020e-06,-.000013199502,-6.3073308e-06,.0011739639,-.000016896038,-3.5830863e-06,-7.3614729e-06,-9.3662511e-06,-9.8984146e-06,6.2900704e-06,-.000011337723,.00037871869,1.9987026e-06,2.9375508e-06,-2.1580233e-07,1.0332237e-06,-9.5414835e-06,1.3573235e-06,.00041610003,2.9291941e-06,-1.7797148e-06,-5.5799692e-06,-3.9270813e-06,-1.6397003e-06,.00088052981,-9.0741696e-06,-6.0075658e-06,-.000013267339,-5.6730887e-06,.00037220362,-1.0522035e-07,7.6257029e-06,3.6440779e-06,.00096562534,7.1274762e-06,-1.7060902e-06,.00096561125,2.7062160e-06,.00033330268
.00042467788,.000013615064,-.000065060791,.000058025082,-6.0871726e-06,-.000055409026,.000039280087,-.000023134682,-.000021620948,-.000014751778,.00085494993,-.000012637951,.000037341626,.00001523824,-.00001797655,-8.5116408e-06,-.000035934783,-.000046529469,-.000024045767,.0012162644,-.00010043768,-1.7855481e-06,.000029044018,-.000030707197,.000015782891,.00005565528,1.8845994e-06,.00052143779,-1.2297594e-06,-.000042393291,.000013783508,-.000036816833,-.000068934998,-.000024067433,.00034333879,8.6895916e-06,-4.1322373e-06,-7.0430810e-06,-3.4710108e-06,-1.0264870e-06,.00092110422,-.000027221215,.000014594787,6.9948419e-06,6.9451098e-06,.00036380012,-7.8790454e-06,4.9696432e-06,1.7596814e-06,.00095758965,.000039922754,.000011239346,.00097542501,.000023468094,.00034557271
.00046025123,-.000016748412,-.00007772509,.000049532417,-8.0801137e-06,-.000059094204,.000060093651,-.00001194059,-5.9318913e-06,-5.2481168e-06,.0020561521,.00011107318,.000039535342,.000046877682,-.000065959859,-.00012374957,-.00022060431,-.0002140374,-.000205857,.0011668615,-.000091375703,-1.5149362e-06,7.4244822e-06,-.00006023157,-.000031002328,.000025124531,-.000047184822,.00035196071,6.7868154e-07,-.000028123555,.000011000957,-.000027742562,-.000060659593,-.000019571231,.00034332366,8.9387977e-06,-8.5593565e-06,-.000016916045,-.000010900858,-7.6547849e-06,.00082001236,-.000023715613,.000021836775,5.9318650e-06,.000015162048,.00038561167,.000023878469,.000039717423,.000038069898,.001070947,.000088436303,.000060190177,.00098046835,.000071604845,.0005221889
.00045478941,-.000024062139,-.000053211843,.000044024535,-8.5346774e-06,-.00010453831,.000078741541,-9.7311722e-06,.000035480658,.00001117287,.00092079182,.000043535827,.000033444725,.000037605281,-8.8302268e-06,-.00009306518,-.0001304405,-.00018372547,-.0001409112,.0013156612,-.00012476294,-3.8232165e-06,-.00012331693,-.000030544612,-.000045856243,.0001631531,-3.4619254e-06,.00036240171,2.2284694e-06,-5.9993977e-06,4.0410387e-06,-.000021113045,-.000088617191,-.000024468776,.00034010384,.00001140342,-9.1425200e-06,-.000019206038,-.000012555998,-7.8905096e-06,.0011660502,-.000070028698,.000024675657,-.00014557669,-.000044534576,.00037396487,.000016640361,.000081882419,.00005086877,.00086262805,.000069150992,.000040847215,.0010964243,.00012076565,.00046300938
.000454928,-.000019452869,-.000058106933,.000041825639,-.000015586647,-.000080580976,.000095364718,-.000011618586,.00001037765,9.7303218e-06,.0008245029,.00004056222,.000030379691,.000038156948,.000016694908,-.000082426006,-.00012988015,-.00019041859,-.00010355334,.0011227776,-.00012196761,-4.6674782e-06,-.00012083444,-.000037474976,-.000047284837,.00014984849,-.000011564783,.00035272754,5.1059669e-06,-7.3033675e-06,2.1650069e-06,-.000017804516,-.000081044192,-.000016472672,.00037091909,-6.5847121e-06,-.000016094669,-.000019902811,7.0630804e-06,-6.8329464e-06,.0011801727,-.000048250997,-1.6767322e-06,-.00023602493,-.000039602597,.00036908942,.000010454462,.000052300951,.000039246683,.00087452278,.000087890352,.000029164417,.0010762116,.000088679626,.00027979829
.000451256,-.000035554509,-.000066214627,.000038884631,-7.7353370e-06,-.000063856292,.00012382022,-.000016719554,.00002660581,.000016168193,.00085863605,.000049143928,.000034042267,.000036892478,5.2017517e-06,-.00010693292,-.00012414189,-.00019417661,-.00011122182,.0011220343,-.0001299358,-9.8024248e-06,-.00010506858,-.000049118975,-.000051786596,.00013595754,-.000022133399,.00035349166,4.9530631e-06,-5.2286155e-06,-2.3754876e-06,-.000013984037,-.00008257899,-.000015647969,.00037970764,3.8892313e-06,-3.3516649e-06,-.000030306581,.000010254624,-4.8334146e-06,.00084513804,-.000031401389,-.000013676992,-.00017971723,-.000033261957,.00040236767,-4.8203310e-06,.000071304043,.000048730602,.00088717235,.000076463504,.000023098351,.00095598929,.000086701846,.00029149026
.0004388685,-.00008849884,-.000073291536,.000031692918,-9.8479777e-06,-.000061134357,.00014867287,.000025782698,.000035026871,.000072208983,.0011699627,.000068427886,.000050371273,.000050491395,-2.3115392e-06,-.00016674695,-.00022799509,-.00022622044,-.00026414977,.0011220104,-.00013748702,-.000011696719,-.0001042792,-.000057890531,-.000069450296,.0001326301,-.000050804367,.00035616159,6.7319793e-06,-3.4428544e-06,-8.7339067e-06,-.000022847864,-.000087243177,-.000030715404,.00034124852,5.5440928e-06,-6.5719014e-06,-.000037822945,5.3670774e-06,-.000011756273,.0008063807,-.000030892286,-.000011590176,-.00017552332,-.000038775524,.00040020703,.000036299738,.000076018274,.00011672063,.0010968536,.000091350594,.00010820713,.00094343291,.00012356548,.00064501091
.00045898423,-.000073854702,-.000085348234,.000031862299,-.000010591405,-.000081887774,.00015881839,.000019481926,.000039879444,.000053662552,.0010608175,.000049556864,.000042421128,.000054439322,-.000037239519,-.00012491115,-.00021580888,-.00021605444,-.00015931138,.0011347941,-.00014334072,-.000014665101,-.000093954826,-.000071929368,-.000059224105,.00013291894,-.000048076301,.00035311858,8.0637510e-06,3.0961348e-06,-.000010467294,-.000016256041,-.000090268884,-.000020002064,.00034012579,7.5660632e-06,-7.1384497e-06,-.000037927439,1.5145763e-06,-8.9703135e-06,.00091703614,-.000058425292,3.3618251e-06,-.00018301417,-.00004043899,.00038102985,.000017149767,.000073750249,.000082815837,.00092457829,.000087110013,.000058412828,.00094285363,.000083347542,.00031685803
.00041763257,-.000054688557,-.00015389643,.000083015846,-1.7360423e-06,-.000047682293,.00018690695,.000034375626,.000076823126,.000034143148,.0007920129,.000041613992,.000045672972,.000054298129,-.000025199102,-.00010442836,-.00017880539,-.00018457889,-.00013545627,.0013047613,-.00025503719,-.000032372769,-.00014612793,-.00014180459,-.000091590096,.000073984433,-.000033798809,.00048887177,.000020997162,.000042474199,.000034668992,3.4973514e-06,-.000060209477,-.000035353787,.0003518661,.000016027498,-5.8015718e-07,-.000037238671,5.3132389e-06,-.00001268111,.00089325418,-.000034637622,8.6644814e-06,-.00015522736,-.000051452214,.00041031998,.000029766852,.00010914353,.000068035108,.00088590814,.00010035204,.000046680387,.00097679603,.00006891699,.00031319383
.00045605077,-.000066368448,-.0001683615,.000076726115,-8.1394674e-06,-.000050772072,.00019186763,.000038506638,.000084655534,.000042743868,.00082861271,.000063252104,.000035409845,.000067355482,-.000025518459,-.00010662057,-.00018114614,-.0001901949,-.00014485566,.0012050492,-.00022188718,-.000019403522,-.00013990761,-.00013992301,-.000096537718,.000061378523,-.000057515226,.00036337052,.000015724721,.000037754136,.00002949702,5.4928396e-06,-.000054204967,-.000023672583,.00036649159,.000014436789,-5.9512577e-06,-.000042426804,-1.5561039e-06,-.000018920349,.00081082497,-.00003446106,3.7506516e-06,-.0001469877,-.000048250193,.00036620838,.000027972608,.00010490706,.000069380781,.00086298626,.000099731064,.0000451657,.00094480778,.000070964335,.00032750907
