edate,sector_name,id_sector,weight
1925m12,Consumer Staples,1,.12825651
1926m1,Consumer Staples,1,.12795275
1926m2,Consumer Staples,1,.13127413
1926m3,Consumer Staples,1,.13269231
1926m4,Consumer Staples,1,.13384321
1926m5,Consumer Staples,1,.13282733
1926m6,Consumer Staples,1,.13307984
1926m7,Consumer Staples,1,.13207547
1926m8,Consumer Staples,1,.13559322
1926m9,Consumer Staples,1,.13721804
1926m10,Consumer Staples,1,.13992538
1926m11,Consumer Staples,1,.13940521
1926m12,Consumer Staples,1,.13837638
1927m1,Consumer Staples,1,.13761468
1927m2,Consumer Staples,1,.13761468
1927m3,Consumer Staples,1,.13553114
1927m4,Consumer Staples,1,.13528337
1927m5,Consumer Staples,1,.13611615
1927m6,Consumer Staples,1,.13489209
1927m7,Consumer Staples,1,.13416816
1927m8,Consumer Staples,1,.13523132
1927m9,Consumer Staples,1,.13194445
1927m10,Consumer Staples,1,.13148789
1927m11,Consumer Staples,1,.1323024
1927m12,Consumer Staples,1,.13722126
1928m1,Consumer Staples,1,.13921902
1928m2,Consumer Staples,1,.13945578
1928m3,Consumer Staples,1,.13898306
1928m4,Consumer Staples,1,.14067797
1928m5,Consumer Staples,1,.14165261
1928m6,Consumer Staples,1,.14261745
1928m7,Consumer Staples,1,.14357263
1928m8,Consumer Staples,1,.14333333
1928m9,Consumer Staples,1,.14191419
1928m10,Consumer Staples,1,.14006515
1928m11,Consumer Staples,1,.14423077
1928m12,Consumer Staples,1,.14920636
1929m1,Consumer Staples,1,.14599685
1929m2,Consumer Staples,1,.14307933
1929m3,Consumer Staples,1,.14241487
1929m4,Consumer Staples,1,.14264037
1929m5,Consumer Staples,1,.14222223
1929m6,Consumer Staples,1,.14032497
1929m7,Consumer Staples,1,.13953489
1929m8,Consumer Staples,1,.13571428
1929m9,Consumer Staples,1,.13314447
1929m10,Consumer Staples,1,.13165265
1929m11,Consumer Staples,1,.13165267
1929m12,Consumer Staples,1,.13073713
1930m1,Consumer Staples,1,.1301939
1930m2,Consumer Staples,1,.13001384
1930m3,Consumer Staples,1,.12859097
1930m4,Consumer Staples,1,.12702703
1930m5,Consumer Staples,1,.12601626
1930m6,Consumer Staples,1,.12533693
1930m7,Consumer Staples,1,.12432433
1930m8,Consumer Staples,1,.12449256
1930m9,Consumer Staples,1,.12449256
1930m10,Consumer Staples,1,.12432433
1930m11,Consumer Staples,1,.12466124
1930m12,Consumer Staples,1,.12466125
1931m1,Consumer Staples,1,.12449256
1931m2,Consumer Staples,1,.1236413
1931m3,Consumer Staples,1,.1239782
1931m4,Consumer Staples,1,.1239782
1931m5,Consumer Staples,1,.12278308
1931m6,Consumer Staples,1,.1226158
1931m7,Consumer Staples,1,.12278309
1931m8,Consumer Staples,1,.12175103
1931m9,Consumer Staples,1,.12191781
1931m10,Consumer Staples,1,.12141882
1931m11,Consumer Staples,1,.12054795
1931m12,Consumer Staples,1,.12038304
1932m1,Consumer Staples,1,.1210454
1932m2,Consumer Staples,1,.1210454
1932m3,Consumer Staples,1,.12087912
1932m4,Consumer Staples,1,.11878452
1932m5,Consumer Staples,1,.11789181
1932m6,Consumer Staples,1,.11682893
1932m7,Consumer Staples,1,.11657304
1932m8,Consumer Staples,1,.11673699
1932m9,Consumer Staples,1,.11549295
1932m10,Consumer Staples,1,.1161473
1932m11,Consumer Staples,1,.1161473
1932m12,Consumer Staples,1,.11489362
1933m1,Consumer Staples,1,.11396011
1933m2,Consumer Staples,1,.11396012
1933m3,Consumer Staples,1,.11428571
1933m4,Consumer Staples,1,.11477762
1933m5,Consumer Staples,1,.11461318
1933m6,Consumer Staples,1,.11461318
1933m7,Consumer Staples,1,.11722142
1933m8,Consumer Staples,1,.11832611
1933m9,Consumer Staples,1,.11891117
1933m10,Consumer Staples,1,.11908179
1933m11,Consumer Staples,1,.11874107
1933m12,Consumer Staples,1,.11857143
1934m1,Consumer Staples,1,.11874106
1934m2,Consumer Staples,1,.11891117
1934m3,Consumer Staples,1,.11891118
1934m4,Consumer Staples,1,.11857143
1934m5,Consumer Staples,1,.11840228
1934m6,Consumer Staples,1,.11874107
1934m7,Consumer Staples,1,.11874106
1934m8,Consumer Staples,1,.11874107
1934m9,Consumer Staples,1,.11823361
1934m10,Consumer Staples,1,.11823361
1934m11,Consumer Staples,1,.11908178
1934m12,Consumer Staples,1,.11925288
1935m1,Consumer Staples,1,.11925287
1935m2,Consumer Staples,1,.11942447
1935m3,Consumer Staples,1,.11925288
1935m4,Consumer Staples,1,.11908178
1935m5,Consumer Staples,1,.11874106
1935m6,Consumer Staples,1,.11874106
1935m7,Consumer Staples,1,.12091038
1935m8,Consumer Staples,1,.12212643
1935m9,Consumer Staples,1,.12285715
1935m10,Consumer Staples,1,.12212643
1935m11,Consumer Staples,1,.12285715
1935m12,Consumer Staples,1,.1283498
1936m1,Consumer Staples,1,.12853107
1936m2,Consumer Staples,1,.13061798
1936m3,Consumer Staples,1,.13025209
1936m4,Consumer Staples,1,.12934631
1936m5,Consumer Staples,1,.12934631
1936m6,Consumer Staples,1,.12934631
1936m7,Consumer Staples,1,.12898752
1936m8,Consumer Staples,1,.1286307
1936m9,Consumer Staples,1,.12880887
1936m10,Consumer Staples,1,.12845303
1936m11,Consumer Staples,1,.12739725
1936m12,Consumer Staples,1,.12670299
1937m1,Consumer Staples,1,.1302578
1937m2,Consumer Staples,1,.12972973
1937m3,Consumer Staples,1,.12903225
1937m4,Consumer Staples,1,.12851405
1937m5,Consumer Staples,1,.12851405
1937m6,Consumer Staples,1,.12749004
1937m7,Consumer Staples,1,.12698413
1937m8,Consumer Staples,1,.12565446
1937m9,Consumer Staples,1,.12532637
1937m10,Consumer Staples,1,.12516297
1937m11,Consumer Staples,1,.12516297
1937m12,Consumer Staples,1,.12483745
1938m1,Consumer Staples,1,.12435233
1938m2,Consumer Staples,1,.12435233
1938m3,Consumer Staples,1,.12419146
1938m4,Consumer Staples,1,.12371134
1938m5,Consumer Staples,1,.12371134
1938m6,Consumer Staples,1,.12403101
1938m7,Consumer Staples,1,.12403101
1938m8,Consumer Staples,1,.12419146
1938m9,Consumer Staples,1,.12467533
1938m10,Consumer Staples,1,.12467533
1938m11,Consumer Staples,1,.12467533
1938m12,Consumer Staples,1,.12467533
1939m1,Consumer Staples,1,.1254902
1939m2,Consumer Staples,1,.12532637
1939m3,Consumer Staples,1,.12532637
1939m4,Consumer Staples,1,.12516297
1939m5,Consumer Staples,1,.12385919
1939m6,Consumer Staples,1,.12353706
1939m7,Consumer Staples,1,.1238592
1939m8,Consumer Staples,1,.12418301
1939m9,Consumer Staples,1,.12402089
1939m10,Consumer Staples,1,.12418301
1939m11,Consumer Staples,1,.12418301
1939m12,Consumer Staples,1,.12369791
1940m1,Consumer Staples,1,.12305699
1940m2,Consumer Staples,1,.12321661
1940m3,Consumer Staples,1,.1228978
1940m4,Consumer Staples,1,.12273902
1940m5,Consumer Staples,1,.12242268
1940m6,Consumer Staples,1,.12258064
1940m7,Consumer Staples,1,.12339331
1940m8,Consumer Staples,1,.12339332
1940m9,Consumer Staples,1,.12339331
1940m10,Consumer Staples,1,.12323491
1940m11,Consumer Staples,1,.12291934
1940m12,Consumer Staples,1,.12276214
1941m1,Consumer Staples,1,.12163893
1941m2,Consumer Staples,1,.12260536
1941m3,Consumer Staples,1,.122293
1941m4,Consumer Staples,1,.1221374
1941m5,Consumer Staples,1,.1221374
1941m6,Consumer Staples,1,.1221374
1941m7,Consumer Staples,1,.12198221
1941m8,Consumer Staples,1,.12198221
1941m9,Consumer Staples,1,.12182741
1941m10,Consumer Staples,1,.12182741
1941m11,Consumer Staples,1,.12182741
1941m12,Consumer Staples,1,.12182741
1942m1,Consumer Staples,1,.121673
1942m2,Consumer Staples,1,.121673
1942m3,Consumer Staples,1,.12121212
1942m4,Consumer Staples,1,.12105926
1942m5,Consumer Staples,1,.12105927
1942m6,Consumer Staples,1,.12105928
1942m7,Consumer Staples,1,.12216625
1942m8,Consumer Staples,1,.1223203
1942m9,Consumer Staples,1,.1223203
1942m10,Consumer Staples,1,.1223203
1942m11,Consumer Staples,1,.12247475
1942m12,Consumer Staples,1,.12247474
1943m1,Consumer Staples,1,.1223203
1943m2,Consumer Staples,1,.1223203
1943m3,Consumer Staples,1,.12247475
1943m4,Consumer Staples,1,.12247475
1943m5,Consumer Staples,1,.12262958
1943m6,Consumer Staples,1,.12262958
1943m7,Consumer Staples,1,.12216625
1943m8,Consumer Staples,1,.12060301
1943m9,Consumer Staples,1,.1204517
1943m10,Consumer Staples,1,.12
1943m11,Consumer Staples,1,.11970075
1943m12,Consumer Staples,1,.11955168
1944m1,Consumer Staples,1,.11940298
1944m2,Consumer Staples,1,.11881188
1944m3,Consumer Staples,1,.11881188
1944m4,Consumer Staples,1,.11990111
1944m5,Consumer Staples,1,.11975309
1944m6,Consumer Staples,1,.11990111
1944m7,Consumer Staples,1,.11945812
1944m8,Consumer Staples,1,.11931119
1944m9,Consumer Staples,1,.11887255
1944m10,Consumer Staples,1,.11887255
1944m11,Consumer Staples,1,.11779141
1944m12,Consumer Staples,1,.11707317
1945m1,Consumer Staples,1,.11678832
1945m2,Consumer Staples,1,.11707317
1945m3,Consumer Staples,1,.11664642
1945m4,Consumer Staples,1,.11650486
1945m5,Consumer Staples,1,.11580217
1945m6,Consumer Staples,1,.11672684
1945m7,Consumer Staples,1,.11644658
1945m8,Consumer Staples,1,.11616766
1945m9,Consumer Staples,1,.11722488
1945m10,Consumer Staples,1,.11799761
1945m11,Consumer Staples,1,.11638954
1945m12,Consumer Staples,1,.11597633
1946m1,Consumer Staples,1,.11502347
1946m2,Consumer Staples,1,.11488863
1946m3,Consumer Staples,1,.11565421
1946m4,Consumer Staples,1,.11511628
1946m5,Consumer Staples,1,.11635944
1946m6,Consumer Staples,1,.11724138
1946m7,Consumer Staples,1,.11731207
1946m8,Consumer Staples,1,.11638418
1946m9,Consumer Staples,1,.11612176
1946m10,Consumer Staples,1,.11586052
1946m11,Consumer Staples,1,.11659192
1946m12,Consumer Staples,1,.1171875
1947m1,Consumer Staples,1,.11666667
1947m2,Consumer Staples,1,.11640798
1947m3,Consumer Staples,1,.11589404
1947m4,Consumer Staples,1,.11491713
1947m5,Consumer Staples,1,.11466373
1947m6,Consumer Staples,1,.11403509
1947m7,Consumer Staples,1,.11366121
1947m8,Consumer Staples,1,.11425462
1947m9,Consumer Staples,1,.11425463
1947m10,Consumer Staples,1,.11388286
1947m11,Consumer Staples,1,.11339093
1947m12,Consumer Staples,1,.11290322
1948m1,Consumer Staples,1,.11229946
1948m2,Consumer Staples,1,.11217948
1948m3,Consumer Staples,1,.11158342
1948m4,Consumer Staples,1,.11228814
1948m5,Consumer Staples,1,.11122882
1948m6,Consumer Staples,1,.11087645
1948m7,Consumer Staples,1,.11052632
1948m8,Consumer Staples,1,.11041009
1948m9,Consumer Staples,1,.11017838
1948m10,Consumer Staples,1,.11029412
1948m11,Consumer Staples,1,.11017838
1948m12,Consumer Staples,1,.11017839
1949m1,Consumer Staples,1,.10983263
1949m2,Consumer Staples,1,.10926119
1949m3,Consumer Staples,1,.10903427
1949m4,Consumer Staples,1,.10858325
1949m5,Consumer Staples,1,.10835914
1949m6,Consumer Staples,1,.10813594
1949m7,Consumer Staples,1,.10688592
1949m8,Consumer Staples,1,.10677619
1949m9,Consumer Staples,1,.10644831
1949m10,Consumer Staples,1,.10623085
1949m11,Consumer Staples,1,.10612245
1949m12,Consumer Staples,1,.10623085
1950m1,Consumer Staples,1,.10601427
1950m2,Consumer Staples,1,.10601427
1950m3,Consumer Staples,1,.10569106
1950m4,Consumer Staples,1,.10569105
1950m5,Consumer Staples,1,.10526317
1950m6,Consumer Staples,1,.10505051
1950m7,Consumer Staples,1,.10552764
1950m8,Consumer Staples,1,.10531595
1950m9,Consumer Staples,1,.1048951
1950m10,Consumer Staples,1,.1048951
1950m11,Consumer Staples,1,.10489511
1950m12,Consumer Staples,1,.10468595
1951m1,Consumer Staples,1,.10547264
1951m2,Consumer Staples,1,.1062562
1951m3,Consumer Staples,1,.10604559
1951m4,Consumer Staples,1,.10573122
1951m5,Consumer Staples,1,.10562685
1951m6,Consumer Staples,1,.10531496
1951m7,Consumer Staples,1,.10531496
1951m8,Consumer Staples,1,.10521141
1951m9,Consumer Staples,1,.10422812
1951m10,Consumer Staples,1,.10433071
1951m11,Consumer Staples,1,.10381979
1951m12,Consumer Staples,1,.10381979
1952m1,Consumer Staples,1,.10361682
1952m2,Consumer Staples,1,.10449219
1952m3,Consumer Staples,1,.10439025
1952m4,Consumer Staples,1,.10439025
1952m5,Consumer Staples,1,.10341463
1952m6,Consumer Staples,1,.10321324
1952m7,Consumer Staples,1,.10311284
1952m8,Consumer Staples,1,.10311284
1952m9,Consumer Staples,1,.1023166
1952m10,Consumer Staples,1,.10221794
1952m11,Consumer Staples,1,.1023166
1952m12,Consumer Staples,1,.1023166
1953m1,Consumer Staples,1,.1023166
1953m2,Consumer Staples,1,.10221794
1953m3,Consumer Staples,1,.10221794
1953m4,Consumer Staples,1,.10135135
1953m5,Consumer Staples,1,.10096154
1953m6,Consumer Staples,1,.10125362
1953m7,Consumer Staples,1,.10125361
1953m8,Consumer Staples,1,.10135135
1953m9,Consumer Staples,1,.10048309
1953m10,Consumer Staples,1,.10067764
1953m11,Consumer Staples,1,.10038611
1953m12,Consumer Staples,1,.10048309
1954m1,Consumer Staples,1,.10048309
1954m2,Consumer Staples,1,.10048309
1954m3,Consumer Staples,1,.10048309
1954m4,Consumer Staples,1,.10019268
1954m5,Consumer Staples,1,.10019268
1954m6,Consumer Staples,1,.10038611
1954m7,Consumer Staples,1,.10009625
1954m8,Consumer Staples,1,.099999994
1954m9,Consumer Staples,1,.099903941
1954m10,Consumer Staples,1,.099808067
1954m11,Consumer Staples,1,.10019268
1954m12,Consumer Staples,1,.10172745
1955m1,Consumer Staples,1,.10133843
1955m2,Consumer Staples,1,.10124164
1955m3,Consumer Staples,1,.10143541
1955m4,Consumer Staples,1,.10143541
1955m5,Consumer Staples,1,.10153257
1955m6,Consumer Staples,1,.10133843
1955m7,Consumer Staples,1,.10095239
1955m8,Consumer Staples,1,.10190476
1955m9,Consumer Staples,1,.1018078
1955m10,Consumer Staples,1,.10200191
1955m11,Consumer Staples,1,.10200191
1955m12,Consumer Staples,1,.10190476
1956m1,Consumer Staples,1,.10410697
1956m2,Consumer Staples,1,.10410698
1956m3,Consumer Staples,1,.10390848
1956m4,Consumer Staples,1,.10380952
1956m5,Consumer Staples,1,.10285714
1956m6,Consumer Staples,1,.1029552
1956m7,Consumer Staples,1,.10219675
1956m8,Consumer Staples,1,.10229445
1956m9,Consumer Staples,1,.10209924
1956m10,Consumer Staples,1,.10219675
1956m11,Consumer Staples,1,.10239234
1956m12,Consumer Staples,1,.10219675
1957m1,Consumer Staples,1,.10190476
1957m2,Consumer Staples,1,.10190476
1957m3,Consumer Staples,1,.1025641
1957m4,Consumer Staples,1,.1014218
1957m5,Consumer Staples,1,.10065851
1957m6,Consumer Staples,1,.10075329
1957m7,Consumer Staples,1,.10018726
1957m8,Consumer Staples,1,.099813432
1957m9,Consumer Staples,1,.10028116
1957m10,Consumer Staples,1,.10018726
1957m11,Consumer Staples,1,.099065423
1957m12,Consumer Staples,1,.099065423
1958m1,Consumer Staples,1,.10009354
1958m2,Consumer Staples,1,.10037524
1958m3,Consumer Staples,1,.10121837
1958m4,Consumer Staples,1,.10046948
1958m5,Consumer Staples,1,.10046948
1958m6,Consumer Staples,1,.099530518
1958m7,Consumer Staples,1,.099811673
1958m8,Consumer Staples,1,.099811673
1958m9,Consumer Staples,1,.099717781
1958m10,Consumer Staples,1,.099905752
1958m11,Consumer Staples,1,.10018904
1958m12,Consumer Staples,1,.10084826
1959m1,Consumer Staples,1,.10075329
1959m2,Consumer Staples,1,.10065851
1959m3,Consumer Staples,1,.10046948
1959m4,Consumer Staples,1,.10028116
1959m5,Consumer Staples,1,.10121837
1959m6,Consumer Staples,1,.10177404
1959m7,Consumer Staples,1,.10223049
1959m8,Consumer Staples,1,.10223048
1959m9,Consumer Staples,1,.10213556
1959m10,Consumer Staples,1,.10166359
1959m11,Consumer Staples,1,.10156971
1959m12,Consumer Staples,1,.10147602
1960m1,Consumer Staples,1,.10138249
1960m2,Consumer Staples,1,.10202205
1960m3,Consumer Staples,1,.10164835
1960m4,Consumer Staples,1,.10146253
1960m5,Consumer Staples,1,.10127737
1960m6,Consumer Staples,1,.10263398
1960m7,Consumer Staples,1,.1018936
1960m8,Consumer Staples,1,.10242587
1960m9,Consumer Staples,1,.10125448
1960m10,Consumer Staples,1,.10125448
1960m11,Consumer Staples,1,.099640936
1960m12,Consumer Staples,1,.09865471
1961m1,Consumer Staples,1,.097495534
1961m2,Consumer Staples,1,.096774198
1961m3,Consumer Staples,1,.094086021
1961m4,Consumer Staples,1,.093666367
1961m5,Consumer Staples,1,.093666367
1961m6,Consumer Staples,1,.094222218
1961m7,Consumer Staples,1,.094055012
1961m8,Consumer Staples,1,.093250446
1961m9,Consumer Staples,1,.091954023
1961m10,Consumer Staples,1,.092267133
1961m11,Consumer Staples,1,.092024542
1961m12,Consumer Staples,1,.093695275
1962m1,Consumer Staples,1,.095196508
1962m2,Consumer Staples,1,.094865106
1962m3,Consumer Staples,1,.09581881
1962m4,Consumer Staples,1,.094782606
1962m5,Consumer Staples,1,.094782613
1962m6,Consumer Staples,1,.094535999
1962m7,Consumer Staples,1,.083583586
1962m8,Consumer Staples,1,.083790526
1962m9,Consumer Staples,1,.084079601
1962m10,Consumer Staples,1,.08399602
1962m11,Consumer Staples,1,.083582096
1962m12,Consumer Staples,1,.082423039
1963m1,Consumer Staples,1,.08192651
1963m2,Consumer Staples,1,.082089551
1963m3,Consumer Staples,1,.082751743
1963m4,Consumer Staples,1,.081926517
1963m5,Consumer Staples,1,.082550667
1963m6,Consumer Staples,1,.082840234
1963m7,Consumer Staples,1,.082306556
1963m8,Consumer Staples,1,.082922012
1963m9,Consumer Staples,1,.0818137
1963m10,Consumer Staples,1,.081652731
1963m11,Consumer Staples,1,.081902899
1963m12,Consumer Staples,1,.081213303
1964m1,Consumer Staples,1,.08060576
1964m2,Consumer Staples,1,.080527082
1964m3,Consumer Staples,1,.080896683
1964m4,Consumer Staples,1,.07957302
1964m5,Consumer Staples,1,.080193236
1964m6,Consumer Staples,1,.081041962
1964m7,Consumer Staples,1,.080211334
1964m8,Consumer Staples,1,.080288462
1964m9,Consumer Staples,1,.080344334
1964m10,Consumer Staples,1,.080938697
1964m11,Consumer Staples,1,.081818186
1964m12,Consumer Staples,1,.081545062
1965m1,Consumer Staples,1,.081904761
1965m2,Consumer Staples,1,.081749052
1965m3,Consumer Staples,1,.081235155
1965m4,Consumer Staples,1,.081004269
1965m5,Consumer Staples,1,.080302313
1965m6,Consumer Staples,1,.081296995
1965m7,Consumer Staples,1,.080206379
1965m8,Consumer Staples,1,.081384473
1965m9,Consumer Staples,1,.081813939
1965m10,Consumer Staples,1,.08231993
1965m11,Consumer Staples,1,.081661217
1965m12,Consumer Staples,1,.081547059
1966m1,Consumer Staples,1,.081898555
1966m2,Consumer Staples,1,.081623137
1966m3,Consumer Staples,1,.081422552
1966m4,Consumer Staples,1,.081270434
1966m5,Consumer Staples,1,.080390334
1966m6,Consumer Staples,1,.079851434
1966m7,Consumer Staples,1,.079203337
1966m8,Consumer Staples,1,.079166666
1966m9,Consumer Staples,1,.079093434
1966m10,Consumer Staples,1,.078947373
1966m11,Consumer Staples,1,.07883817
1966m12,Consumer Staples,1,.078910939
1967m1,Consumer Staples,1,.078521937
1967m2,Consumer Staples,1,.078060046
1967m3,Consumer Staples,1,.077455051
1967m4,Consumer Staples,1,.077916086
1967m5,Consumer Staples,1,.077348061
1967m6,Consumer Staples,1,.077383697
1967m7,Consumer Staples,1,.077419356
1967m8,Consumer Staples,1,.077100649
1967m9,Consumer Staples,1,.078160919
1967m10,Consumer Staples,1,.077981651
1967m11,Consumer Staples,1,.07762976
1967m12,Consumer Staples,1,.077487394
1968m1,Consumer Staples,1,.078404404
1968m2,Consumer Staples,1,.077455051
1968m3,Consumer Staples,1,.077099591
1968m4,Consumer Staples,1,.076395243
1968m5,Consumer Staples,1,.076747373
1968m6,Consumer Staples,1,.076712325
1968m7,Consumer Staples,1,.076570377
1968m8,Consumer Staples,1,.074517019
1968m9,Consumer Staples,1,.074243814
1968m10,Consumer Staples,1,.074040219
1968m11,Consumer Staples,1,.073448904
1968m12,Consumer Staples,1,.072371416
1969m1,Consumer Staples,1,.073115349
1969m2,Consumer Staples,1,.072430961
1969m3,Consumer Staples,1,.072007202
1969m4,Consumer Staples,1,.072548144
1969m5,Consumer Staples,1,.071333036
1969m6,Consumer Staples,1,.071079522
1969m7,Consumer Staples,1,.070765153
1969m8,Consumer Staples,1,.071115009
1969m9,Consumer Staples,1,.07124126
1969m10,Consumer Staples,1,.071522027
1969m11,Consumer Staples,1,.0712424
1969m12,Consumer Staples,1,.071521454
1970m1,Consumer Staples,1,.070099525
1970m2,Consumer Staples,1,.070785075
1970m3,Consumer Staples,1,.06993603
1970m4,Consumer Staples,1,.07009346
1970m5,Consumer Staples,1,.070249684
1970m6,Consumer Staples,1,.069679052
1970m7,Consumer Staples,1,.069561549
1970m8,Consumer Staples,1,.069561549
1970m9,Consumer Staples,1,.069718607
1970m10,Consumer Staples,1,.069786876
1970m11,Consumer Staples,1,.069854468
1970m12,Consumer Staples,1,.070153594
1971m1,Consumer Staples,1,.069979295
1971m2,Consumer Staples,1,.070276976
1971m3,Consumer Staples,1,.070132017
1971m4,Consumer Staples,1,.069815196
1971m5,Consumer Staples,1,.069795921
1971m6,Consumer Staples,1,.069767438
1971m7,Consumer Staples,1,.069455728
1971m8,Consumer Staples,1,.069118835
1971m9,Consumer Staples,1,.0687299
1971m10,Consumer Staples,1,.068482175
1971m11,Consumer Staples,1,.067992046
1971m12,Consumer Staples,1,.067903675
1972m1,Consumer Staples,1,.06876228
1972m2,Consumer Staples,1,.068884537
1972m3,Consumer Staples,1,.068642743
1972m4,Consumer Staples,1,.068217054
1972m5,Consumer Staples,1,.067953669
1972m6,Consumer Staples,1,.068646356
1972m7,Consumer Staples,1,.068714015
1972m8,Consumer Staples,1,.069136746
1972m9,Consumer Staples,1,.068190478
1972m10,Consumer Staples,1,.067931689
1972m11,Consumer Staples,1,.067598186
1972m12,Consumer Staples,1,.058884945
1973m1,Consumer Staples,1,.058725879
1973m2,Consumer Staples,1,.058945186
1973m3,Consumer Staples,1,.058993995
1973m4,Consumer Staples,1,.058530509
1973m5,Consumer Staples,1,.058627859
1973m6,Consumer Staples,1,.058959294
1973m7,Consumer Staples,1,.059120554
1973m8,Consumer Staples,1,.058711719
1973m9,Consumer Staples,1,.058798555
1973m10,Consumer Staples,1,.05871091
1973m11,Consumer Staples,1,.058597911
1973m12,Consumer Staples,1,.059165232
1974m1,Consumer Staples,1,.059219088
1974m2,Consumer Staples,1,.059246354
1974m3,Consumer Staples,1,.059131574
1974m4,Consumer Staples,1,.059427574
1974m5,Consumer Staples,1,.059557699
1974m6,Consumer Staples,1,.060092449
1974m7,Consumer Staples,1,.060211733
1974m8,Consumer Staples,1,.06016368
1974m9,Consumer Staples,1,.060404174
1974m10,Consumer Staples,1,.05995097
1974m11,Consumer Staples,1,.059968673
1974m12,Consumer Staples,1,.060157128
1975m1,Consumer Staples,1,.060319602
1975m2,Consumer Staples,1,.060379915
1975m3,Consumer Staples,1,.060434587
1975m4,Consumer Staples,1,.060235508
1975m5,Consumer Staples,1,.060344826
1975m6,Consumer Staples,1,.060338981
1975m7,Consumer Staples,1,.059836812
1975m8,Consumer Staples,1,.059529196
1975m9,Consumer Staples,1,.05941043
1975m10,Consumer Staples,1,.059836812
1975m11,Consumer Staples,1,.059891105
1975m12,Consumer Staples,1,.059650715
1976m1,Consumer Staples,1,.059223961
1976m2,Consumer Staples,1,.059318181
1976m3,Consumer Staples,1,.059318181
1976m4,Consumer Staples,1,.059264302
1976m5,Consumer Staples,1,.058663029
1976m6,Consumer Staples,1,.058448944
1976m7,Consumer Staples,1,.058276646
1976m8,Consumer Staples,1,.058184288
1976m9,Consumer Staples,1,.057039384
1976m10,Consumer Staples,1,.056949154
1976m11,Consumer Staples,1,.057175141
1976m12,Consumer Staples,1,.057696644
1977m1,Consumer Staples,1,.057640143
1977m2,Consumer Staples,1,.057116956
1977m3,Consumer Staples,1,.057091076
1977m4,Consumer Staples,1,.056838766
1977m5,Consumer Staples,1,.056761649
1977m6,Consumer Staples,1,.056735985
1977m7,Consumer Staples,1,.056684732
1977m8,Consumer Staples,1,.056436989
1977m9,Consumer Staples,1,.056363635
1977m10,Consumer Staples,1,.056251425
1977m11,Consumer Staples,1,.05658225
1977m12,Consumer Staples,1,.056862295
1978m1,Consumer Staples,1,.057031609
1978m2,Consumer Staples,1,.056964945
1978m3,Consumer Staples,1,.056568924
1978m4,Consumer Staples,1,.056451611
1978m5,Consumer Staples,1,.056529768
1978m6,Consumer Staples,1,.055966698
1978m7,Consumer Staples,1,.056252908
1978m8,Consumer Staples,1,.055942431
1978m9,Consumer Staples,1,.055271715
1978m10,Consumer Staples,1,.05484546
1978m11,Consumer Staples,1,.054066651
1978m12,Consumer Staples,1,.054261759
1979m1,Consumer Staples,1,.054426536
1979m2,Consumer Staples,1,.054199908
1979m3,Consumer Staples,1,.053546265
1979m4,Consumer Staples,1,.053113982
1979m5,Consumer Staples,1,.053076562
1979m6,Consumer Staples,1,.052792113
1979m7,Consumer Staples,1,.053348999
1979m8,Consumer Staples,1,.052792836
1979m9,Consumer Staples,1,.052693758
1979m10,Consumer Staples,1,.052955084
1979m11,Consumer Staples,1,.052953638
1979m12,Consumer Staples,1,.052557483
1980m1,Consumer Staples,1,.05179283
1980m2,Consumer Staples,1,.051456764
1980m3,Consumer Staples,1,.051336147
1980m4,Consumer Staples,1,.050819673
1980m5,Consumer Staples,1,.050597332
1980m6,Consumer Staples,1,.050431941
1980m7,Consumer Staples,1,.050162565
1980m8,Consumer Staples,1,.048808698
1980m9,Consumer Staples,1,.048123416
1980m10,Consumer Staples,1,.047018349
1980m11,Consumer Staples,1,.046750288
1980m12,Consumer Staples,1,.046427768
1981m1,Consumer Staples,1,.046611123
1981m2,Consumer Staples,1,.046506405
1981m3,Consumer Staples,1,.046122994
1981m4,Consumer Staples,1,.045806594
1981m5,Consumer Staples,1,.045294635
1981m6,Consumer Staples,1,.044449262
1981m7,Consumer Staples,1,.044310607
1981m8,Consumer Staples,1,.043683082
1981m9,Consumer Staples,1,.042784162
1981m10,Consumer Staples,1,.042851083
1981m11,Consumer Staples,1,.042476755
1981m12,Consumer Staples,1,.042059008
1982m1,Consumer Staples,1,.042441979
1982m2,Consumer Staples,1,.042162385
1982m3,Consumer Staples,1,.042100877
1982m4,Consumer Staples,1,.042179998
1982m5,Consumer Staples,1,.042215258
1982m6,Consumer Staples,1,.042065807
1982m7,Consumer Staples,1,.041406576
1982m8,Consumer Staples,1,.040816329
1982m9,Consumer Staples,1,.040540539
1982m10,Consumer Staples,1,.040667363
1982m11,Consumer Staples,1,.039513677
1982m12,Consumer Staples,1,.038461536
1983m1,Consumer Staples,1,.038415123
1983m2,Consumer Staples,1,.037603054
1983m3,Consumer Staples,1,.037671916
1983m4,Consumer Staples,1,.037264619
1983m5,Consumer Staples,1,.037379503
1983m6,Consumer Staples,1,.036986832
1983m7,Consumer Staples,1,.036541037
1983m8,Consumer Staples,1,.036743924
1983m9,Consumer Staples,1,.036692124
1983m10,Consumer Staples,1,.03633694
1983m11,Consumer Staples,1,.036166366
1983m12,Consumer Staples,1,.03575854
1984m1,Consumer Staples,1,.035469711
1984m2,Consumer Staples,1,.035384346
