"date","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40"
"'1986m1'","0.774490513","1.203208865","0.863908522","1.066699527","1.102066036","0.792031691","0.892001714","0.83650268","0.5881606","1.27406772","-0.303391776","-0.059625311","-0.353689362","-0.039862733","-0.080799761","0.110276985","-0.363057525","-0.465193424","-0.302526178","0.180569414","-0.064325147","-0.100671195","1.174831412","-0.27170237","-0.302438156","-0.658183868","-0.11385578","0.194431532","0.527940648","0.184538591","0.276690388","-0.090537268","-0.788231506","0.234730501","-0.049046698","-0.372063857","0.067216316","-0.031609603","0.100442905","0.612059949"
"'1986m2'","0.823837394","1.224924403","0.841020446","1.070478301","1.102066195","0.743061747","0.906857437","0.821817016","0.591412681","1.265174646","-0.303672113","-0.061224357","-0.348387785","-0.04009136","-0.080799781","0.110277015","-0.363274767","-0.461089686","-0.313311326","0.185133617","-0.068743126","-0.140796843","1.262089024","-0.290135026","-0.305065489","-0.658183884","-0.113823141","0.194930234","0.508954652","0.205971387","0.322772009","-0.090537076","-0.995069562","0.268305173","-0.04904663","-0.435721593","0.085706562","-0.055916866","0.100444367","0.568244996"
"'1986m3'","0.868949815","1.219026496","0.840055345","1.078964393","1.102065933","0.705529498","1.014233609","0.818263031","0.591382702","1.256157248","-0.303868268","-0.060783973","-0.348193857","-0.040539863","-0.080799746","0.110277035","-0.364448878","-0.460162878","-0.313207147","0.189447958","-0.072047878","-0.13372615","1.265654259","-0.329482173","-0.301851466","-0.658183897","-0.1149647","0.195051907","0.509084542","0.226454284","0.386818947","-0.090537139","-1.008281763","0.377440765","-0.04904677","-0.504575324","0.319612217","-0.064967359","0.100444351","0.501149035"
"'1986m4'","0.843502174","1.220621573","0.821338288","1.086236902","1.102066052","0.703233918","0.975114539","0.796699762","0.593028554","1.267992004","-0.301596427","-0.061249342","-0.313633898","-0.043647936","-0.080799841","0.11027707","-0.351941408","-0.285338105","-0.34215961","0.121245076","-0.160763999","-0.107576963","1.003283011","-0.2001954","-0.28813907","-0.658183937","-0.215860326","0.15379203","0.565678648","0.349247462","0.397784822","-0.090537145","-1.006059469","0.375667269","-0.04904676","-0.507636072","0.329657875","-0.046187414","0.100444123","0.487197484"
"'1986m5'","0.89480521","1.212182545","0.835159364","1.091401052","1.102065406","0.664415731","1.002558406","0.799560158","0.592307494","1.256833571","-0.302789501","-0.060019273","-0.325916695","-0.044747375","-0.080799645","0.110277137","-0.35372482","-0.289393867","-0.33659405","0.150386625","-0.153581578","-0.109074345","0.986253343","-0.207581506","-0.28622685","-0.658183969","-0.213167974","0.153798908","0.567162194","0.360223819","0.453976177","-0.090537212","-0.847724054","0.43072865","-0.049047043","-0.571386348","0.378112281","-0.040119472","0.100443819","0.419792285"
"'1986m6'","0.879694098","1.209707265","0.83429006","1.092534785","1.102065324","0.667965293","0.966002235","0.784774124","0.593210895","1.264890467","-0.302429598","-0.059691861","-0.325333734","-0.044986353","-0.080799614","0.110277133","-0.352457514","-0.284998355","-0.344202424","0.139703713","-0.136827712","-0.14603338","0.992221543","-0.222356543","-0.293937478","-0.658183976","-0.211584866","0.155794019","0.596256599","0.311088381","0.639225321","-0.090537322","-0.805389971","0.357769817","-0.04904727","-0.709905977","0.678459195","0.218897047","0.100445941","0.169449747"
"'1986m7'","0.899738497","1.207695069","0.849216604","1.097202097","1.102065457","0.678315695","0.976344723","0.764347169","0.589594061","1.254974324","-0.301562433","-0.060231269","-0.302464278","-0.043291695","-0.080799527","0.110277158","-0.351280608","-0.335871761","-0.408288761","0.093204975","-0.173229393","-0.090326758","0.687620968","-0.354063433","-0.313723498","-0.658184","-0.219877409","0.165249864","0.806935272","0.437823702","0.624031984","-0.090537326","-0.862838305","0.342022391","-0.049047311","-0.721358496","0.66835388","0.237482722","0.100445871","0.182139588"
"'1986m8'","0.868921378","1.208633242","0.881570778","1.091331089","1.10206555","0.700450379","0.952266125","0.793673489","0.589772187","1.241896364","-0.300362548","-0.060377109","-0.332624573","-0.041987248","-0.080799567","0.110277031","-0.348016549","-0.417582274","-0.409945889","0.126137622","-0.22613222","-0.083668684","0.880608872","-0.398128097","-0.309172629","-0.658183846","-0.251086189","0.186898878","0.809363746","0.38679705","0.680123073","-0.09053734","-1.128023434","0.389996587","-0.049047373","-0.784368856","0.723430831","0.138636287","0.100445743","0.253070949"
"'1986m9'","0.872506161","1.183024163","0.888287913","1.078833077","1.102065216","0.752507221","0.943636086","0.845495839","0.598387308","1.244988088","-0.300515369","-0.053620895","-0.342676885","-0.037308512","-0.080799412","0.110276947","-0.347113461","-0.500406016","-0.526874634","0.110322816","-0.228728547","0.087828658","0.844241672","-0.318163173","-0.292464116","-0.658183923","-0.248434278","0.153269188","0.610546374","0.366325397","0.686711513","-0.090537808","-1.0573196","0.258325682","-0.049047658","-0.666332281","0.705292906","0.307038491","0.100454354","0.276980707"
"'1986m10'","0.899171444","1.18833509","0.888645446","1.082586365","1.102065096","0.704808383","0.964120486","0.838843522","0.599435313","1.238911008","-0.302691221","-0.055706939","-0.343589441","-0.039601993","-0.080799321","0.110277139","-0.351675592","-0.470698101","-0.550810236","0.183965335","-0.23965941","0.060845929","0.842677355","-0.335852397","-0.287893329","-0.658183893","-0.251858779","0.159417455","0.587310573","0.422061602","0.726044389","-0.090537733","-1.053862421","0.29312683","-0.04904774","-0.758286763","0.745225373","0.285354317","0.100455214","0.22395699"
"'1986m11'","0.889385101","1.189780092","0.888916167","1.084079917","1.102065168","0.713212544","0.955368219","0.839801037","0.599307684","1.239000911","-0.300722853","-0.05695538","-0.345088559","-0.041417483","-0.080799451","0.110277041","-0.346495508","-0.512466892","-0.540674273","0.243520313","-0.240601964","0.060421514","0.841923111","-0.337862629","-0.288293235","-0.658183882","-0.250791525","0.153890475","0.590241407","0.446021887","0.735938035","-0.090537743","-1.055462005","0.286726696","-0.049047761","-0.767905571","0.758127263","0.273164262","0.100455325","0.246894411"
"'1986m12'","0.902495619","1.188966283","0.879933162","1.08975082","1.102064865","0.730488328","0.935607516","0.853184272","0.601182119","1.230992002","-0.300522383","-0.056940987","-0.343762837","-0.041670254","-0.080799436","0.110277042","-0.347509231","-0.508697034","-0.542510683","0.243460126","-0.239908168","0.061361651","0.853927153","-0.347391032","-0.284724923","-0.658183865","-0.251911648","0.155811533","0.58293845","0.452238472","0.727986275","-0.09053774","-1.032123002","0.272737126","-0.049047723","-0.779820893","0.773364662","0.26240836","0.100455052","0.260182716"
"'1987m1'","0.922476572","1.210020472","0.93727496","1.08285986","1.102064344","0.826838179","0.921440635","0.728603552","0.606403521","1.200058727","-0.300612146","-0.059565851","-0.38004397","-0.040506388","-0.080799309","0.110276987","-0.347536807","-0.464784826","-0.574795625","0.288798382","-0.248081115","-0.045658547","0.597247301","-0.308855052","-0.266823939","-0.658183888","-0.249272187","0.177053545","0.505947972","0.572681697","0.732307365","-0.090537676","-0.887918367","0.257033959","-0.049047821","-0.741555777","0.767287903","0.193990662","0.100456005","0.222586776"
"'1987m2'","0.91864025","1.212441403","0.938732862","1.081690084","1.102064336","0.824032283","0.940166447","0.683922068","0.606492258","1.200034155","-0.301391051","-0.060835825","-0.391965382","-0.039482182","-0.080799499","0.11027697","-0.342061581","-0.622411844","-0.583709707","0.329730291","-0.183294718","0.07715315","0.880748882","-0.433190641","-0.215374705","-0.658183863","-0.340589442","0.24265742","0.541076615","0.363131064","0.770026656","-0.090537608","-0.715136769","0.197187841","-0.049047636","-0.734775884","0.64249824","0.322237558","0.100456353","0.117929378"
"'1987m3'","0.912095539","1.220095483","0.962493859","1.08151936","1.102064202","0.835153255","0.927514515","0.673219913","0.602459597","1.170611372","-0.302177944","-0.059567567","-0.349882592","-0.039557831","-0.080799536","0.11027704","-0.347018724","-0.652735365","-0.607244221","0.225669882","-0.1992472","0.137448308","1.084902986","-0.434906034","-0.223255969","-0.658183684","-0.36423907","0.221777704","0.4705213","0.196330434","0.755240055","-0.090537538","-0.435348924","0.195321971","-0.04904771","-0.660044898","0.590772343","0.274332251","0.10045453","-0.040967005"
"'1987m4'","0.950628171","1.217109049","0.956880965","1.07797236","1.102064193","0.799644553","0.969697814","0.702452556","0.605261934","1.19010455","-0.297272356","-0.060777007","-0.361082066","-0.041439184","-0.080799543","0.110276791","-0.332972153","-0.555674126","-0.568112254","0.307362455","-0.162837042","0.128741652","1.068478182","-0.445395471","-0.223382537","-0.658183821","-0.331330297","0.251073692","0.492475524","0.251271328","0.72848502","-0.090537527","-0.424551688","0.203322543","-0.049047709","-0.628653873","0.552203571","0.267212119","0.100454445","-0.04770777"
"'1987m5'","0.954046041","1.216757904","0.957832468","1.078057556","1.102064188","0.799865236","0.97090605","0.702775444","0.605240466","1.189631831","-0.297993235","-0.060337228","-0.364673495","-0.041515911","-0.080799528","0.110276787","-0.333681589","-0.561968597","-0.55986468","0.321203991","-0.157626137","0.125293245","1.071747494","-0.44499174","-0.223738694","-0.65818382","-0.329917904","0.250774339","0.491471345","0.250494596","0.702776184","-0.090537499","-0.454453757","0.201030599","-0.049047689","-0.63121664","0.538318347","0.257208875","0.100454992","-0.018961218"
"'1987m6'","0.995496597","1.2220888","0.958821917","1.085542047","1.102064271","0.765732118","1.010050873","0.712072096","0.603944152","1.19564065","-0.299302965","-0.061314011","-0.365757661","-0.043515796","-0.080799564","0.110276937","-0.337258298","-0.586053461","-0.545995406","0.301028024","-0.11429919","0.148928128","1.075410782","-0.410657577","-0.221730942","-0.658183973","-0.3032447","0.255073609","0.481563141","0.267955275","0.683177896","-0.090537512","-0.456394186","0.189438965","-0.049047693","-0.612792742","0.512969151","0.246330998","0.100455166","-0.030909042"
"'1987m7'","0.968315497","1.228631295","0.959688085","1.089864443","1.102064812","0.756753974","0.98636396","0.717132407","0.597660674","1.177677806","-0.300061402","-0.061488052","-0.365399916","-0.043111975","-0.080799626","0.110276937","-0.339079955","-0.584711682","-0.532734339","0.285141162","-0.136468429","0.172589074","1.078928021","-0.389743475","-0.212166793","-0.658184004","-0.313477833","0.258430239","0.439645747","0.20977032","0.607186503","-0.090537434","-0.436961234","0.274622478","-0.049047363","-0.651399121","0.401936276","0.274727546","0.100451417","-0.239388806"
"'1987m8'","1.000027257","1.223130719","0.953203974","1.08744899","1.102064763","0.786845479","0.992568299","0.744442489","0.598253087","1.187406831","-0.300799499","-0.060512163","-0.358774918","-0.042479066","-0.080799609","0.110276889","-0.339414589","-0.616599536","-0.538344849","0.257084443","-0.147167081","0.20291961","1.103946257","-0.378264418","-0.21042624","-0.658184003","-0.314228824","0.251723987","0.429487073","0.170374595","0.568028445","-0.090537391","-0.389985423","0.290098029","-0.049047349","-0.696853541","0.391583783","0.209477272","0.100451175","-0.293426653"
"'1987m9'","0.996258","1.21805616","0.956565393","1.096305013","1.102064438","0.798460588","0.990065207","0.719628648","0.599021046","1.191797929","-0.300756114","-0.059930824","-0.361122584","-0.04406382","-0.080799527","0.110276871","-0.339350061","-0.59400126","-0.543225298","0.249249078","-0.147618247","0.210765423","1.101266644","-0.387701423","-0.206336446","-0.658183988","-0.314592418","0.250135532","0.424778106","0.166492104","0.572864339","-0.090537352","-0.415076027","0.23176182","-0.049047258","-0.715817856","0.396009761","0.26999309","0.100450889","-0.31624766"
"'1987m10'","0.854058764","1.232512342","0.995683352","1.090624341","1.102065487","0.942122951","0.865087512","0.679855513","0.590231866","1.148911585","-0.31039611","-0.056884178","-0.293075282","-0.046627777","-0.080799132","0.110277447","-0.360217352","-0.689210865","-0.616256946","0.086718391","-0.100749558","0.160922504","0.956452877","-0.355820162","-0.230658365","-0.658183996","-0.293821798","0.238998198","0.470282413","0.215666115","0.378265083","-0.09053724","0.089767325","0.162133629","-0.049046856","-0.463343748","0.141589877","0.176923842","0.100447551","-0.559756963"
"'1987m11'","0.858584886","1.225688228","1.006944467","1.091325152","1.102065114","0.964849152","0.866972768","0.703949487","0.588688698","1.151162664","-0.311552242","-0.048242815","-0.375797543","-0.048066476","-0.080798822","0.110277273","-0.361219924","-0.774273765","-0.582218965","0.038316837","-0.111734071","0.33512064","0.658374575","-0.37749092","-0.204924872","-0.658184061","-0.296194998","0.212625364","0.532125136","0.141013971","0.374205338","-0.090537236","0.113677525","0.161293006","-0.04904692","-0.472906557","0.139937051","0.196746274","0.10044717","-0.544167015"
"'1987m12'","0.878585123","1.221784655","0.999175932","1.098721488","1.102065087","0.959064635","0.898438367","0.723554418","0.588713076","1.151184727","-0.308476722","-0.052100893","-0.386004526","-0.045434206","-0.080798807","0.110277151","-0.349294126","-0.707699248","-0.569340722","0.038374106","-0.031723557","0.052243191","0.604914316","-0.312785391","-0.199297984","-0.658184341","-0.231963219","0.263014834","0.61159746","0.141153527","0.249595302","-0.090536856","0.199037464","0.084677006","-0.049046983","-0.262233564","-0.086513868","-0.038430228","0.100444862","-0.544341178"
"'1988m1'","0.88129368","1.16405094","1.028691988","1.105988282","1.102064236","0.873852931","0.878634115","0.817926172","0.600261833","1.137328099","-0.30843558","-0.054744951","-0.375573005","-0.044771721","-0.080798873","0.110277168","-0.350155894","-0.684154457","-0.553885253","0.029704098","-0.028305534","-0.439003938","0.690070005","-0.286545356","-0.24424452","-0.658184785","-0.245201558","0.330562597","0.808100984","0.103355385","0.243462703","-0.090536095","0.028862625","0.045592744","-0.049046417","0.056819491","-0.033270038","-0.369666999","0.100438477","-0.48786615"
"'1988m2'","0.892019006","1.167912062","1.02894428","1.112336654","1.102064123","0.878079127","0.883777633","0.803700038","0.598995001","1.122078817","-0.307114791","-0.052236546","-0.374863265","-0.040282566","-0.080798977","0.110277197","-0.348583618","-0.755341492","-0.587593585","-0.091856827","-0.049053618","-0.469673827","0.687185867","-0.369495267","-0.238993702","-0.658184798","-0.251524332","0.343212053","0.82711069","0.264532264","0.219629915","-0.090536213","0.025911427","-0.025915781","-0.049046346","0.049653951","-0.043399617","-0.316094565","0.100440273","-0.321114367"
"'1988m3'","0.883107705","1.168218944","1.017534715","1.113599993","1.102064155","0.896523615","0.874228029","0.808581209","0.599066152","1.127458433","-0.301866246","-0.053084261","-0.274128035","-0.044006501","-0.080799105","0.110276637","-0.336478404","-0.788297282","-0.590681812","-0.161716091","-0.034207389","-0.472087176","0.801474044","-0.384521339","-0.240351184","-0.658184848","-0.240357013","0.339113455","0.825669529","0.22990545","0.235016598","-0.09053622","0.107653847","-0.037528825","-0.049046362","0.020674673","-0.029220661","-0.318646876","0.100440252","-0.336930364"
"'1988m4'","0.879277912","1.171957625","1.020379667","1.114869892","1.102064143","0.893707229","0.866581472","0.80865789","0.597885115","1.12629153","-0.302674506","-0.051695683","-0.26856842","-0.043166628","-0.080799114","0.110276676","-0.339261234","-0.787358359","-0.603206106","-0.165353952","-0.075830781","-0.422164656","0.908902808","-0.324531164","-0.241290521","-0.658184696","-0.28283752","0.34102105","0.790384758","0.19396143","0.191698013","-0.090536085","0.222358561","0.017079898","-0.049046378","0.075218126","-0.107134068","-0.314197083","0.100438488","-0.369354206"
"'1988m5'","0.876354867","1.170340022","1.016002675","1.11513348","1.102064209","0.894110289","0.865422916","0.811012248","0.597812177","1.132088184","-0.299578404","-0.050740375","-0.246296044","-0.043592307","-0.080799198","0.110276697","-0.335177742","-0.824957982","-0.602154236","-0.22363382","-0.148390445","-0.453942261","0.762808947","-0.312783422","-0.232784492","-0.658184715","-0.307491446","0.358459673","0.788270613","0.337864682","0.154929814","-0.090536123","0.141475115","0.022451426","-0.049046329","0.073041971","-0.12817924","-0.290510026","0.10043843","-0.295255713"
"'1988m6'","0.843944835","1.180155938","0.995059676","1.120357483","1.102064153","0.938790155","0.797919545","0.805680636","0.599244761","1.131424291","-0.301256005","-0.047884119","-0.274501579","-0.041636425","-0.080799226","0.110276854","-0.343128339","-0.833578025","-0.588471404","-0.225516101","-0.119291102","-0.499399883","0.898086288","-0.353480482","-0.231220741","-0.658184792","-0.276472596","0.360755949","0.77601374","0.341125546","0.22974322","-0.090536413","0.457638329","-0.049139736","-0.049046283","-0.044942253","0.058406854","-0.268398984","0.100436669","-0.288382392"
"'1988m7'","0.842761725","1.179579343","0.996102212","1.120866339","1.102064126","0.94464911","0.792121487","0.807013288","0.598818597","1.131713983","-0.301061868","-0.048064425","-0.27222421","-0.04126844","-0.080799241","0.110276859","-0.341624588","-0.833741401","-0.591188342","-0.224429615","-0.100076899","-0.522758703","0.987450932","-0.301846047","-0.239731968","-0.65818489","-0.235987238","0.351790809","0.742246392","0.367322783","0.23806007","-0.090536437","0.496253952","-0.0302013","-0.049046329","-0.058636715","0.087046534","-0.277895681","0.100436013","-0.279115563"
"'1988m8'","0.819548862","1.179641873","0.998725051","1.121993235","1.102064229","0.984203706","0.749380163","0.816268659","0.598909535","1.125096608","-0.299994432","-0.048090952","-0.275163118","-0.041687211","-0.080799284","0.110276806","-0.338057375","-0.838903964","-0.592019397","-0.213272945","-0.0537852","-0.524790886","0.928909503","-0.333501162","-0.253187063","-0.658185078","-0.195500527","0.341090413","0.736410871","0.472618107","0.252940897","-0.090536439","0.477498666","-0.039033462","-0.049046383","-0.086649676","0.099866469","-0.287331946","0.100435919","-0.251883504"
"'1988m9'","0.869494984","1.175471245","0.984759587","1.124885186","1.102064381","0.981231874","0.790249407","0.833793494","0.598770605","1.125340006","-0.303515782","-0.046517495","-0.253149419","-0.043130186","-0.080799369","0.110276821","-0.343487458","-0.86951973","-0.590699584","-0.214025896","-0.065864247","-0.506755583","0.983727156","-0.347740007","-0.25706178","-0.658185078","-0.198678772","0.337735066","0.737888075","0.471888218","0.266521584","-0.090536429","0.454644434","-0.035338379","-0.049046379","-0.087084245","0.12382482","-0.280535625","0.100435921","-0.251652299"
"'1988m10'","0.849909048","1.175749495","0.979676831","1.128410844","1.102064252","0.981159753","0.780807266","0.83068123","0.597943077","1.113295197","-0.300099194","-0.046665746","-0.238327118","-0.04634623","-0.08079924","0.110276823","-0.340263804","-0.851376333","-0.578968011","-0.137288539","-0.125471187","-0.503192062","0.915050182","-0.2836835","-0.265452055","-0.658185079","-0.213512913","0.332801908","0.723080996","0.354394272","0.21151165","-0.090536425","0.380583778","0.015228674","-0.049046463","-0.08763032","0.089150844","-0.295491679","0.100435385","-0.353119375"
"'1988m11'","0.863725002","1.175763928","0.980613056","1.128541901","1.102064171","0.987777044","0.802045249","0.830798595","0.598435854","1.115129617","-0.299015205","-0.046655018","-0.23560871","-0.046238519","-0.080799333","0.110276863","-0.336803573","-0.851004577","-0.564016221","-0.125439192","-0.14601093","-0.503540642","0.898840051","-0.286544715","-0.257226985","-0.658185103","-0.227345573","0.332719719","0.697477877","0.33232898","0.199764675","-0.090536425","0.371617677","0.014031643","-0.049046419","-0.095049213","0.071227501","-0.295678879","0.100434806","-0.362370811"
"'1988m12'","0.871150801","1.17572743","0.980768327","1.128387498","1.102064158","0.996146775","0.812301822","0.830590438","0.598319305","1.114732023","-0.297841981","-0.045791916","-0.231528974","-0.047797228","-0.080799462","0.110276958","-0.333708684","-0.852628092","-0.552445062","-0.14273736","-0.172274665","-0.537634995","0.871216985","-0.238771173","-0.244245284","-0.658185171","-0.242836004","0.333117876","0.674018844","0.368560272","0.209086576","-0.090536428","0.382880515","0.001905863","-0.049046425","-0.083595757","0.092102057","-0.296423661","0.100434761","-0.375825265"
"'1989m1'","0.850439896","1.185603998","0.978320712","1.127768666","1.102063913","1.007451926","0.796019856","0.824098861","0.592184882","1.115504381","-0.297028839","-0.047709699","-0.22933243","-0.047629889","-0.080799384","0.110276914","-0.332453003","-0.844097262","-0.518708192","-0.144282744","-0.182641755","-0.511609506","0.866222868","-0.2404269","-0.246270136","-0.658185144","-0.247892262","0.331584464","0.657591883","0.369608704","0.209851599","-0.090536445","0.384742428","0.00231875","-0.049046423","-0.08717112","0.092455203","-0.294710254","0.100434901","-0.376256602"
"'1989m2'","0.859252281","1.186231866","0.978493764","1.128973647","1.102064008","1.024839815","0.797642533","0.817834051","0.5926061","1.112048018","-0.298721917","-0.048528183","-0.230238719","-0.049491649","-0.080799574","0.110276724","-0.333161779","-0.809363947","-0.533667466","-0.101488749","-0.193591662","-0.520007083","0.864073302","-0.25702","-0.251845635","-0.658185186","-0.249120491","0.33880741","0.643409091","0.412229083","0.191735917","-0.090536459","0.381455701","-0.017682282","-0.04904649","-0.129138029","0.087094041","-0.26872136","0.100434547","-0.332778038"
"'1989m3'","0.884848515","1.185904575","0.978144814","1.128401068","1.102063951","1.00675174","0.837329702","0.833134612","0.592046497","1.118808442","-0.297287209","-0.048617999","-0.230659229","-0.049731409","-0.0807996","0.110276666","-0.328484837","-0.785666261","-0.538060493","-0.084335387","-0.162418254","-0.522257368","0.861375088","-0.263513999","-0.253317172","-0.658185373","-0.232626541","0.356529904","0.635601907","0.450164778","0.389609545","-0.090536475","0.35685484","-0.059000583","-0.049046595","-0.475770645","0.4852381","-0.009801164","0.100433413","-0.075369688"
"'1989m4'","0.891603812","1.184376901","0.971074468","1.12737492","1.10206401","1.019179101","0.839243149","0.875981133","0.593052494","1.117240531","-0.297480689","-0.048261652","-0.222648018","-0.049350227","-0.08079962","0.11027664","-0.328578206","-0.816810584","-0.544113172","-0.081167879","-0.168413971","-0.504853353","0.940629656","-0.248918601","-0.256343938","-0.65818539","-0.233631652","0.336879121","0.611594385","0.463720715","0.399051898","-0.09053649","0.246553279","-0.074169732","-0.049046569","-0.451373117","0.488637479","0.11274033","0.100433882","-0.089534749"
"'1989m5'","0.91973409","1.178130091","0.964893259","1.12602048","1.102064246","1.006451376","0.839485404","0.894010193","0.594701358","1.120688742","-0.297639878","-0.047766358","-0.220155439","-0.049159517","-0.080799642","0.110276651","-0.328577786","-0.818639229","-0.546840424","-0.082973239","-0.182738471","-0.459041301","0.985763278","-0.236173548","-0.264467687","-0.658185385","-0.233702038","0.333223363","0.586750951","0.444779571","0.446640437","-0.090536564","0.131525959","-0.097933068","-0.049046447","-0.482963668","0.489179361","0.175624775","0.100434795","-0.053409486"
"'1989m6'","0.915642193","1.177696916","0.964758918","1.12622052","1.102064208","1.010141885","0.844230508","0.901269709","0.595034156","1.12057891","-0.297903904","-0.047637762","-0.218188482","-0.049569737","-0.080799599","0.110276671","-0.327949453","-0.795290305","-0.551050969","-0.089683233","-0.151812426","-0.494619351","0.914747225","-0.163262605","-0.285990088","-0.658185426","-0.247696072","0.313079023","0.628764318","0.49937036","0.460554949","-0.090536586","0.102120965","-0.074832652","-0.049046545","-0.492156799","0.474614145","0.142688979","0.100435388","-0.035671551"
"'1989m7'","0.942808815","1.171747236","0.961051577","1.125850126","1.102064166","0.964702456","0.867367789","0.908584542","0.595390895","1.124581073","-0.300492625","-0.043718865","-0.200736116","-0.049035032","-0.080799557","0.110276971","-0.333025844","-0.820754848","-0.55816192","-0.131523965","-0.182379606","-0.407515558","0.99137439","-0.15409008","-0.283321207","-0.658185351","-0.265760778","0.307201637","0.616919958","0.432559816","0.551745514","-0.090536736","-0.093039203","-0.092786819","-0.049046587","-0.704498583","0.59050615","0.197095467","0.100435796","0.086291713"
"'1989m8'","0.9106499","1.178158064","0.96244028","1.127359129","1.102064165","0.96407525","0.819904914","0.89669694","0.593490894","1.122238615","-0.302084934","-0.042693616","-0.19972637","-0.048705108","-0.080799557","0.110276969","-0.338484818","-0.835046938","-0.566728973","-0.135061226","-0.230335272","-0.351626711","1.002283191","-0.139649761","-0.283353027","-0.658185354","-0.308355594","0.296623573","0.586477061","0.418617168","0.566708123","-0.090536735","-0.092927687","-0.092575369","-0.049046587","-0.703916232","0.625171679","0.202837282","0.10043569","0.085525713"
"'1989m9'","0.961423383","1.182398371","0.952891724","1.133244711","1.102064355","0.971104426","0.879018486","0.860920708","0.5930598","1.10732313","-0.303420056","-0.042859226","-0.190937904","-0.050193673","-0.08079956","0.11027695","-0.342226553","-0.787151899","-0.566078207","-0.101458466","-0.179104822","-0.284807258","0.963750828","-0.106765098","-0.269204634","-0.658185331","-0.281266694","0.279741412","0.573890909","0.363139219","0.396428592","-0.090536889","0.08252557","-0.195506801","-0.04904688","-0.747093868","0.416846783","0.447350953","0.100436334","0.267590675"
"'1989m10'","0.937578977","1.18995918","0.933256733","1.137516112","1.102064485","0.98709862","0.841466306","0.882429543","0.591351757","1.101185114","-0.305501582","-0.039535053","-0.224777215","-0.047948144","-0.080799457","0.110277044","-0.349420521","-0.733243963","-0.588085332","-0.125289608","-0.198173134","-0.236908223","0.883233613","-0.085372091","-0.266032949","-0.658185287","-0.299171515","0.290322898","0.553787795","0.344573493","0.418246495","-0.090536941","0.164828975","-0.213776501","-0.04904691","-0.77382473","0.456281136","0.424353816","0.100436671","0.278196542"
"'1989m11'","0.936972498","1.189958471","0.932157101","1.137819295","1.10206449","0.986486139","0.841998054","0.882406494","0.591340345","1.102083625","-0.305197205","-0.039511678","-0.228362942","-0.047643742","-0.080799561","0.110277072","-0.349603228","-0.722214675","-0.596360997","-0.115457809","-0.190686595","-0.236071762","0.851751231","-0.074779572","-0.274687882","-0.65818527","-0.300580811","0.293811192","0.534236082","0.372460898","0.389616894","-0.090536943","0.296582599","-0.243807325","-0.049046754","-0.821256676","0.473607194","0.366776873","0.100437465","0.195855911"
"'1989m12'","0.931107832","1.192066505","0.933268872","1.136927966","1.10206458","0.9859234","0.832059576","0.884770088","0.592024921","1.097789422","-0.303668986","-0.041658359","-0.235001244","-0.045851604","-0.08079972","0.110277111","-0.344927295","-0.767039898","-0.616580585","-0.041095581","-0.220182658","-0.222932001","0.894078262","-0.116765648","-0.272525999","-0.658185292","-0.335366466","0.305790317","0.541424367","0.241388833","0.315992274","-0.09053683","0.399113492","-0.328768547","-0.049046569","-0.850141803","0.318101005","0.453790375","0.10043886","-0.037895112"
"'1990m1'","0.993087347","1.18663798","0.917628127","1.128694262","1.102063241","0.905556225","0.909206186","0.993953675","0.595275582","1.114419775","-0.301228438","-0.042209551","-0.252138932","-0.048446449","-0.080799939","0.11027694","-0.337507201","-0.629408816","-0.606058101","-0.000946126","-0.213137151","-0.210313087","0.895346897","-0.11198701","-0.25438089","-0.658185379","-0.326904704","0.325244041","0.524623518","0.238516103","0.367990263","-0.090536876","0.24395899","-0.404830991","-0.049047131","-0.968580846","0.398433651","0.700451952","0.100440301","0.062319572"
"'1990m2'","0.976996621","1.186898676","0.918605635","1.128803596","1.102063272","0.916498548","0.877960981","0.988259231","0.594829799","1.115642781","-0.302406462","-0.042110538","-0.250708191","-0.048397963","-0.080799916","0.110276995","-0.342223521","-0.643806299","-0.611215902","0.003515461","-0.236765998","-0.207428155","0.90350459","-0.110859228","-0.253011753","-0.658185334","-0.352938291","0.320521985","0.515514902","0.246995696","0.386602118","-0.090536878","0.23993817","-0.405259318","-0.049047138","-0.990220085","0.447526493","0.709986955","0.100440357","0.059788116"
"'1990m3'","0.981767281","1.187360537","0.918252674","1.127859453","1.102063236","0.922556291","0.880933515","0.990622534","0.59499619","1.119485835","-0.300634983","-0.042548134","-0.249004954","-0.047029637","-0.080799851","0.11027708","-0.339826608","-0.56872239","-0.615133933","-0.052934243","-0.327966228","-0.165418381","0.878782778","-0.196224995","-0.273421278","-0.658185451","-0.383587328","0.277068035","0.537896128","0.487172274","0.412933826","-0.090536878","0.24770635","-0.389333324","-0.049047092","-0.954017809","0.475297978","0.800153401","0.100440299","0.00317396"
