date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
'1987m8',0.657894822302959,1.00493195763374,0.692590003998961,1.0104280314041,1.08432124333437,1.41971930849514,0.726794161181952,0.922573364166962,0.393016667983762,1.04538786241743,0.000211923299991,-0.00335382721422,0.003322725214151,-0.003085091127319,0.001752937934874,-0.004840801900558,0.000900123481219,-0.001400535881774,0.00648082913976,0.003420498583799,0.00293745061899,-0.004020089692616,0.000149787215465,-0.002404399189668,0.000763875741538,-0.006306696554775,0.003962817549403,-0.002909462704626,0.007331001976785,-0.000167879485359,0.372694923424512,-0.069657777067789,0.045846652521196,0.013454920516303,-0.133889711841829,-0.576394520147027,0.353364240956773,-0.196516608776004,1.0233711622828,0.421652543906333,-0.095379796263025,0.40549895654936,0.224988939565461,0.121031088026021,-0.024245332066772,-0.276546076519945,-0.085028124142624,-0.545228100311357,0.234308123325657,0.144058670639183
'1987m9',0.65501522868855,1.00408676435494,0.692590004833186,1.01044627321372,1.08404240125974,1.42266114408561,0.725414598489362,0.914010824210679,0.392998687988448,1.04733101733862,0.000211949661043,-0.003353791439518,0.003322686600059,-0.003085278080266,0.0017531036537,-0.004840834773174,0.000900143267428,-0.001400477401558,0.006480830550769,0.003420467451608,0.002937438986601,-0.004020105490504,0.000149804271276,-0.002404316618799,0.000763802551227,-0.006306682045362,0.003962808818973,-0.002909488510492,0.00733100135356,-0.00016786574536,0.372668998366515,-0.069657777828052,0.045846653343954,0.013454924524008,-0.133889715614037,-0.576394519446218,0.353360793209509,-0.196516610030151,1.02337116224039,0.421717605272502,-0.095379793705913,0.405498956704178,0.223854933645577,0.121031087214796,-0.024245331321406,-0.27654607666267,-0.085028124016105,-0.545228100056181,0.234361338217545,0.144058670489464
'1987m10',0.793536453229895,1.01307873610328,0.69259001621737,1.0106468184592,1.08605941928166,1.28925949685585,0.791323794319187,0.751526319190541,0.389881394128401,1.00809245187124,0.000211836900317,-0.003353826618485,0.003322637448437,-0.00308546894864,0.001752992447889,-0.004840698902163,0.000900057936676,-0.001400376977152,0.006480853386412,0.003420524584356,0.00293749043204,-0.004020089323515,0.000149826862834,-0.002404228820152,0.000763853695193,-0.006306744312801,0.003962847847924,-0.002909534466508,0.007330990870732,-0.000167891911395,0.372473872300932,-0.069657779048374,0.045846651660277,0.013454917907217,-0.133889719716082,-0.576394514586847,0.353335375259651,-0.196516606366269,1.02337116334493,0.421919086975725,-0.095379634916875,0.405498958840247,0.243941146067974,0.12103109878765,-0.02424532432587,-0.276546085041826,-0.085028116199545,-0.545228106319852,0.222387843983495,0.144058666576606
'1987m11',0.821628512727911,1.00600500014405,0.69259003175033,1.01073065074435,1.08540218227632,1.29311357557039,0.814778651098852,0.770605124392284,0.390030787066998,1.01699065734198,0.000211853002357,-0.003353828554927,0.003322634049999,-0.003085471237586,0.001752992678067,-0.004840697607517,0.000900072746758,-0.00140037168941,0.006480853375972,0.003420529552098,0.002937515156156,-0.004020112677754,0.000149880208867,-0.002404164351243,0.000763824122208,-0.006306740624901,0.003962878167606,-0.002909522866516,0.007330991753028,-0.000167879483511,0.372499135151127,-0.069657779131071,0.045846651584579,0.013454917886931,-0.133889719734758,-0.576394514541434,0.353339541573848,-0.196516606182553,1.02337116334503,0.421936023056499,-0.095379697905707,0.405498960375555,0.224747434730531,0.121031095190058,-0.024245322542672,-0.276546085369216,-0.085028120682534,-0.545228107458163,0.221948026110391,0.144058665297852
'1987m12',0.826261445061194,1.02146686625069,0.692590034054792,1.0107874929157,1.08558375909911,1.32332718742253,0.810972944868563,0.728591794480112,0.383831061461381,0.985498842610247,0.000211875731671,-0.003353603784685,0.00332266655139,-0.003085291895619,0.001753026784696,-0.004840552637347,0.000900046730155,-0.001400505182931,0.006480695665917,0.003420304629457,0.002937507863837,-0.004020179179945,0.000149870830792,-0.002404216136782,0.000763814213554,-0.006306785397766,0.003962886348362,-0.002909481062122,0.007331037999609,-0.000167809557872,0.372509507700851,-0.06965777726797,0.045846651835033,0.013454919291825,-0.133889719446258,-0.576394513206084,0.353337509336533,-0.196516607455678,1.02337116156884,0.421730122730303,-0.095379702627598,0.405498958857734,0.223499660075458,0.121031094142464,-0.024245322757491,-0.276546086571845,-0.085028120344024,-0.545228106288325,0.230363016346147,0.144058667415468
'1988m1',0.796994105071039,1.00689631677279,0.692590044587249,1.01076588546939,1.08429421112487,1.27186235751281,0.797387216700953,0.791005349840692,0.392095975286154,1.00815180944365,0.000211853662913,-0.00335364249687,0.003322692242682,-0.003085304399774,0.001752982350845,-0.004840595703973,0.000900031260654,-0.001400471731277,0.006480730378476,0.00342033238641,0.002937616124606,-0.004020008579005,0.000149751052824,-0.002404160439605,0.000764011450224,-0.006306592748403,0.003962957650239,-0.002909633892691,0.007330871263102,-0.000167935003195,0.372215347106507,-0.069657787222944,0.045846658814425,0.01345491601816,-0.133889731760286,-0.576394524518222,0.353303233781,-0.196516598417225,1.02337117525743,0.422452478314306,-0.095379634478794,0.4054989633568,0.203111137256916,0.121031095574168,-0.02424531746375,-0.276546081254885,-0.08502811740859,-0.54522811057105,0.19381667503673,0.144058663563068
'1988m2',0.79710339194196,1.01500491408589,0.692590041699007,1.01086594672647,1.08389801071931,1.27919048678937,0.798244934058193,0.753451400738144,0.382788880455909,0.969173476519242,0.000211854174172,-0.003353513706673,0.003322645103563,-0.003084949888836,0.001752899312978,-0.004840559637166,0.000900037079602,-0.001400591084356,0.006480455316355,0.003420050086469,0.002937615769465,-0.004020098287052,0.000149783905046,-0.002404407660663,0.00076406934054,-0.006306617823499,0.003962953607492,-0.002909550958257,0.007331062772952,-0.000167738797642,0.372215509628802,-0.069657786269854,0.045846658452976,0.013454918646782,-0.133889732415529,-0.576394524253431,0.353303575752493,-0.196516599285772,1.02337117218828,0.422250697440644,-0.09537963427829,0.405498965684034,0.197348272956739,0.12103110218184,-0.024245319056306,-0.276546080624155,-0.08502811725936,-0.545228112659962,0.152357523254429,0.14405865810723
'1988m3',0.796099473662396,1.01775241755016,0.692590037619342,1.01089477827237,1.08444136149788,1.29786866413932,0.803700534443759,0.78485293068515,0.384658847163751,0.981153012668174,0.000211863734993,-0.003353598067399,0.003322768837572,-0.003085146753246,0.001752679727752,-0.004840740064975,0.000899963449767,-0.001400788901129,0.006480354839872,0.003419878997739,0.002937608798754,-0.004020036805613,0.000149693784526,-0.002404264229668,0.000764229339906,-0.006306486305321,0.00396300727223,-0.002909406776766,0.007331135952556,-0.000167614070334,0.372205984995483,-0.069657784353019,0.045846655640057,0.013454923182048,-0.133889727049327,-0.576394520216347,0.353316855685576,-0.196516594878692,1.02337117538175,0.422623919249651,-0.095379632009201,0.405498964823873,0.205466054028885,0.121031100220309,-0.024245321339698,-0.276546082531575,-0.085028118412757,-0.545228114772828,0.143920396705132,0.14405865610011
'1988m4',0.794873010548272,1.01821161738576,0.692590038675695,1.01089941345961,1.08434001709232,1.30077224777646,0.800735102459819,0.784431864220664,0.384540939643028,0.979123622907527,0.000211795753081,-0.003353510100991,0.00332299114005,-0.00308494699055,0.001752421897209,-0.004840570086386,0.000899724999683,-0.001400804772371,0.006480308331942,0.003419704619071,0.002937636824109,-0.004020073112611,0.000149602097961,-0.002404346697191,0.000764335773791,-0.0063065564133,0.003963105576449,-0.002909400232842,0.007331155116195,-0.00016754215169,0.372236946707952,-0.06965778520435,0.045846653517376,0.013454921235187,-0.133889724380161,-0.57639452187664,0.353335975545715,-0.196516594722235,1.02337117600225,0.422790988885172,-0.095379645211485,0.405498965596542,0.218467680377591,0.121031101988553,-0.024245323702371,-0.276546081045662,-0.08502812147382,-0.545228114911952,0.140498835148427,0.144058654414301
'1988m5',0.796247419350605,1.01884297833411,0.692590039046045,1.01090018298095,1.0843232843337,1.30245027438441,0.800775492305457,0.779371245694679,0.383777243995765,0.975543657750921,0.000211676122258,-0.003353705799416,0.003322890209234,-0.003085001024034,0.001752491135387,-0.004840726644975,0.000899719861445,-0.001400502492258,0.006480646069767,0.003420194854711,0.002937698007612,-0.004019973130392,0.000149653660316,-0.002404319093413,0.00076430040181,-0.006306476414537,0.003963108202288,-0.002909554704612,0.007330982564036,-0.000167792696789,0.372312420467532,-0.069657782524256,0.045846654888823,0.013454921981951,-0.133889725396177,-0.576394519728885,0.353336551029749,-0.196516598890308,1.02337116958218,0.422132420947611,-0.095379677209013,0.405498963254011,0.210441647838561,0.121031101340638,-0.02424532284154,-0.276546082926164,-0.085028121564626,-0.545228111265426,0.174510907256413,0.144058660932419
