"Sector","1","2","3","4","5","6","7","8","9","10"
"'1976m4'","0.76435252265546","1.1670151976405","0.76788695364086","1.0257844428219","1.0871344432395","1.2525144330277","0.82034871399719","0.68775156027894","0.44887812206893","1.0765192589965"
"'1976m5'","0.77165740027697","1.1680343018758","0.76430032352507","1.034307640238","1.0871345349815","1.2441696005673","0.82780645686008","0.71002267735025","0.44887812721513","1.0833724771498"
"'1976m6'","0.80157962070515","1.1417169873504","0.76904731269891","1.0180214953952","1.0871349968784","1.2750928661814","0.83948676871944","0.71442974776958","0.4488781360882","1.1078527584715"
"'1976m7'","0.79282262616275","1.1439239843384","0.76911202849621","1.0210598702254","1.087134997722","1.2797386705826","0.83523521901808","0.70071072204077","0.44887813231856","1.0923262584514"
"'1976m8'","0.7930934887659","1.1456381518126","0.76935186732229","1.0196020380874","1.0871350749847","1.2806377425307","0.83354609806543","0.68901648482745","0.44887812987673","1.088212342289"
"'1976m9'","0.77396171655771","1.141918952596","0.77464927745966","1.018507707525","1.0871349055165","1.2790423465636","0.82957404369701","0.6906288068867","0.44887813793808","1.0680326958639"
"'1976m10'","0.7862865817726","1.1369233904858","0.7774752903229","1.0123705861204","1.0871349735846","1.288198772528","0.845676994962","0.64048534416163","0.44887814090209","1.0335855135812"
"'1976m11'","0.78407123475086","1.1355018527344","0.77716454069346","1.0120011691939","1.0871349060341","1.2874919682452","0.83214672355834","0.6419416505841","0.44887814214008","1.0338436193648"
"'1976m12'","0.72184210308501","1.1454220282001","0.78161715660583","0.99790625420247","1.0871343257435","1.1966296932186","0.81311205782844","0.62645762690355","0.44887816548244","1.0540640778404"
"'1977m1'","0.82520488581189","1.171522792025","0.77408912227146","1.0317594522636","1.0871352659738","1.1915300346427","0.92501074893786","0.58561349041312","0.44887815228812","1.0961239005828"
"'1977m2'","0.83731437815659","1.1686123600098","0.77896498324621","1.038817757882","1.0871350497634","1.1876454409177","0.91927361185706","0.5740429634397","0.44887816380244","1.1108040309842"
"'1977m3'","0.84586638761253","1.1661776752443","0.77918847519595","1.0521385755968","1.0871348040217","1.1825450064761","0.92569438556978","0.57422619834883","0.44887816206225","1.1100834000926"
"'1977m4'","0.84556750093795","1.1661320640712","0.77950670247957","1.0515804236","1.08713484734","1.1789407278711","0.92301544919143","0.57463798232919","0.44887816251343","1.1118360295366"
"'1977m5'","0.85885136808764","1.1788165540705","0.77893152227105","1.0618365032818","1.0871345807151","1.1907683009107","0.93163633988989","0.56198766175389","0.44887815697345","1.0971244599658"
"'1977m6'","0.88720089735165","1.1356991166054","0.78991188724902","1.0691982544657","1.0871335852068","1.2269327722534","0.98728312502058","0.52277245439561","0.44887817891355","1.1267796457526"
"'1977m7'","0.86298522140505","1.1446163100211","0.79098936433226","1.0717067417232","1.0871340164926","1.2018500694553","0.97941394867118","0.52298420161147","0.44887817233517","1.1084579222774"
"'1977m8'","0.82113497521279","1.1516269851016","0.80035928233126","1.0519891271088","1.0871339710623","1.1815225028722","0.93537957434201","0.55694937927121","0.44887818374936","1.0997500597119"
"'1977m9'","0.82141489034697","1.1526065923702","0.80003278848208","1.0513233239678","1.0871340096555","1.1838588945881","0.93739182800988","0.54805635318801","0.44887818298598","1.1032376070531"
"'1977m10'","0.89469273979997","1.1506574215173","0.80176218103857","1.061905617031","1.0871338324494","1.1531996975365","0.94961049416731","0.65021017204119","0.44887820434306","1.106733479628"
"'1977m11'","0.87243126243583","1.1313636048223","0.79645600596077","1.0276922437343","1.0871332951763","1.1139134833729","0.93110973032995","0.5738593245738","0.44887821781616","1.126409727018"
"'1977m12'","0.87051767715549","1.1314597616246","0.79652354330453","1.0260492536721","1.0871332596604","1.1171283437299","0.9300517462377","0.57747450254909","0.44887821702604","1.1230130816155"
"'1978m1'","0.91453296549299","1.1571578306907","0.81187568712482","1.0730235596032","1.0871334684701","1.0492668973826","0.89084901104223","0.62282663803402","0.44887825081724","1.088687445249"
"'1978m2'","0.91762633244278","1.1703467454706","0.8142408431277","1.075141864831","1.0871333986488","1.0751148775921","0.90567366842696","0.58776639393996","0.44887825435153","1.0848709088564"
"'1978m3'","0.89138119960017","1.1767582000021","0.81382160706271","1.0738674011396","1.0871333548223","0.99368327761963","0.89041524566379","0.60156107013562","0.44887825403971","1.0958695635488"
"'1978m4'","0.95373893189666","1.2215785049102","0.81819961322513","1.1473735053204","1.0871379797734","1.1627117419812","0.94762580973277","0.51332203110875","0.44887813083216","1.1610589490216"
"'1978m5'","0.95915491816214","1.2104206131727","0.81408212591775","1.1303573635141","1.0871384788571","1.1450360682949","0.95602602928694","0.47538489454769","0.44887812576863","1.1498187415792"
"'1978m6'","0.95019856656738","1.2141857535697","0.81778338259313","1.1369543374429","1.0871381080112","1.1346990283059","0.94931323479194","0.47992815384534","0.44887811990955","1.1521571303514"
"'1978m7'","0.90928925868048","1.2416452420477","0.81363393713126","1.1337851414593","1.0871398747514","1.2032362324531","0.95023107513196","0.42550318732302","0.44887812348126","1.1112708029744"
"'1978m8'","0.84452778250742","1.2419126417687","0.81643729573266","1.1031240863595","1.0871390274133","1.1861533794574","0.8820310783432","0.41954085317856","0.44887809284483","1.1098556762409"
"'1978m9'","0.86120106966883","1.236633295027","0.80746012067458","1.1042332411201","1.0871396212307","1.2030138256014","0.8968071016165","0.39789286602612","0.44887809791718","1.1170584718458"
"'1978m10'","0.8013122555567","1.1535301003754","0.80392351695768","1.0473409494958","1.0871341423955","0.98642165887431","0.86530090160446","0.37192852592487","0.44887820198048","1.0606591704802"
"'1978m11'","0.78229255869518","1.1378292863729","0.80547595532807","1.0291554015298","1.0871339275176","0.98320590929992","0.85385919569855","0.37275794500213","0.44887821023748","1.0425036403065"
"'1978m12'","0.78296765882484","1.1346575394996","0.80778424657763","1.0233778659832","1.087134128184","1.0006214459095","0.85888812949385","0.36926594689997","0.44887820004183","1.0413126814136"
"'1979m1'","0.72664280352063","1.1685331834681","0.79779791004768","1.0205591339478","1.0871325052467","0.9849794057665","0.80534943856685","0.4018551526408","0.44887826305997","1.0349038971626"
"'1979m2'","0.78046902033209","1.1625395964426","0.79066786830609","1.0313927904515","1.0871345690738","0.99499017791483","0.8506239046977","0.42278783593704","0.44887828481937","1.0479423049181"
"'1979m3'","0.6886125838696","1.1957624333629","0.80221729031343","1.0277724453652","1.0871325047465","1.0031290604352","0.78630306026591","0.35552329164949","0.44887822889003","1.0555489921804"
"'1979m4'","0.68904504387136","1.1961150490331","0.80195181831382","1.0276889048932","1.0871325124135","1.0031606423467","0.7865106532618","0.35659803920358","0.44887823004283","1.0557399982975"
"'1979m5'","0.70648984955485","1.2007635113321","0.81278755531195","1.0378521477547","1.0871322829375","1.0072253872646","0.80276700924467","0.36943007214162","0.44887821942495","1.0338084291549"
"'1979m6'","0.66370997970593","1.1781185050649","0.83361319792463","1.013466634025","1.0871313024958","0.93559193548643","0.78943000758524","0.35282700618743","0.44887824193672","1.0743563847461"
"'1979m7'","0.66020597210119","1.1799253261621","0.83513008269156","1.0091547918952","1.0871313696093","0.9223686186776","0.78527327365262","0.35112739691435","0.44887824204573","1.0828682618196"
"'1979m8'","0.76725982420558","1.1873116367918","0.84861059427726","1.0136406403691","1.0871317325783","0.88826351386278","0.84539222063763","0.26321689852415","0.44887819096561","1.044391518902"
"'1979m9'","0.78811659086705","1.1847385346835","0.84364098728722","1.0166090368586","1.0871321030029","0.89208859479118","0.85757484936097","0.27522043135603","0.4488782048489","1.050413170863"
"'1979m10'","0.8897563464538","1.196526534869","0.82148044897709","1.0382503950751","1.0871301961452","0.90623241735023","0.87443997517622","0.33496199268495","0.44887830162575","1.113049338724"
"'1979m11'","0.80899218696462","1.1632657693846","0.83109592491908","0.94103288680083","1.0871275831035","0.90994185669381","0.86821870162268","0.32293864660422","0.4488783686132","1.0844459611616"
"'1979m12'","0.80472751108367","1.1660586271747","0.82656831662618","0.93565913691304","1.0871286931376","0.89424385878348","0.86122139218987","0.2966414628604","0.44887833423083","1.0643883373161"
"'1980m1'","0.67556386756428","1.1705019784799","0.88246404614538","0.91312199210071","1.0871326161078","0.92150664682215","0.7075800674182","0.17243352470227","0.44887820818352","0.97185309291696"
"'1980m2'","0.71219974697107","1.1744271427747","0.86379639202121","0.9331482710001","1.087133491768","0.94275214728369","0.73593178182731","0.18879741485685","0.44887823730181","1.0170740442427"
"'1980m3'","0.5880623496267","1.1277456972052","0.93360153673823","0.80938426707091","1.087119496482","0.94628134839557","0.53653479909946","0.17980598835846","0.44887819653318","0.86297655683921"
"'1980m4'","0.62983584133687","1.1111893738695","0.93808864045682","0.79396933445119","1.0871140918838","0.89029047027461","0.56373825531172","0.26545843166945","0.44887841312444","0.9053420484449"
"'1980m5'","0.68938714840752","1.1231265382832","0.92289695300689","0.79769018146463","1.0871102152147","0.86589795491463","0.60409621063274","0.26468113242591","0.44887842153289","0.9233564728328"
"'1980m6'","0.6591706880309","1.1169387119966","0.9243641180395","0.7956916746671","1.0871095065167","0.86889651470791","0.5759589839875","0.2444306601857","0.44887843707687","0.93322597892844"
"'1980m7'","0.75035395287035","1.1393324810854","0.89843934347958","0.87333927715536","1.0871150826768","0.98768846713203","0.67545671465274","0.19921067386453","0.44887826671523","0.88471040963146"
"'1980m8'","0.72599602538632","1.1313895577672","0.89677618723222","0.87000964833365","1.0871135741768","0.98302856137104","0.65755330211245","0.20865572780952","0.44887823545224","0.8693193606433"
"'1980m9'","0.6715494196723","1.1243143830615","0.90443572219421","0.86018550446112","1.0871136087895","0.9738672361092","0.63650262410188","0.17909485461447","0.44887818914519","0.8613749065098"
"'1980m10'","0.64969451906698","1.1183875166742","0.91617984093147","0.84890082692609","1.0871130033291","0.97201552034343","0.61964210306315","0.16226814481777","0.44887817928837","0.8433952199496"
"'1980m11'","0.3482294080994","1.0440726525522","1.0426439805419","0.71441835382835","1.0871175944701","0.89125713355143","0.50207798014164","-0.023061784742981","0.44887801213177","0.57172258240909"
"'1980m12'","0.28957681322657","1.0410538179854","1.0766776551202","0.69716417866023","1.0871131994722","0.88929604035802","0.4082488534343","-0.025191431431413","0.44887793495185","0.46116791110523"
"'1981m1'","0.25014676450656","0.98663001086068","1.1070600678285","0.67847193935107","1.0871157186664","0.92925532475","0.39997354291658","-0.14592603944324","0.44887793686934","0.44779258708673"
"'1981m2'","0.26202096316258","0.99095469272371","1.1050947875511","0.68417696605973","1.0871160549266","0.92827316303024","0.4052654269838","-0.14916317704203","0.44887792773786","0.44962584687278"
"'1981m3'","0.31008869533317","1.0024764639109","1.0608792803702","0.73347272912919","1.0871147886795","0.89401397249963","0.43068584687448","-0.13677148130784","0.44887792300659","0.53179897647186"
"'1981m4'","0.30938835488751","1.0137698020585","1.0686100720313","0.72390745570661","1.0871137436609","0.8976228657846","0.42784959691055","-0.1933201429406","0.44887792725882","0.51161104499993"
"'1981m5'","0.30956249402366","1.0132651925434","1.0675728887369","0.72413124144916","1.0871136833371","0.89790001859466","0.42828120713179","-0.19062588717601","0.44887792774854","0.5130007025009"
"'1981m6'","0.31714934929734","1.0025033669965","1.0552194827661","0.7339388255718","1.0871159263405","0.93459542791485","0.4615099500763","-0.14607736678795","0.44887788070586","0.49644249329925"
"'1981m7'","0.35538793110967","1.0209691881708","1.0397025597691","0.74544424389215","1.0871171326064","0.94963795657581","0.4922196772951","-0.14275632447424","0.44887786531742","0.53586503655748"
"'1981m8'","0.50637460911441","1.0404117921734","1.0447549396892","0.81100782704757","1.0871204208802","0.93118285496636","0.62415334547876","-0.025630069863312","0.44887778991367","0.61369401426458"
"'1981m9'","0.43325530802175","1.0710462205216","1.0829900747604","0.78335638939099","1.0871137769805","0.8751798522382","0.53864516434619","-0.11968826335505","0.44887792264259","0.57134361790712"
"'1981m10'","0.52060880695596","1.0313670598665","1.0950925066012","0.73157916158938","1.087107117683","0.81146997203946","0.61870945178569","-0.040708970910341","0.44887797757134","0.65603995182416"
"'1981m11'","0.51719737588481","1.0373947574175","1.0971897306778","0.72897264898032","1.0871074695023","0.79101479526319","0.6233367557021","-0.051885113740086","0.4488780447955","0.68881273444949"
"'1981m12'","0.52667322535467","1.0325101637618","1.1086692416143","0.71531692830331","1.0871058132703","0.74601012982022","0.62341725232612","-0.031955975886351","0.44887810566721","0.72070878522211"
"'1982m1'","0.49923921271666","1.0520963330303","1.1214969073341","0.69245693550077","1.087103653477","0.64767196003166","0.58315690299588","-0.043368792074741","0.44887806002541","0.71049784335573"
"'1982m2'","0.51461009555285","1.0480998942227","1.1554438609111","0.70353634406409","1.087102527394","0.64557957996182","0.59137556998875","0.1886571312932","0.44887794704177","0.61607059865285"
"'1982m3'","0.48901182270075","1.0483685393797","1.1630883760199","0.67788492811747","1.0871025223274","0.66128961553718","0.59380171161601","0.16143653274384","0.44887792873057","0.62669855794282"
"'1982m4'","0.5517553158797","1.045540416239","1.1560905953917","0.68100954282534","1.0871013726821","0.69798813462699","0.65073009678663","0.11153934948422","0.44887796743556","0.61179543706787"
"'1982m5'","0.60178814154445","1.0626821737982","1.1299704296845","0.68738245689163","1.0871058804231","0.73509408540316","0.69490016051374","0.17966212090118","0.448877964878","0.76134096320775"
"'1982m6'","0.53757011488016","1.0636653198945","1.1443834790314","0.65380408341344","1.0871020133825","0.73159746132224","0.65741117497506","0.23104782818684","0.44887799534678","0.79670398186128"
"'1982m7'","0.52438923326943","1.0636888413882","1.1682145803415","0.65442762431864","1.0870987558271","0.65785901848709","0.64159968739998","0.18677683456953","0.44887802830268","0.81497552357772"
"'1982m8'","0.62507592447904","1.1603839615137","1.1102385943838","0.79242073636555","1.0871079663714","0.73879172792171","0.71476449544433","0.43674753307884","0.44887852800337","0.93431665318952"
"'1982m9'","0.63582258441986","1.1544214589175","1.1088312064856","0.79230384247022","1.0871067582377","0.74162563182632","0.71593942365378","0.43209337146491","0.44887851573313","0.9555631635035"
"'1982m10'","0.66839443231689","1.1729340016904","1.0242332000166","0.96656747844706","1.0871118494507","0.84712849748267","0.70136774601094","0.52531514111396","0.44887835646206","1.0775558237011"
"'1982m11'","0.68107452763426","1.1644854639346","0.98175783336399","1.0033012188375","1.0871112761483","0.90168350526685","0.70483533713149","0.51429469847343","0.44887826434624","1.1253699627428"
"'1982m12'","0.67829381505808","1.1642747274559","0.98606762929824","1.0009505414608","1.087111365727","0.90888865381355","0.70348091233979","0.51202662756194","0.44887827525883","1.1169330482275"
"'1983m1'","0.60619071613986","1.1728186330076","0.97903481886602","0.9734961214382","1.0871139129048","0.93568945330708","0.65876780593518","0.67222715448273","0.44887830699521","1.0311450378358"
"'1983m2'","0.60044801997525","1.1777881522401","0.95746081167481","0.98369627251156","1.0871155437535","0.93358266236375","0.64604737516619","0.60671391967583","0.44887829929905","1.0927261212649"
"'1983m3'","0.64692819895","1.1664021362175","0.97224251656639","0.98978407962236","1.0871113739495","0.91581743567813","0.67995909177745","0.56072249740479","0.44887825049995","1.1363889348959"
"'1983m4'","0.59410993743881","1.1697226866475","0.99301087854533","1.0344381223562","1.0871082118371","0.97522647523651","0.65658705176655","0.60375315404528","0.44887828806006","1.1666266639729"
"'1983m5'","0.58125546284598","1.170651586509","0.99088712839514","1.0297589076913","1.0871079316099","0.97375343197436","0.64462787603698","0.59661014298132","0.44887828853501","1.1625931777776"
"'1983m6'","0.5686053540369","1.1462804189188","0.99826636209212","1.0465695697964","1.0871083437231","1.0119149803163","0.65403862879726","0.52171806368291","0.44887816567446","1.1002272517572"
"'1983m7'","0.60922727031089","1.1256952046681","0.98529364578626","1.0277780915187","1.0871113506665","0.99306252776486","0.69337227947746","0.52730977493777","0.44887806225447","1.1257028092042"
"'1983m8'","0.60801925978853","1.1216805911641","0.98120771194518","1.0334054970978","1.087111708956","0.99313096881123","0.69387563246046","0.5130594026759","0.44887806082661","1.1252884600148"
"'1983m9'","0.62695915759253","1.118852458781","0.9734202031618","1.0368565942001","1.0871129520764","0.99666873966255","0.70494744886925","0.50873344951242","0.44887808627944","1.1215277768587"
"'1983m10'","0.57389898021468","1.1225393769157","0.96875690202441","1.0039644814404","1.0871116623665","0.99787398679467","0.65393062872589","0.54371657918436","0.44887793624632","1.1145913529852"
"'1983m11'","0.58634559753787","1.1382262563622","0.95424789211962","0.99890788130256","1.0871158981355","0.96143549977259","0.62745261423881","0.53553532611072","0.44887787016874","1.1488034616844"
"'1983m12'","0.59653215082211","1.1417700509936","0.94647066240016","1.0006968439588","1.0871144677364","0.93508112826672","0.64532541250456","0.55994173301694","0.44887794471539","1.1568570399438"
"'1984m1'","0.61842542886942","1.1572331046581","0.92618749485069","1.0203473371723","1.0871166634398","0.97833421237215","0.64499987844521","0.4543498509383","0.44887792673912","1.1656021805931"
"'1984m2'","0.70638470243577","1.1795299382998","0.88264328151457","1.0519582155559","1.0871209930771","0.9875117412353","0.67948214232273","0.49673252763085","0.4488780361675","1.1592681629586"
"'1984m3'","0.70190683799845","1.1872736782361","0.88218751331193","1.0508692615084","1.0871212873243","0.99165540517176","0.6761967423166","0.47968007695992","0.44887802713908","1.1658344906382"
"'1984m4'","0.70313216486503","1.1882409362987","0.8785710082822","1.0494668361986","1.0871210390766","0.99007037081507","0.67531419229957","0.47473972664655","0.44887803038115","1.1733553525108"
"'1984m5'","0.66124790850351","1.2277048719584","0.91156732978136","1.0314902435541","1.0871205436047","1.0142846522175","0.7178790929192","0.53790583702119","0.4488779655292","1.2304401979178"
"'1984m6'","0.71611419790639","1.218990630367","0.89778566817557","1.0465488131042","1.0871207859178","0.99389306745783","0.74691668026583","0.56670161991589","0.44887794441719","1.2376429993597"
"'1984m7'","0.69512435853558","1.2052780115369","0.92497129906708","1.018072098449","1.0871188474362","0.95417340334808","0.75804984571575","0.46563075274929","0.44887789098715","1.2033933993178"
"'1984m8'","0.64936702147031","1.206662848022","1.0120147753855","0.96326064830407","1.0871166586139","1.0352020354308","0.72378777425285","0.48245379019408","0.44887799032661","1.2128881794959"
"'1984m9'","0.64420643930404","1.2132492710667","1.0098482383024","0.96418558662359","1.0871177955481","1.0416093508832","0.72984525629711","0.47292272181329","0.44887795415798","1.2035037044856"
"'1984m10'","0.6352695087057","1.211835028055","1.0158643219331","0.96221052156996","1.0871169274284","1.0439650677012","0.72097799413616","0.4772096628733","0.4488779311853","1.1887412406473"
"'1984m11'","0.63612210936651","1.2082263244583","1.0166126174274","0.97005499523195","1.0871183457962","1.0548486909847","0.71439976126643","0.46286060134807","0.44887788467367","1.179334851703"
"'1984m12'","0.63206169591728","1.2027361386965","1.0084778904814","0.97040612659642","1.0871190694638","1.0538483828406","0.71932547044543","0.48943125407788","0.44887789462167","1.2007013037717"
"'1985m1'","0.4788785870504","1.1756084027924","0.98493295534444","1.0172237327874","1.0871279123855","1.1256082343173","0.62719897915439","0.4687361379491","0.44887764035921","1.2029539523213"
"'1985m2'","0.50236459435859","1.1704884161749","0.98681130163556","1.0096325546433","1.0871272462116","1.1101064891368","0.64263433673488","0.47884657572422","0.44887763587497","1.2071352969279"
"'1985m3'","0.48718864060141","1.1770851824196","0.98485212989727","1.0104628865036","1.0871288098571","1.1244703659378","0.62665915575836","0.47771009901265","0.44887758907125","1.2071358416286"
"'1985m4'","0.50460046973932","1.1736141710493","0.97836179817165","1.0134787459687","1.0871296708022","1.1298300794637","0.63811200687861","0.4692518596151","0.44887757866566","1.1829660448821"
"'1985m5'","0.58992306682207","1.1815795662445","0.92934585305458","1.0515059911145","1.0871291512418","1.0665179384229","0.7240199018742","0.58723440363773","0.4488776877305","1.1999298854839"
"'1985m6'","0.59894374647123","1.1818067925387","0.92538159537994","1.0500998481299","1.0871290799671","1.0524852557317","0.72770262073144","0.59940604431583","0.44887771225377","1.2110619172912"
"'1985m7'","0.61184550096497","1.1723551050348","0.92672354507608","1.0569706991333","1.087127783804","1.0329028792105","0.73539523880921","0.62273789857727","0.44887775627258","1.2188998351309"
"'1985m8'","0.60678150071927","1.1773007777447","0.92541375474785","1.0605221614003","1.0871285615587","1.0469260278429","0.7321973062529","0.6170516501087","0.44887773788024","1.2245502820332"
"'1985m9'","0.57342428662175","1.1681938349653","0.90878507922751","1.0452170159674","1.087130583338","1.0283409536267","0.72325350399149","0.64917185210187","0.44887795707786","1.2150780168942"
"'1985m10'","0.63442806069391","1.1525451894933","0.91794522188168","1.041844852058","1.0871234640684","0.99560857282277","0.73225052153934","0.65153665250248","0.44887813606047","1.330028978018"
"'1985m11'","0.74346184955474","1.1441176342786","0.8414016267182","1.0575327259243","1.0871280747225","1.0620501043457","0.84829975364889","0.7865157704154","0.44887811816883","1.2839750762986"
"'1985m12'","0.74352972883885","1.1519618118781","0.80842087214283","1.0590586745612","1.0871297254637","1.117867740139","0.84751039698563","0.86450987235039","0.44887822938555","1.2505632158441"
"'1986m1'","0.74170775573392","1.1551909759736","0.8006462020239","1.0616654874468","1.0871297957763","1.1135790585598","0.84601899947517","0.85210043095961","0.44887825105202","1.2664886216173"
"'1986m2'","0.84669787896591","1.2224887037712","0.72395217440971","1.0973851376234","1.0871334496042","0.99008012532117","0.8859202834392","0.82792166686401","0.44887847339554","1.2757975427712"
"'1986m3'","0.9281077321944","1.2036799807334","0.70437805590723","1.1479531762446","1.0871298103427","0.90926562965345","1.0054075180043","0.82307673626057","0.44887850642691","1.2577170840351"
"'1986m4'","0.92046745301554","1.2049324182303","0.70283820037958","1.1535962508296","1.0871301401827","0.89188498662679","0.99561266775384","0.80947131086626","0.44887857580458","1.2755344253281"
"'1986m5'","1.0078537408102","1.1808259643575","0.72398657299136","1.1835224314052","1.0871209517141","0.80908244040731","1.0426644370684","0.82228923127521","0.44887859410847","1.2395263696471"
"'1986m6'","1.0396616845959","1.1758093518054","0.72070006083609","1.1855739568241","1.087120001957","0.78392813446637","1.0673466631773","0.84596850793265","0.44887863424332","1.2323362142599"
"'1986m7'","0.98763423979692","1.1746730657715","0.73723045086246","1.214180979796","1.0871276313031","0.87285307924115","1.0180190243798","0.73233925972696","0.44887802987694","1.1372622979956"
"'1986m8'","0.86776678572383","1.1827054113988","0.85097753145887","1.1469505258138","1.0871274787585","0.90595620436166","0.92805277665544","0.81147070194297","0.44887834728962","1.1240812219636"
"'1986m9'","1.0507588650095","1.1009837365377","0.77361070177088","1.1495450530287","1.0871256072478","0.87284649795247","1.0900784245985","0.95468205404744","0.44887900172043","1.1760602096019"
"'1986m10'","1.1269617328621","1.118255883586","0.75777791603468","1.1757688505313","1.0871248297111","0.78369240707704","1.1495018913136","0.95999246342035","0.44887914777846","1.1301035679288"
"'1986m11'","1.1173059576321","1.1223773317219","0.7597505224855","1.1796023338985","1.0871260555263","0.79495496338763","1.1449515028297","0.97145087037634","0.44887914797928","1.1152239437855"
"'1986m12'","1.1171394592294","1.1220580972759","0.75018495932841","1.1931508013837","1.0871216263025","0.81522715968033","1.1217708893386","0.98146275482387","0.44887926320933","1.0961888020857"
"'1987m1'","1.1448820725027","1.1940462999682","0.82428330676175","1.1803474730653","1.0871199418184","0.92866307057961","1.1340713984432","0.76886344976363","0.44887978862475","0.99527675403245"
"'1987m2'","1.0951646151259","1.1806084703813","0.78606454712439","1.2031956799832","1.0871178608304","0.98337590740034","1.1323073794967","0.66472478402704","0.44887950789028","1.0114237441714"
"'1987m3'","1.0933543082005","1.1892550257713","0.80654517803808","1.2010351759136","1.0871163699585","0.9961875932064","1.1260348183156","0.65843327626416","0.44887943121939","0.9848516719503"
"'1987m4'","1.1169726775035","1.1836836983427","0.80198636320839","1.1913625538699","1.0871160274834","0.94831964412504","1.1371936926602","0.67784950252263","0.44887951576269","1.0212410027017"
"'1987m5'","1.1178234768033","1.1832475836749","0.80230842550294","1.191371652576","1.0871159916671","0.94863027473455","1.1373034374048","0.67828662414983","0.44887951229338","1.0202939748685"
"'1987m6'","1.1514733845729","1.1962370311598","0.81616688045526","1.2001933055237","1.0871171050114","0.89198661775764","1.1537585935413","0.72305295466095","0.44887955011673","1.0404786281586"
"'1987m7'","1.1399773623366","1.2098454106402","0.81886241444136","1.2154871604478","1.0871238230127","0.85049655847441","1.1463364248782","0.7557897008115","0.44887933379538","0.97635952476385"
"'1987m8'","1.1605112213092","1.1921537153713","0.80919499014673","1.2059330507034","1.0871236898191","0.90126702079107","1.1450067785956","0.80358922294196","0.44887938655371","1.0240343782668"
"'1987m9'","1.1478354150226","1.1790113705702","0.81591470151993","1.2274606924906","1.0871188531752","0.91558936915653","1.1383763762918","0.75878010550621","0.44887945290775","1.0477734376155"
"'1987m10'","0.90561296533437","1.1879802812123","0.83024157259027","1.1961131883","1.0871389681327","1.0016848195965","0.89492952486971","0.50636070092305","0.44887820950631","0.94316142910893"
"'1987m11'","0.9286603050878","1.149173998832","0.87040184316843","1.205471970812","1.0871339569673","1.0295228072365","0.9181081706841","0.56751658153764","0.44887818513718","0.96313796625665"
"'1987m12'","0.92578744185473","1.1803238733494","0.87101996853045","1.2063829869889","1.0871355349296","1.0795229261381","0.90861585335694","0.53307931358553","0.44887791427529","0.92675072428821"
"'1988m1'","0.90444827100865","1.1424074395399","0.89124163780848","1.1969819053627","1.0871284308644","1.0263932512284","0.89897738081682","0.617226189838","0.44887834195166","0.9717602300832"
"'1988m2'","0.89563181216443","1.1586087928821","0.8838946882316","1.2121311396367","1.0871268752669","1.0390549426123","0.89356099164978","0.57399249725933","0.4488780236334","0.92733087601092"
"'1988m3'","0.89972032257543","1.1616510735442","0.87521030557132","1.2161965734296","1.0871284510449","1.0545511613711","0.90220038398791","0.61182781109089","0.44887812470632","0.94766546363231"
