"date","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50"
"'1976m1'","0.88533839662532","1.2482511048772","0.91445473988856","1.065403856882","1.1288307346958","1.062648650912","0.97357385766963","0.74088157879231","0.5665443994039","1.1191561090465","-0.14522701780864","0.056441626963344","-0.10992189877806","-0.078929607278934","-0.060556081398018","-0.084491575810854","-0.24476729283536","-0.41459050422994","-0.27980204786136","-0.16393643706625","-0.24158233457875","0.39054922642539","-0.29348473409944","-0.031667522330939","0.070308175754606","-0.26490990856698","-0.39820734775444","0.008765385642958","0.16716070873081","0.26679133204603","0.59623270261083","0.37115360958377","0.27005310733054","0.21040731010957","0.071512510117457","-0.52878973025598","0.37778153011644","-0.28911561861815","-0.055102458347268","0.083266988609624","0.58342678673691","0.13351340681802","-0.041446661746459","0.048822803850882","0.083464725163908","0.17461826203798","0.45051115024741","0.24855758492332","0.34652185201506","-0.28886100436663"
"'1976m2'","0.89892559222722","1.2483721535145","0.9146506457166","1.0654038382092","1.1288374048078","1.0647052076874","1.0033109091589","0.72557497235744","0.56676171761458","1.1108148890211","-0.14522707952432","0.056441624034033","-0.1114603113863","-0.048510952518325","-0.060556085676479","-0.084617408912747","-0.24476734224753","-0.35209418832274","-0.3179502714332","-0.15455625812829","-0.36629822800313","0.38395611065907","-0.34645695684522","0.0058322622251424","0.068510746179398","-0.27067748311928","-0.55973261100437","0.019798827195257","0.067462993844229","0.30196444549038","0.59937752315667","0.37213776759715","0.28822408909431","0.21040730264759","0.071512511566827","-0.51576559638597","0.39854269145324","-0.2949489563432","-0.04778664788603","0.082396777873001","0.58342674554804","0.11066514393993","-0.11827846513543","0.12855119436107","0.083464722978964","0.053954013059669","0.45051112574365","0.3024876305515","0.17557234257414","-0.26668373825874"
"'1976m3'","0.89615112381399","1.2475679327533","0.91510357298023","1.0654038587922","1.1287178893613","1.0619726895483","1.0139351574321","0.70904969348281","0.56671948794348","1.1056740322916","-0.14522707647868","0.056441632679464","-0.11360116275683","-0.065779252021104","-0.060556082698258","-0.084498269692929","-0.24476734789383","-0.33472005008128","-0.31509005325821","-0.15204205256427","-0.3650857050692","0.39518903563733","-0.38429833294337","-0.00083467158206419","0.068550192539852","-0.26545407578679","-0.56515547280218","0.020970517212564","0.069752990579788","0.30549173952154","0.59954760070153","0.37406332319245","0.26730300251249","0.21040729808139","0.071512512805508","-0.51148636097662","0.3960898494266","-0.29317682012922","-0.047250197920794","0.082637041941105","0.58342674234859","0.040436813025957","0.013575840597305","0.19348081639953","0.08346472040882","-0.023592990666979","0.4505111300305","0.28054293875316","0.15801992204886","-0.27553166180118"
"'1976m4'","0.89737257627708","1.2471594644517","0.91495976073306","1.0654038692567","1.1283654922681","1.0634792722079","1.0221390928844","0.69186796978553","0.56669753332991","1.1215572801392","-0.14522707674962","0.056441634913145","-0.11332993309395","-0.069443411009857","-0.060556081242016","-0.084546866558361","-0.24476734878946","-0.32659320764581","-0.31449616184716","-0.1543028169709","-0.36534895378941","0.40304304685856","-0.3685109943291","-0.0087280046302396","0.068258356925198","-0.26989970006369","-0.56791413133235","0.023365663189549","0.071713092174999","0.2918164782659","0.59945381216271","0.37526287527508","0.27533231125453","0.21040729549395","0.071512517373955","-0.51422145841668","0.39372822799152","-0.29119323129952","-0.046919710376744","0.08177740913651","0.58342674458897","-0.022615597707107","-0.056992193052735","0.2469781051874","0.083464708419178","0.06355010643893","0.45051113527185","0.24475800455044","0.14295563567585","-0.23254769412015"
"'1976m5'","0.90073901397976","1.247215690517","0.91489104279396","1.065403878049","1.1284878448821","1.0628434011063","1.0290286734699","0.70506980063334","0.56673497275275","1.1245969094279","-0.14522707257146","0.056441635315627","-0.11349019793582","-0.063031604012737","-0.060556076934881","-0.084551002031409","-0.24476734540892","-0.31430254374178","-0.31219836986155","-0.15305728241035","-0.34652734307829","0.40562969859645","-0.39928639674107","0.021626168273427","0.071455650057185","-0.27108581468039","-0.53986630661687","0.028138827600326","0.08909146544396","0.30593422795156","0.59697843126206","0.37252561992023","0.35160975506666","0.21040726307453","0.071512506060304","-0.47016069000258","0.37255890531672","-0.30745749428939","-0.054314294673129","0.079719323815869","0.5834267556815","-0.0038508337572276","-0.14496400708338","0.34519919873736","0.08346471478589","-0.04034902531829","0.45051114344649","0.28979841790223","0.19546493682017","-0.21652820999774"
"'1976m6'","0.91018479286372","1.2439734194071","0.91521384156887","1.0654038404095","1.1291181274769","1.0707131469381","1.0286910030079","0.69306865789327","0.56679509387236","1.1407490119815","-0.14522707896632","0.056441652661812","-0.1144060459727","-0.044320830572572","-0.060556085307605","-0.084684404345116","-0.24476734529849","-0.30783857753846","-0.31449123525857","-0.15783122335994","-0.34272864335611","0.39553118360746","-0.38820594954333","0.0047021106002696","0.073934401483193","-0.27110541264004","-0.53992312272783","0.02779845734142","0.092268942429824","0.31039670897095","0.59674488069167","0.37579875785159","0.34592221196556","0.21040726664405","0.071512502665539","-0.47484674066039","0.37258545644807","-0.30701208429425","-0.054653542302379","0.079464347037578","0.58342676014521","-0.12662885818455","-0.10486364017112","0.29315283418498","0.083464721254888","0.052310167126608","0.45051114339539","0.2839086462134","0.20653813707409","-0.20598036893131"
"'1976m7'","0.89887917009437","1.2443644761037","0.91509550880201","1.0654038489612","1.1291111767842","1.0734220514262","1.0104337017767","0.67827480030236","0.56669581996772","1.1223626078107","-0.14522707846163","0.056441652150017","-0.11446071521317","-0.044571782218902","-0.060556085200778","-0.08470293608826","-0.24476734640566","-0.30065819338376","-0.31385212495477","-0.15880554191155","-0.28730788204414","0.3771193139904","-0.35015409361511","-0.020153592910346","0.07416455973201","-0.28050998734306","-0.47510628868605","0.038031231901065","0.13296308426016","0.39027877302609","0.59499149550882","0.37887542309732","0.33373150770086","0.21040727103484","0.071512502410976","-0.45383544482632","0.36271335582541","-0.31279559877855","-0.057917358150535","0.077434696274324","0.58342676172542","-0.13247167344652","-0.10689564576582","0.29170072075998","0.083464721321386","0.031243860170159","0.4505111437306","0.29297061595696","0.21100034513395","-0.20451127977479"
"'1976m8'","0.89723093276746","1.2445602675153","0.91510189822436","1.0654038440727","1.1292525062809","1.0738239758123","1.0061696078438","0.67012819213865","0.56665686211855","1.1197770904093","-0.14522708746641","0.056441661606516","-0.11432754276055","-0.063066265596481","-0.060556064773917","-0.084627647902534","-0.24476735752344","-0.35035739983751","-0.32642370867534","-0.16476060354597","-0.27978739023315","0.36071694518565","-0.35325095379418","0.0054852662575446","0.070061893739032","-0.28447209575254","-0.46081243993092","0.049806962384214","0.15877892612718","0.40499377694623","0.59478796732676","0.38121565183769","0.33457818011058","0.21040726748283","0.071512506429005","-0.44626372846803","0.36087568298373","-0.31799142422278","-0.059592751999004","0.077130244908652","0.58342675822797","-0.093667081104295","-0.10311527834482","0.26623184722878","0.083464727260516","0.066429150083067","0.45051114054858","0.27499958582717","0.18053227388618","-0.21205546528148"
"'1976m9'","0.89044384638906","1.2438685778779","0.91546730120898","1.065403842701","1.128983895271","1.0739245739469","1.0010960797399","0.6795549827687","0.56682163067402","1.1026500546072","-0.14522708867846","0.056441659944361","-0.11391573519873","-0.063326887330622","-0.060556065630686","-0.084626760763137","-0.24476735805962","-0.34883795258583","-0.32394263474058","-0.16673299693258","-0.27416832401714","0.35915826435563","-0.34928090949226","0.0055117774164599","0.070981854969068","-0.28443218257252","-0.4576293397871","0.049083636032443","0.15800962373333","0.413707941708","0.59393721799467","0.37832744413369","0.36261483202464","0.21040726701167","0.071512500858421","-0.44596784521428","0.35851750428934","-0.31613534188976","-0.056121262599649","0.07566220549937","0.5834267673215","-0.040563068932661","-0.1988142595129","0.27003930851175","0.083464733966347","0.064209619053913","0.45051114288108","0.26168405509665","0.1173367925129","-0.18172182795788"
"'1976m10'","0.88904651981142","1.2428976570843","0.91559412978533","1.0654038248009","1.1290294021765","1.0789337534453","1.0069080273262","0.62829385280502","0.56683744237667","1.0734357645482","-0.14522708846986","0.056441661144525","-0.11399067923997","-0.061329356410385","-0.060556065765928","-0.084646283324468","-0.24476735842988","-0.34126203653243","-0.32407883829853","-0.16502616757336","-0.27419948405163","0.35844348425918","-0.34742137495521","0.0035863701392785","0.071037379011995","-0.28456346621706","-0.45780912810403","0.050213117468545","0.15823761292701","0.41497424962913","0.59389428780348","0.37672929707867","0.36618334916981","0.21040726480851","0.071512501056133","-0.43807902788342","0.35919708688609","-0.31914900896681","-0.056012328613549","0.074901955636148","0.58342676699391","-0.059283241203917","-0.19012172084426","0.25801089668588","0.083464734201989","0.095601459463294","0.45051114333586","0.25124933022451","0.11879687526526","-0.19107314584526"
"'1976m11'","0.88912029946936","1.2428440922978","0.91559311037428","1.065403824806","1.1289635792419","1.078734148892","1.0066090727517","0.62937764156527","0.56684040664376","1.0734681979009","-0.14522707648156","0.05644164537197","-0.11369362924947","-0.060555157750603","-0.060556096849197","-0.084726933957937","-0.24476740681186","-0.31982732748304","-0.307432596426","-0.16335148423907","-0.25455024186295","0.32206179188546","-0.3355255277051","0.0047603590125562","0.060831490482947","-0.28884399771441","-0.58619426583093","0.053431435802484","0.2017110411248","0.42098238893736","0.59310143991559","0.38427502738857","0.36147826113454","0.21040726453065","0.071512515276997","-0.42600360633491","0.38432799251564","-0.32198127492382","-0.060519064240939","0.074698626091487","0.5834267661974","-0.055207911970581","-0.19237928715697","0.25775370046002","0.083464733772296","0.096239867297521","0.45051114698461","0.24905490551325","0.11214406203976","-0.19167689737067"
"'1976m12'","0.86346866772722","1.243134655011","0.91609868415467","1.0654037918399","1.127909872262","1.0643117642538","1.0042316498336","0.62367849087924","0.56711544133319","1.0872262692582","-0.14522710346666","0.056441647457369","-0.11186875460726","-0.082801102578703","-0.060556125448909","-0.085014681061797","-0.24476740796746","-0.32435874691409","-0.29226331287187","-0.15765015905806","-0.29941407030465","0.32648796410736","-0.26036326810782","-0.027660223757526","0.050578598593202","-0.30112597030106","-0.58920312227745","0.052933342357921","0.24098540898772","0.43943650407778","0.5932226757388","0.38435523746003","0.36608701715229","0.21040726295029","0.071512518123851","-0.43286634265895","0.38434088322103","-0.32205605741102","-0.060240141381263","0.074792275562","0.58342674368409","-0.03454492661195","-0.07393548566004","0.18177287591368","0.083464715245271","-0.2514372260563","0.45051114628729","0.24433189980472","0.20006296747571","-0.17532960104094"
"'1977m1'","0.88557381179525","1.2482267370522","0.9146958822836","1.065403863296","1.1293513373862","1.0578395719499","1.0302975602815","0.55777985873209","0.56674192626721","1.1261687288485","-0.14522713997514","0.056441598572356","-0.10648570294918","-0.13492350746544","-0.060556201721489","-0.084827136136207","-0.24476742757644","-0.22812708910296","-0.26655709641584","-0.17867474741719","-0.38723746343377","0.17658092105192","0.060150167808595","-0.14182334241538","0.017680167817299","-0.28796393401598","-0.67029599189118","0.075747861077607","0.33430235048896","0.32028184107437","0.59313377479835","0.38275330817166","0.38418447082599","0.21040725866348","0.07151252207776","-0.43197134100446","0.38335635638102","-0.32139975629124","-0.059417691699102","0.07421484207535","0.58342672932106","-0.2279446363543","0.042775340761481","0.12669398697265","0.083464690874631","-0.15678062379563","0.45051114044607","0.29408679465618","0.25484388147588","-0.20161472316233"
"'1977m2'","0.88486299825416","1.2476614353847","0.91496930375363","1.0654038746606","1.1289374860715","1.058051669338","1.0138399094068","0.54581707693263","0.56689708747526","1.1348699622413","-0.14522713936417","0.056441602464938","-0.10729968437572","-0.14104404762094","-0.060556192216239","-0.084832013588727","-0.24476742096176","-0.21928979296236","-0.27365149588249","-0.18170409529478","-0.38647185910422","0.18402636463181","0.03505437567174","-0.14815299420365","0.020053198589248","-0.28819812259874","-0.65709916818608","0.07672580544703","0.32056900736106","0.31257855637733","0.59312096384015","0.38214824196394","0.38820351592558","0.21040725937495","0.071512520770418","-0.43171723512308","0.38219835734735","-0.3218640416839","-0.058829832268502","0.074348973305078","0.58342672907535","-0.23926404339772","0.067590734454016","0.13838219923179","0.083464688815248","-0.15576674817907","0.45051113827725","0.28891042687665","0.27360610920399","-0.19643854564026"
"'1977m3'","0.88289796390879","1.2472222761289","0.91492518387955","1.0654039000532","1.12848837036","1.0572907869104","1.0090535871416","0.54647831324259","0.56685347366131","1.1334415529779","-0.14522713725826","0.056441606670999","-0.10714297679077","-0.15917336793962","-0.060556176405911","-0.084806025186762","-0.24476741875315","-0.22007506250586","-0.27095521763207","-0.18110599698665","-0.3804189376284","0.19929066651666","0.046610582517252","-0.19811395346116","0.027612705310752","-0.28609398113567","-0.6457543640879","0.076502849656299","0.33240048949636","0.31689867416457","0.59300801774333","0.38073014561481","0.38606014301786","0.21040726497319","0.071512516007549","-0.43430518853073","0.38112792084062","-0.32177441832592","-0.059385495648235","0.074275570280519","0.58342672794246","-0.25208658273187","0.06062198285714","0.17926985487961","0.083464686192198","-0.16033063332683","0.45051113711809","0.28931240678986","0.26569666249341","-0.19796547288768"
"'1977m4'","0.88302854583","1.2472066410058","0.9149355553014","1.0654039002428","1.1284974928086","1.05883612008","1.0089294032821","0.54649348836485","0.56685266736772","1.1341134007156","-0.14522715096905","0.056441605448394","-0.10909914540259","-0.15717431898758","-0.060556175668793","-0.084625385058362","-0.24476741734058","-0.21893985515529","-0.27150547098049","-0.18831839012909","-0.29737700040616","0.21182492265919","0.21092522883527","-0.21071526806739","0.063597389684874","-0.3445334538841","-0.65536441900557","0.066989062133408","0.33919892741124","0.389723991318","0.59025663008404","0.37858177531199","0.3270607210525","0.21040726720883","0.071512478879609","-0.29937313132989","0.38276074539909","-0.31658296122258","-0.059929625556551","0.072245241266933","0.58342673503584","-0.24183012388154","0.089169487933163","0.17504438965116","0.083464705059126","-0.43783693212973","0.45051113684052","0.27549194169777","0.2682809860663","-0.19029485989653"
"'1977m5'","0.88555315372166","1.2489941497231","0.91486501723612","1.0654039195896","1.1280355155775","1.0628034422021","1.0084529633318","0.53251489134683","0.56674134897522","1.122537018595","-0.14522715405736","0.056441589530457","-0.10881277446187","-0.17160229755007","-0.06055615983332","-0.084739056684691","-0.24476741706653","-0.20390501253692","-0.26454754235083","-0.18269187450907","-0.30279064277844","0.17181145690703","0.2233682121804","-0.23267371465356","0.069370049107302","-0.35182862435654","-0.65457106537675","0.069852663625022","0.35850466447579","0.41005380805521","0.58999968918376","0.37109441638526","0.3330035485443","0.21040725987347","0.071512484632082","-0.31230678876737","0.382962900777","-0.31411318846932","-0.057684017410212","0.07334392673754","0.58342673530129","-0.23602354977081","0.086526638176041","0.18558399814463","0.083464705367192","-0.44659726470002","0.45051113682147","0.2743714304121","0.2630067953041","-0.19341414787256"
"'1977m6'","0.90600592838444","1.2418878425807","0.91561044714023","1.065403949069","1.1265013635968","1.072698555895","1.062187822115","0.52559617835364","0.56723696408653","1.1550112493514","-0.14522713241077","0.056441540438409","-0.10621180529317","-0.15527688719068","-0.060556190759524","-0.08452272133522","-0.2447673870176","-0.20886737061183","-0.24120580670988","-0.16765970667687","-0.31379821244816","0.17197470959541","0.21960838709744","-0.24098744818782","0.074168417602781","-0.34963815934311","-0.67280260967854","0.070572188594407","0.34361849606056","0.39637249785866","0.59113868499598","0.35776976198786","0.35740767034622","0.2104072641188","0.071512471465028","-0.29819950657286","0.39466712654187","-0.31481743527178","-0.05321220558486","0.074657466705397","0.58342672138674","0.01726875527426","-0.0024951157144882","0.14655865374045","0.083464722798069","-0.55564584552065","0.45051112314762","0.28064056451526","0.17341370261136","-0.22591624346636"
"'1977m7'","0.89452154938072","1.2430540653839","0.91561575012426","1.0654039539976","1.127115117952","1.0662264903884","1.053683259108","0.52049069302524","0.56706115096325","1.1334603355076","-0.14522710231776","0.056441523375274","-0.10625226892303","-0.1612190596799","-0.060556221204226","-0.084259690823501","-0.24476737533254","-0.20083381106285","-0.22293401819139","-0.14495984542933","-0.33112628804773","0.18992740063317","0.22016648112052","-0.23423473488521","0.079225877375739","-0.35722176379165","-0.68254833358104","0.068646874927896","0.31505263477859","0.3535695127518","0.59215944322113","0.35303069007396","0.35708981741097","0.21040726278753","0.071512462769943","-0.27301826018179","0.39763195040172","-0.31376000592407","-0.050211278054824","0.07618161480351","0.58342672474022","0.0033206242117633","-0.0028231897357939","0.14489758976591","0.083464721372338","-0.53608761762332","0.45051112422324","0.28001731242684","0.18201749942761","-0.21802505939965"
"'1977m8'","0.88163435882","1.2437254862343","0.91616797509716","1.0654039164635","1.1269378963938","1.0639127915872","1.0305913865528","0.54553623852721","0.56713232133171","1.1170754502113","-0.14522707203297","0.056441515018736","-0.11010627177075","-0.12153161832361","-0.060556215362711","-0.084191238479267","-0.24476734671987","-0.22596284910188","-0.22941121545194","-0.12980465498541","-0.41829061715249","0.23117742604874","0.45634172488857","-0.39102026239125","0.072522696199821","-0.36753855050351","-0.79791006547159","0.093766789816314","0.35593275966462","0.24962879453521","0.59362345524224","0.34931405919817","0.32181232120069","0.21040727488444","0.07151246711803","-0.26019924491394","0.4066073679624","-0.32148290892026","-0.051828590584236","0.077380050239518","0.58342672358609","0.017400685514331","-0.0046435728992538","0.12880423807235","0.083464719383436","-0.56216367966378","0.45051112466547","0.30283194433151","0.18780977674454","-0.21862009250777"
"'1977m9'","0.88153778578704","1.2438394359786","0.9161406111277","1.0654039154119","1.126986354022","1.0647816792422","1.032098885322","0.53648600450835","0.56711565810221","1.118905353815","-0.14522707058924","0.056441503244551","-0.10885525259184","-0.11117847242372","-0.060556228968358","-0.084446169542567","-0.24476735805382","-0.13193242178301","-0.21655926631945","-0.14173076241375","-0.41903576317774","0.23203814930889","0.45516034788864","-0.39552150987068","0.074632231131679","-0.3703261222827","-0.79061413813924","0.082404646480141","0.34808888765355","0.26142855882178","0.59375490615319","0.34298637724573","0.34545938919743","0.21040728019926","0.071512457693806","-0.29700305586966","0.39864595292757","-0.29864610062309","-0.047195227230254","0.075323248537221","0.5834267227439","0.078026344151783","-0.047921544949544","0.10366252171081","0.083464726425443","-0.43111647347487","0.45051112933395","0.1982737995281","0.13913792547497","-0.19364843686378"
"'1977m10'","0.88523717237333","1.2430987747606","0.91618923242649","1.0654039047738","1.1265047649008","1.0580484808224","0.98027721129827","0.64308954889159","0.56738411513778","1.1218470167451","-0.14522707231868","0.056441505855208","-0.10893067984499","-0.10835772523048","-0.060556222750034","-0.084363433653034","-0.2447673465221","-0.17778684686245","-0.22280395605171","-0.14228414471753","-0.42490535701696","0.24474369763414","0.44922174867275","-0.38507703745403","0.078799955200916","-0.36054115087282","-0.72698256874772","0.058401443985156","0.31111117107562","0.25689404216219","0.59374112798184","0.34271771637192","0.34538104689338","0.21040728008328","0.071512457009196","-0.30189910379821","0.40015630471107","-0.2952534769848","-0.04697340649659","0.075313382294758","0.58342672413607","0.064902983203852","-0.044140603929043","0.095723576936933","0.083464724434776","-0.45951282964477","0.45051112136194","0.22940389792026","0.16500078720319","-0.19188893510172"
