"date","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30"
"'1976m1'","0.81362919018989","1.200477758217","0.84980903879484","1.0517198216091","1.1103733296588","1.1796721850243","0.93544858834215","0.76886529328625","0.54321959944738","1.1194859648139","-0.30848329814125","-0.071286341987457","-0.17989694935247","-0.15851194586534","-0.086562106674867","0.086929630200071","-0.34977568756926","-0.33438594949339","-0.25552499840161","-0.19678251931885","-0.060697679310681","0.49762076228399","-0.21456214123861","-0.032622660829281","0.088636807115511","-0.2133617937166","-0.33591690663215","0.0055900995608755","0.28074927145824","0.16336705904343"
"'1976m2'","0.83743876131383","1.2006846316922","0.85160154133885","1.0517198050844","1.1103733297365","1.1815946554767","0.97051856302544","0.75593689622416","0.54328855317761","1.1165024027846","-0.30848333381824","-0.071440501171736","-0.18077687752132","-0.11696216309352","-0.086562108419804","0.086929625623685","-0.35534469607397","-0.2351775418641","-0.29183524278812","-0.19119656395271","-0.20349836414251","0.47493567992681","-0.33094417860861","0.022000996342985","0.088004186577434","-0.23484080436091","-0.51922516137642","0.026894265874259","0.21263583383664","0.17765089356591"
"'1976m3'","0.83212577783458","1.1995109744063","0.85468438918756","1.0517198269623","1.1103733249251","1.1745853700088","0.9829494631389","0.74570914323955","0.54326340732652","1.1084449324195","-0.30848333165754","-0.071255541559836","-0.18124372723798","-0.13183721251918","-0.086562106028915","0.086929629042063","-0.35611032841281","-0.2258824523799","-0.29058480912619","-0.18674742277091","-0.20103113057824","0.47576984867159","-0.33316607998402","0.027134374176285","0.088021665304428","-0.23196322760122","-0.5257896969853","0.027201747626818","0.21247523969855","0.17964765041087"
"'1976m4'","0.83831164215649","1.198940938075","0.8536389363321","1.051719840516","1.1103733109927","1.1800653043785","0.99667884033071","0.73041375761327","0.5432506822165","1.1243003340808","-0.30848333159428","-0.071258071461885","-0.1812474165326","-0.13158104031105","-0.086562106363152","0.086929629081103","-0.35604907786349","-0.22498513125683","-0.29061141553823","-0.18645391398597","-0.20278062361577","0.47490612942492","-0.33432235458028","0.028321403173202","0.087784457953501","-0.23288356549185","-0.53042116046343","0.02843519721424","0.21236463118138","0.17484882751424"
"'1976m5'","0.84313843737784","1.1989453419429","0.85272946161337","1.0517198525814","1.1103733163656","1.1768691219447","1.004726627953","0.74900678279719","0.54330024894747","1.1269550917797","-0.3084833280954","-0.071256708820281","-0.18151916111993","-0.11416083215721","-0.08656210129981","0.086929626206111","-0.35515883489288","-0.1944843574489","-0.28565021345138","-0.18373962769231","-0.18206518160219","0.47522036322822","-0.39737494570133","0.070049838142658","0.090241342595881","-0.25262207220638","-0.47920419240007","0.03688085387902","0.22568801725329","0.18571187402042"
"'1976m6'","0.85477602505988","1.1947300110539","0.85462620321875","1.0517198137117","1.1103733427546","1.1999668025992","1.0010587882439","0.74488825929355","0.543357753162","1.140620171946","-0.30848333187438","-0.070716273700251","-0.18176489898685","-0.091296588144641","-0.08656211052631","0.086929617306002","-0.3549672868203","-0.19175632122968","-0.28780947402966","-0.18993741694479","-0.17974424175459","0.43946690000822","-0.38347577692744","0.045751733335967","0.09214407016469","-0.24098293645356","-0.48046447631866","0.03664495501458","0.22828211319166","0.19062052956455"
"'1976m7'","0.84296307492565","1.1954048819711","0.85421230181514","1.051719824485","1.1103733433057","1.2045194746858","0.98478474731762","0.7300967817397","0.54330026074388","1.1217028551851","-0.30848333341843","-0.070697493216052","-0.18178401298062","-0.089813723855639","-0.086562110613216","0.086929617689683","-0.35552149454183","-0.18753508077414","-0.28747851600851","-0.1934141195875","-0.13504244885584","0.40260040905123","-0.36520452007206","0.016706222511861","0.091807046652052","-0.26610528304878","-0.40231784018811","0.050181337145944","0.2455456643924","0.26445469332593"
"'1976m8'","0.84479875775709","1.195819081326","0.85437608997485","1.051719820131","1.1103733495797","1.2052199379253","0.98373014050917","0.72087062965385","0.54327172347763","1.1183191683333","-0.3084833292254","-0.070327148019451","-0.18164841756026","-0.10615673982543","-0.08656208979293","0.086929619611485","-0.35590163209963","-0.24840221597169","-0.29691220021412","-0.20358529769914","-0.14153605871939","0.38136413507841","-0.37217389850513","0.031139674302406","0.088469940653999","-0.26968404970545","-0.39737351206071","0.062795697624891","0.25463721748932","0.27892279622253"
"'1976m9'","0.83022603108686","1.1952766827683","0.856943255603","1.0517198172976","1.1103733380305","1.2033529887842","0.97310389150242","0.72127823295635","0.54337445546991","1.1040267012057","-0.30848332966385","-0.07033125515629","-0.18162355615026","-0.10625389896808","-0.086562089824269","0.086929619571706","-0.35598849413357","-0.24841711163051","-0.29680558461584","-0.20421250904482","-0.13109743721298","0.38537535422641","-0.38917295893531","0.032202462778317","0.08915980083811","-0.26799903517901","-0.3874387974074","0.062735127457495","0.25122070722138","0.28963588720249"
"'1976m10'","0.83620734316144","1.1943248472737","0.85808535974374","1.0517198016581","1.1103733413701","1.2121974204919","0.98648757773555","0.67277077030675","0.54339057705065","1.07293584073","-0.30848333018452","-0.070296178828617","-0.18166487945048","-0.10363382311803","-0.086562090179713","0.086929618591656","-0.35615287162061","-0.23762729028999","-0.29698805994596","-0.20052521386723","-0.13136888987865","0.38280955921008","-0.38647716909988","0.029288802377628","0.089237341239073","-0.26754112526176","-0.38728285899835","0.063682794580131","0.25144779451154","0.29015026171282"
"'1976m11'","0.83621371707573","1.1943228890466","0.85808707926959","1.0517198016775","1.1103733381398","1.2121446751292","0.98708639476444","0.67390705036047","0.54339788498563","1.072995901198","-0.30848332962641","-0.070734095536891","-0.18167898478295","-0.10686138876826","-0.086562117790931","0.086929615938588","-0.36394492304144","-0.21468175442459","-0.28551881915925","-0.19690809550716","-0.12945455854188","0.327144392744","-0.3882257264684","0.025214330599286","0.081283416509983","-0.27799608078705","-0.63354288985291","0.067570607781978","0.26895604757545","0.29843424051336"
"'1976m12'","0.81855488158415","1.1949326646364","0.86174678198724","1.0517197761335","1.1103732994886","1.1612960773071","1.0088081107926","0.66747244462221","0.54364548375792","1.0846228341099","-0.30848333622359","-0.070639101624043","-0.18114640674638","-0.12475522988288","-0.086562137974009","0.086929592507939","-0.36267169337357","-0.22014728804353","-0.27238529599752","-0.1908398873692","-0.1523997293667","0.34135650039603","-0.30972747789713","-0.0024169010687111","0.074581053784474","-0.37751053823763","-0.59187892440943","0.066743689097935","0.29248442060637","0.31247881546728"
"'1977m1'","0.84779121231909","1.2005221487804","0.85300204403657","1.0517198445611","1.11037336028","1.1489892925588","1.0216224709831","0.61015870202611","0.54341309628231","1.1211032452995","-0.30848335225402","-0.071817750440862","-0.17966107401788","-0.18043091612937","-0.086562200048945","0.086929601120225","-0.36354192423704","-0.12270884304289","-0.2523721078453","-0.21689295703998","-0.24487968780298","0.11088852061693","-0.012212347271587","-0.11827514786558","0.049382953628935","-0.32371827663267","-0.64272563662875","0.095163439446821","0.33766779042296","0.20636426372844"
"'1977m2'","0.85173271501799","1.1999186222281","0.85511231576012","1.051719858077","1.1103733442023","1.1474068167137","1.0067586825755","0.5985234409281","0.54354108202266","1.1290242929444","-0.30848335377737","-0.071730785963108","-0.17993732394614","-0.18832960896401","-0.086562191490478","0.086929601851508","-0.36267632658516","-0.1125251223498","-0.25870361113402","-0.22094649922186","-0.24817896193788","0.11753277286175","-0.031521239666697","-0.12222537702264","0.051030561874196","-0.32183328212063","-0.62847349157809","0.096053796206004","0.33201616324155","0.20167019443339"
"'1977m3'","0.85372487242819","1.1994469112412","0.85498409956963","1.0517198882734","1.1103733267095","1.1438320297322","1.005179355296","0.59875953240725","0.54351311589981","1.1267921465511","-0.30848335437842","-0.071669801491896","-0.17992441016913","-0.20383390903179","-0.08656218036155","0.086929603335201","-0.36262432426379","-0.11277204352335","-0.25718159848953","-0.22005653415906","-0.25306457831221","0.13292679255904","-0.027946444379028","-0.16610510071834","0.056336635052714","-0.3097066623019","-0.62336761749762","0.095961366811722","0.33621165890909","0.20695831369321"
"'1977m4'","0.85403365988257","1.1994545261959","0.85500356200134","1.0517198888508","1.1103733275174","1.1438573888154","1.0035797659371","0.59876892362955","0.54351276940501","1.1272142799617","-0.30848335843464","-0.071613776458704","-0.18045457134442","-0.19504611941267","-0.086562188367208","0.086929622602492","-0.36097437753461","-0.11287589446569","-0.25788548037191","-0.23099074105317","-0.22490745971278","0.11366388322003","0.098348835441898","-0.20477424726423","0.081453079894815","-0.51644825302048","-0.69484123283771","0.09623906053999","0.34321833535315","0.27087261906565"
"'1977m5'","0.85839587573456","1.2014908042602","0.85449144734093","1.051719908875","1.1103733086132","1.1521530724445","1.002639460621","0.58700034870155","0.54343136794241","1.1139413126885","-0.30848336070381","-0.072016510961333","-0.1803614895872","-0.21187550001619","-0.086562174069219","0.086929617402916","-0.3608979349992","-0.097988747146116","-0.25219104640226","-0.22158179569972","-0.2319752742238","0.066496209666483","0.10817590488602","-0.22310049581121","0.085730409978033","-0.5360572339896","-0.69298216161517","0.099028718769824","0.35187283019256","0.28983737987847"
"'1977m6'","0.88977816038188","1.1945929796976","0.86036034165336","1.0517199403375","1.1103732464798","1.1704842750064","1.0572479635177","0.55365731966966","0.54376138874447","1.1564105525826","-0.30848334530812","-0.073113461004626","-0.1794317121143","-0.1919961145279","-0.086562202850847","0.086929627048804","-0.35631427560783","-0.12511975003084","-0.23673635705491","-0.19460535168175","-0.24449061501501","0.10793954093527","0.078751221211792","-0.23854301046103","0.089209382955718","-0.54730760463567","-0.7201258552048","0.10494381504365","0.33942173345066","0.26317972068397"
"'1977m7'","0.86837794908747","1.1958388578481","0.86036440025022","1.0517199433587","1.110373271679","1.156646773485","1.04473513832","0.55036946707519","0.54363154313089","1.1335790920477","-0.30848331585566","-0.073662880730666","-0.17943345827174","-0.19698133406673","-0.0865622355612","0.086929647566023","-0.35347614657363","-0.11777293614015","-0.22009529354269","-0.15603078052316","-0.27088883416333","0.12807821001438","0.078806268430771","-0.23481279011371","0.092948460268358","-0.57036843906446","-0.74176814480073","0.10348454775453","0.32666217957698","0.22246123306305"
"'1977m8'","0.8448071224807","1.1965291972121","0.86395175586481","1.0517199052328","1.1103732633883","1.1530797173932","1.0185747599436","0.57568897362387","0.54368987581173","1.1174021007379","-0.30848328571751","-0.073957421386896","-0.18093434471642","-0.13690578644905","-0.0865622270755","0.086929652543559","-0.34814517751358","-0.16170146244847","-0.22662530534622","-0.13114822598314","-0.3938513803089","0.1795493509695","0.29654371719229","-0.390206815182","0.087346945774465","-0.59723564021985","-0.91440163127832","0.13463002933357","0.34896645787466","0.12898919251893"
"'1977m9'","0.84461803378175","1.196642901171","0.86374711564216","1.0517199040575","1.1103732654612","1.1550384169353","1.0204398781458","0.56829540484232","0.54367691876272","1.1188901963508","-0.30848328455007","-0.074198658102251","-0.18051266600287","-0.12521673718412","-0.086562239120851","0.086929639072463","-0.35007140900574","-0.081411601660137","-0.21868177612722","-0.1441704893695","-0.39500565641139","0.18964622635832","0.28148700351247","-0.39846907030796","0.088954174803562","-0.57996255792506","-0.8991027447439","0.11977129226911","0.34244612508251","0.14200096165436"
"'1977m10'","0.867165404502","1.1961568690271","0.86435872286478","1.0517199008166","1.1103732511135","1.1265205979033","0.97180032153365","0.664382100614","0.54391542946359","1.1164733156794","-0.30848328889233","-0.074164348223214","-0.18055410959715","-0.12431324152687","-0.086562235332713","0.086929645513174","-0.34847495226052","-0.12237732244051","-0.22435373674951","-0.14357101903236","-0.4231473374707","0.1976411453843","0.27298896087619","-0.39593280524666","0.09119112409298","-0.53021612522128","-0.82029584052524","0.095509669837467","0.32347452823159","0.1450321509441"
"'1977m11'","0.88084155035046","1.1930248723024","0.86254787560939","1.0517198332129","1.1103732218392","1.0945877566856","0.98779360799399","0.60456930869331","0.54413596602993","1.1454528966158","-0.30848327538367","-0.075082314866722","-0.18107052704871","-0.19279870523309","-0.086562262183775","0.086929612469371","-0.34584834448249","-0.22134011132603","-0.20516731927073","-0.11004355882507","-0.41789721370589","0.18567803807296","0.26710664067805","-0.39744904258251","0.09013163197276","-0.54466276456041","-0.81201333513939","0.096855836079345","0.3255258665519","0.15069432155916"
"'1977m12'","0.87995286104452","1.1930685327099","0.86263749076679","1.0517198305859","1.1103732197769","1.0964176311798","0.98701155261516","0.60671526105372","0.54413095069922","1.1441232363531","-0.30848328091224","-0.075007649973722","-0.18091212737883","-0.21519572083668","-0.086562272358697","0.086929623722278","-0.34676704461271","-0.18832931705445","-0.20785459124495","-0.12337877802189","-0.41336884653788","0.1831227975079","0.26238335651496","-0.38228540505969","0.091198774951632","-0.55647841090061","-0.80563847703232","0.091047652477065","0.32740939080835","0.1633213701278"
"'1978m1'","0.85669709148824","1.1968943995416","0.86880144850001","1.0517198614702","1.1103732310882","1.0335442823936","0.86665821032773","0.63990354968378","0.54451290209234","1.1195763263544","-0.30848327301486","-0.075349178288435","-0.18144377344884","-0.22469037900892","-0.086562276136106","0.086929645208425","-0.33966537813175","-0.20973059630149","-0.21880683597873","-0.11358949740373","-0.3659991331844","0.088667316563172","0.12842317832694","-0.41827359498498","0.0887074127769","-0.38732685760665","-0.4615700605948","0.079175998429083","0.28407480714964","0.21276339702522"
"'1978m2'","0.85106262963807","1.1987245198743","0.86928351132542","1.0517198559181","1.1103732232758","1.0508397759665","0.86899508818273","0.61171361550834","0.54451781611128","1.1147867014857","-0.30848325160007","-0.077085373712361","-0.18193028233406","-0.20565190014804","-0.086562255704515","0.086929582941299","-0.34133407667079","-0.039570197053766","-0.22006120831561","-0.092136319097556","-0.35332358682274","0.039266885870833","0.11676832103898","-0.41466398300885","0.090546077973403","-0.43833004133096","-0.46871082336992","0.079166393276184","0.28362101983188","0.21867134724549"
"'1978m3'","0.8580479894534","1.2003442788401","0.86984310342003","1.0517198906163","1.1103732236878","0.98419167440419","0.88756626026026","0.62350627524256","0.5445385289203","1.1276457594695","-0.3084832436679","-0.076573174640208","-0.1817681715666","-0.17469353409246","-0.086562255234088","0.086929502269323","-0.33823948569251","-0.017606891951187","-0.2180918822411","-0.077292769127568","-0.34119838503869","0.065647908051519","0.12411951776135","-0.39780889026555","0.090616684291908","-0.5815788141745","-0.42916819954197","0.082110757195785","0.28505866376411","0.2366582884505"
"'1978m4'","0.87600116169007","1.2077420103451","0.87191287222924","1.0517200153862","1.1103735265858","1.0540146202713","0.89240627036449","0.54577354115963","0.54330149586007","1.1914438511162","-0.30848323880849","-0.076062029023046","-0.18159725394621","-0.14970614608453","-0.086562226733961","0.086929519427736","-0.33797637910014","-0.028507736476069","-0.23273106511142","-0.060453827212969","-0.3697529594528","-0.080344728674457","0.088336216088025","-0.52933590032696","0.036857720727047","-0.73075527541043","-0.44007280922343","0.10793999634086","0.40454477549381","0.12407021770177"
"'1978m5'","0.88820080518498","1.2062036180983","0.87099728096506","1.0517199955386","1.1103735645365","1.0383316767728","0.90692290997095","0.52331432999159","0.54331787734196","1.1887849623796","-0.30848317812623","-0.077757332252074","-0.18268796296224","-0.25320402960809","-0.086562122222792","0.08692944812391","-0.32401186808276","-0.19650351458864","-0.22804106208285","-0.081083014550786","-0.38277766542583","-0.056098834780305","0.10093390260112","-0.48087682899742","0.031432959474695","-0.70643005274393","-0.46832950929808","0.12970113335928","0.40246117320275","0.13477006039808"
"'1978m6'","0.87809921557823","1.2066508489015","0.87216369218979","1.0517200066579","1.1103735380711","1.032007608526","0.89582573743816","0.5252909388679","0.54322217729978","1.188087687112","-0.30848316003037","-0.077925788642983","-0.18315289650538","-0.26230750168915","-0.086562095263274","0.086929458453293","-0.32072329794897","-0.19992493632494","-0.22010987234431","-0.08010219879555","-0.37256301214072","-0.062741595056259","0.085912067445171","-0.48651040606917","0.035060072609986","-0.69706160228992","-0.45431136477943","0.12965782849267","0.4080253969876","0.13514525115392"
"'1978m7'","0.84891802071823","1.2118620725922","0.87008487652544","1.0517199974971","1.1103736501636","1.0758180101996","0.89147955813948","0.47131398884128","0.54328822537981","1.1590356111385","-0.30848316158158","-0.077742993236313","-0.18322869853829","-0.26309994241847","-0.086562087067111","0.086929462296741","-0.32074991954614","-0.2022031083325","-0.21963208759015","-0.081355148503043","-0.36268390486833","-0.10757013196149","0.10095445561951","-0.4823080139726","0.025624806435454","-0.72624402739511","-0.4523231592111","0.13209593736716","0.4050635428907","0.14513731588336"
"'1978m8'","0.82589270694129","1.2127769744406","0.87340132325051","1.0517199640977","1.1103736088966","1.0567711699002","0.85117283402157","0.47864031855815","0.54311008922439","1.1646741376186","-0.30848321036958","-0.07728730456045","-0.18154839032052","-0.31516371122309","-0.086562144690527","0.086929422966829","-0.3347385108773","-0.18013952218789","-0.24252370191338","-0.068572140040488","-0.36426326768137","-0.11203404844585","0.087729966050165","-0.46351619510294","0.027692382481543","-0.72313300761543","-0.45189897298949","0.13088793559036","0.41278973311163","0.14261819057654"
"'1978m9'","0.82738723938298","1.2125135992933","0.8735614630893","1.0517199642469","1.1103736406936","1.0593642427629","0.84934587723674","0.46547230020361","0.54316421316205","1.164806072987","-0.30848320347859","-0.077482210693839","-0.18228210979084","-0.31705260368189","-0.086562129893252","0.086929429263979","-0.33338385780126","-0.18805697636248","-0.2393358877779","-0.065175674601661","-0.41635320530529","-0.049898681396881","0.28749464611683","-0.44771879080645","0.0076737591904192","-0.78623870902239","-0.54039034161755","0.15559574278274","0.38699050686948","0.10462705757875"
"'1978m10'","0.87918818706608","1.1974019301469","0.88087339685298","1.0517200127282","1.1103733557742","0.87813422019618","0.93514316349688","0.48048978248144","0.54456566636998","1.1299765105064","-0.30848314634609","-0.081991516617262","-0.18009533144702","-0.27740605675041","-0.086562373104577","0.086929219989746","-0.31887464426545","-0.16651608019083","-0.13494375720696","-0.10137001796324","-0.41055212070107","0.013214668125225","0.26289775292545","-0.46429755299671","0.020314872286621","-0.77052408374601","-0.53214934921204","0.15535093524072","0.3431116200253","0.10652889684971"
"'1978m11'","0.87399430507675","1.1963534133662","0.88110937545602","1.0517200432694","1.1103733503029","0.87246058139344","0.93695872324409","0.48138402589971","0.54461941853284","1.1333946544502","-0.30848318180332","-0.083161994974686","-0.17926916734957","-0.31369326119782","-0.086562380512291","0.086929193875768","-0.3238565199601","-0.1579499244929","-0.12124441980766","-0.11581047279077","-0.32349657044206","0.12164122856616","0.19222908470103","-0.34447565913675","0.022382772852523","-0.69267413679837","-0.41207391683636","0.14838489952539","0.3102385783869","0.16735370832146"
"'1978m12'","0.87480267484984","1.1969607912259","0.87841811508925","1.0517200959238","1.1103733564152","0.8633450972603","0.931282044321","0.48246444568456","0.54467106383192","1.1314128792385","-0.30848318405216","-0.083360801359427","-0.17880391423872","-0.32395012282958","-0.086562360667924","0.086929220437417","-0.32263525567037","-0.16286320248057","-0.12783140662105","-0.1139502202943","-0.31214097134947","0.17560914126649","0.058659024626581","-0.22437474471047","0.0087486695772668","-0.87168559728195","-0.47301114612732","0.15659107062173","0.35162925615763","0.15126499049846"
"'1979m1'","0.84647705544165","1.2073039248743","0.87170449078167","1.0517201471673","1.1103732484137","0.87290855103111","0.89998315414608","0.50396492210755","0.54523641908427","1.1235531441819","-0.3084832000486","-0.081068678713062","-0.18021430699569","-0.29693708095327","-0.086562446042144","0.08692922740142","-0.32511804698083","-0.13885404335267","-0.093972400389487","-0.11801478498912","-0.38827457360867","0.32703713885453","-0.021593543122948","-0.16939928117131","-0.010091820993821","-0.84274853565454","-0.57786784894873","0.18159878194902","0.41438667519488","0.12624691776353"
"'1979m2'","0.87043006905446","1.206190270389","0.86757937666606","1.0517201758777","1.1103733716386","0.87755577019736","0.92962938361922","0.52837434816694","0.54548755629162","1.129845471682","-0.30848323167867","-0.080975022975845","-0.17977146965691","-0.29922071632684","-0.086562462487875","0.086929222961019","-0.33086672274631","-0.15602133391231","-0.096174269934398","-0.12187070768999","-0.42581376338395","0.34228285662079","0.027105524084479","-0.18577295123106","-0.025929035417461","-0.85161272263725","-0.63369544686784","0.17723267170516","0.39860032307657","0.11963066151094"
"'1979m3'","0.80454219058724","1.2148720523594","0.87464656402557","1.0517201953233","1.1103732461294","0.87875659561698","0.866717823046","0.46966819356295","0.54500147052128","1.139587865914","-0.30848325609355","-0.07934227019801","-0.17849379101205","-0.29048002959238","-0.086562534601143","0.086929223607934","-0.3338948401208","-0.18820574458351","-0.11771468178773","-0.1183629750443","-0.41597020252286","0.30920208290405","0.0052089752300385","-0.19090368771807","-0.02057119431469","-0.85190451292231","-0.61493787333079","0.17854238543602","0.41125268077789","0.11751809016694"
"'1979m4'","0.8040450012655","1.2140392510291","0.87662827561489","1.0517201822467","1.1103732452113","0.87916161032917","0.86731095609367","0.49281286880309","0.54512087545402","1.1404868573412","-0.308483260657","-0.080462115745015","-0.17618573746013","-0.27169907666597","-0.086562546909703","0.086929226912924","-0.33238942654289","-0.26294960992659","-0.14870505961764","-0.12246591749214","-0.42241895358188","0.25159226376464","0.10577435077438","-0.16000061417682","-0.022796715107065","-0.8460672596159","-0.59650865931056","0.15795396731518","0.36475046738754","0.10996940228423"
"'1979m5'","0.80494719612004","1.2146717109325","0.87879234237419","1.0517202014906","1.1103732293251","0.87750873070851","0.86846876684679","0.50704876086911","0.54504723814607","1.1234334499336","-0.30848326213736","-0.080608923481005","-0.17690083218176","-0.27630236625359","-0.086562542213938","0.086929229299286","-0.33266192230178","-0.2746916960716","-0.14720819679422","-0.10956263960036","-0.42911986070146","0.20892636168564","-0.053468298278691","-0.2048989136499","-0.016670362186301","-0.83082544756658","-0.60762166593439","0.14703034079599","0.3797228151293","0.19675041751701"
"'1979m6'","0.78018451779369","1.2076381540771","0.89430838352505","1.051720108912","1.1103731616156","0.82643209263217","0.87300383827206","0.47867356598976","0.54520081346074","1.1597608363738","-0.30848325269941","-0.081072087522503","-0.17607177863591","-0.29031104928115","-0.086562561126025","0.086929236409846","-0.33294479867983","-0.27401191976639","-0.1445107570519","-0.11487788108425","-0.48120570447509","0.12649109099922","0.1009985386626","-0.25622752249626","-0.025370431430445","-0.95628509352425","-0.59613227006313","0.13002939693497","0.38984573487794","0.26868092560626"
"'1979m7'","0.78251944558536","1.2084980979179","0.89618400097751","1.051720095781","1.110373169786","0.81369063432068","0.8745487105967","0.47748071425635","0.54518166987294","1.1676740862687","-0.30848325076874","-0.080863639061523","-0.17565387212208","-0.29946087882479","-0.086562552206161","0.086929224336085","-0.33276136922907","-0.27817661322808","-0.14610552802813","-0.10752618894193","-0.46548450908577","0.15836023966207","0.15808022423262","-0.2915773396977","-0.020979739125242","-1.0523280509721","-0.58207227797097","0.12541534953056","0.38362980793644","0.33401012556857"
