date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
'1976m11',0.850030723677106,1.19096436770632,0.877094775264995,1.03805259004431,1.1001229302988,1.23758961658627,1.03115583560639,0.723377267572393,0.565299405720298,1.15421015763648,-0.315203522768181,-0.054431630390436,-0.184294877603006,-0.031965177378536,-0.084415899483544,0.113895862100288,-0.367301538157039,-0.359735776184125,-0.288667467476331,-0.181749747830418,-0.079359807864936,0.335332197478678,-0.148429542122802,0.027795970120953,0.055272627906669,-0.659178580935699,-0.207327242446114,0.020956992321346,0.278033534706753,0.341608670661189,0.012861079328119,0.199729977168647,-0.380632972657021,0.034042528725655,-0.061755074041718,0.104993332941864,0.257556575587818,0.013763383804869,0.09030444107127,-0.041108114836922,-0.020168893365022,-0.087317340958147,-0.162506363249008,-0.180499356386344,-0.047144636700352,0.001305819500507,-0.893253660178424,0.146492162618313,0.106962426437497,-0.369580964217596
'1976m12',0.825759732398743,1.19096437776848,0.87709478779203,1.03683624130268,1.10012289119573,1.18329410676289,1.06119098395241,0.72233722609786,0.565466726556913,1.15421015889812,-0.315357707586384,-0.054393170198864,-0.183833435705823,-0.032227557394957,-0.084442199377261,0.113895836619702,-0.366526519176565,-0.359735776782355,-0.275397199974955,-0.181425392836433,-0.095164057682246,0.35923151614818,-0.126484952636787,-0.007379040739325,0.051398530839941,-0.659178598034929,-0.20151959192261,0.020507333120956,0.307208019969149,0.34289403107436,0.012861083393765,0.196547303493423,-0.392058856240373,0.034075517330335,-0.061755066286998,0.133046287276639,0.252351358699785,0.013766163975372,0.089604743767175,-0.041242519879276,-0.025292369351334,-0.087317340091716,-0.146558905354211,-0.190890630365653,-0.047144641885997,-0.021337652525262,-0.885284312488211,0.144384955371515,0.108925375463219,-0.369145384830489
'1977m1',0.857313589114758,1.19096442957961,0.877094756979582,1.0393773378367,1.10012295199543,1.15676204904397,1.00475778620219,0.699910101935573,0.565307222323572,1.15421017439657,-0.31560999844642,-0.054644379262733,-0.182791981980988,-0.032707536208865,-0.08452633275864,0.113895860310341,-0.365090667364869,-0.359735762638069,-0.256326992210504,-0.184503630737246,-0.142128670661448,0.152425860628272,-0.058254330244327,-0.097712338322736,0.036327422189035,-0.659178574778213,-0.17698802064555,0.0357693106397,0.36046793771818,0.325104438230331,0.012861092860786,0.238880595543884,-0.45257287478586,0.034207757441132,-0.061755022523306,0.0918128343582,0.237029488491361,0.013649610774375,0.087644091940307,-0.037929457544639,-0.110039121407914,-0.087317370365528,0.074735628849737,-0.319556654409407,-0.047144697263911,0.082507972121858,-0.642549541097592,0.417300765582189,0.121440748478699,-0.404723860910297
'1977m2',0.860980590029941,1.19096442164869,0.87709476860752,1.04004268048125,1.10012293732747,1.15481681251032,0.979143390698753,0.694885348547777,0.565385580353694,1.15421018652063,-0.315634617912761,-0.054617905537523,-0.183131938921367,-0.032831112875001,-0.084516115445558,0.113895861268157,-0.364343385720815,-0.359735759913981,-0.262001689026322,-0.18703624407954,-0.143736964551762,0.159908122648767,-0.063904000340145,-0.104558353154458,0.037213074478346,-0.659178574369174,-0.173715594240915,0.036855126088257,0.354488305339786,0.321962995014898,0.012861094250633,0.23234372503243,-0.423264657644522,0.034253986752759,-0.061755030411373,0.08919833739663,0.223231729811285,0.01361748756365,0.088513121365403,-0.034100594501622,-0.111462537216546,-0.087317369604506,0.06472541008214,-0.325823954319062,-0.047144694576811,0.0836333049866,-0.635800585714159,0.429213183469117,0.120352541619897,-0.408226266927982
'1977m3',0.863236499439535,1.19096441717187,0.877094765504074,1.04144649025218,1.1001229196359,1.15060656781911,0.981810514921101,0.694473217733669,0.56536631551835,1.15421018296898,-0.315648026772216,-0.054602096819741,-0.183009152451599,-0.033044838821285,-0.084500900752979,0.113895864551751,-0.364447200147427,-0.359735759666782,-0.260500013729461,-0.186284898899205,-0.146942965703042,0.174616147554185,-0.056044077190533,-0.157603849869455,0.040389147681923,-0.659178571012758,-0.175259619408453,0.037178796440535,0.359616894494966,0.326697045035663,0.012861092015475,0.238577320727659,-0.410260183334994,0.03404167735759,-0.061755016057675,0.098652001702615,0.219673700948012,0.013623230517428,0.088902234589066,-0.031745204656605,-0.11270340777275,-0.087317368894701,0.073968289386463,-0.3401738443085,-0.047144688999813,0.09086980720883,-0.640303342320162,0.430996024052824,0.12078165134975,-0.406169290481312
'1977m4',0.865023776162334,1.19096441728128,0.877094766485847,1.04150492673779,1.10012292116059,1.14628538013585,0.987071277084109,0.693443854195894,0.565366241014515,1.15421018927872,-0.315793212232904,-0.054618642198203,-0.183435356463222,-0.033223697689211,-0.084508216348844,0.113895884853884,-0.365689364286931,-0.359735752054968,-0.260988002375605,-0.204768922007466,-0.133374071191208,0.192166920036636,-0.044573626644862,-0.141309363061998,0.055451757265874,-0.659178595435695,-0.173046905273939,0.033838993992916,0.363667782232251,0.372830282485091,0.012861086919349,0.234119096191301,-0.426250035691929,0.03400766334122,-0.061755067904131,0.16424296735552,0.213890178498329,0.013670054780006,0.088722592518724,-0.044609512929817,-0.066143890100841,-0.087317365258339,0.142468307485294,-0.300100501187434,-0.047144615289369,-0.08629474114064,-0.546295192155791,0.302437748370265,0.122050861365812,-0.25168795897206
'1977m5',0.868574227881979,1.19096444344418,0.877094761175154,1.04220214589535,1.10012290078852,1.15618263626226,0.982504836869353,0.690481857879662,0.565317817112535,1.15421016769091,-0.315817118996732,-0.054754970057726,-0.183215777719911,-0.033376263187976,-0.08448786176395,0.11389587826897,-0.365518728997702,-0.359735750899521,-0.256177405864475,-0.198676350021968,-0.132615816833521,0.123589693530564,-0.044646947894972,-0.136336790297681,0.058194009935696,-0.659178598123482,-0.17432864842059,0.032726579584787,0.371616939694535,0.365016286172308,0.012861080760549,0.182302052330795,-0.384578029918396,0.033806900518904,-0.061755043078367,0.127104338383887,0.225723275490602,0.013751694991612,0.090212985543653,-0.017090267596548,-0.080560691100581,-0.087317394793308,0.207683803198988,-0.365093061343544,-0.047144587942784,-0.138924691061108,-0.517735079106228,0.347265364765349,0.128587278858259,-0.15846121179486
'1977m6',0.911211190034854,1.19096436533044,0.877094793210025,1.04392827534168,1.10012284385892,1.1707248922028,1.09226783441368,0.67260815613975,0.565509240728749,1.1542102320308,-0.31554185709926,-0.055090336696989,-0.182156340977941,-0.033056623392056,-0.084521267800084,0.113895884639065,-0.362622986914876,-0.359735757836047,-0.242806499821604,-0.184558863883186,-0.161778307369861,0.158234629563091,-0.083159311820536,-0.169219889101308,0.060081005972681,-0.659178602027124,-0.209064219397537,0.041236787147688,0.357246059003555,0.31491580602921,0.012861097577107,0.130836383203366,-0.307840060205935,0.033927161236448,-0.061755067573615,0.145175689966804,0.287296328041218,0.013622939908882,0.092152980922027,0.004035060217372,-0.023681326114181,-0.087317430794272,0.334208884790082,-0.314275044962142,-0.047144609844479,-0.11642252403125,-0.336677291448957,0.276120977759858,0.136763172345237,-0.072611958614041
'1977m7',0.88325418006551,1.19096437943528,0.877094793258384,1.04422567408612,1.1001228703033,1.15644226488767,1.06472958260509,0.669449292510697,0.565416296585717,1.15421019673922,-0.314924493317646,-0.055247907545286,-0.182161121964132,-0.033230135257948,-0.084564667143116,0.113895904180151,-0.359871447536544,-0.359735752997007,-0.224756011969788,-0.161579168645914,-0.191559109554297,0.180766595381395,-0.083069081868851,-0.161150756897117,0.062392071680924,-0.65917860838698,-0.222094746846391,0.039291983241122,0.340612556038784,0.275082513541002,0.012861100323138,0.131472745757273,-0.307848470383304,0.03392716998408,-0.061755068788735,0.149778559561879,0.292091536795083,0.013628376169678,0.092253093312024,0.00434928915326,0.003350927334558,-0.087317435254117,0.334106933860031,-0.320394884628475,-0.04714461521075,-0.106045911718467,-0.30856181416232,0.283291359496793,0.138669026961971,-0.048357541963859
'1977m8',0.852836129059271,1.19096439051125,0.877094808326812,1.04290600476684,1.10012286255513,1.15836589856422,1.02589027215872,0.674578091482202,0.565448820549431,1.15421017165942,-0.314188332679921,-0.055358607929678,-0.183608003978663,-0.032350284536622,-0.08455512550048,0.113895901819374,-0.355726043528451,-0.359735762471567,-0.230587166538779,-0.144399146731595,-0.281962879827354,0.247993997799204,-0.025454817106369,-0.269224583512687,0.05934253539776,-0.659178606257356,-0.256967405056057,0.047864893068643,0.362096945111426,0.208312625246848,0.012861143892191,0.108569752438217,-0.397889627760228,0.0342015392527,-0.061755055163904,0.142266815797137,0.362097353440963,0.013503224318543,0.091027767456746,0.025804158556952,-0.055027212058031,-0.087317431130451,0.399203272536355,-0.365958423546889,-0.047144622588072,-0.100893465662165,-0.433274078031928,0.341225467911661,0.141464810541481,-0.089967188125655
'1977m9',0.85187648617245,1.1909643920544,0.877094806401207,1.04272637788299,1.10012286451836,1.16305358055285,1.02778048811336,0.669967388049591,0.565440531517258,1.15421017626553,-0.314148983647013,-0.055424404397192,-0.183378545546135,-0.032143119820508,-0.084569282048612,0.113895891449162,-0.355886271150158,-0.359735753006982,-0.223869247655307,-0.148721301101347,-0.288916253241702,0.256002715695091,-0.041191313341686,-0.304373698028115,0.060225779843536,-0.659178596685631,-0.253335254411754,0.028542142747463,0.353949085994856,0.235100528484937,0.01286114705512,0.099991788501956,-0.37703719828969,0.03428853230108,-0.061755063955367,0.107005636610171,0.35698468462183,0.013733814176499,0.091877010711464,0.018111548871509,-0.03833288673747,-0.087317443076985,0.461559960827968,-0.297313018405097,-0.047144638249686,-0.173282122897709,-0.459715912536291,0.553028321361117,0.148825786568187,-0.152390356177951
