edate,VarCov_mktrf_mktrf,VarCov_smb_mktrf,VarCov_hml_mktrf,VarCov_ps_vwf_mktrf,VarCov_smb_smb,VarCov_hml_smb,VarCov_ps_vwf_smb,VarCov_hml_hml,VarCov_ps_vwf_hml,VarCov_ps_vwf_ps_vwf
1973m7,.0015707093,.00070283195,-.00028615684,-.000034058663,.0013117995,-.00033850985,.00013158869,.00073615863,-.00010719884,.00082692353
1973m8,.0016478925,.00095219759,-.00044736205,-.000039080347,.0019689179,-.00064686342,.00012684647,.0010768113,-.00010354882,.0007646684
1973m9,.0017108923,.00088419404,-.00041805441,-.000066816603,.0016593206,-.00053623767,.000097475095,.00089328556,-.000082418861,.00073110685
1973m10,.001741511,.00084775948,-.00034780995,-.000035294197,.0014734745,-.00044155482,.00010130378,.00079650525,-.000060250939,.00070852198
1973m11,.0016037846,.00072558993,-.00031944388,3.5118569e-06,.0012141073,-.00036961166,.000098083932,.00070265954,-.000096045973,.00095750613
1973m12,.0033677213,.0015725901,-.00067892554,.00026184157,.0018885121,-.00058100279,.00023975258,.00082473148,-.00015674197,.00098949461
1974m1,.0029788478,.0014414676,-.0006495468,.00022617522,.0019554824,-.00067087321,.00027191197,.00094614265,-.00019274077,.00095044251
1974m2,.0026507683,.001488965,-.0006798089,.00019889831,.0029773579,-.00054000079,.00093257596,.0012881582,.00011226735,.0020438454
1974m3,.0023748893,.0012407753,-.00060061476,.00015561984,.0023715862,-.00044452542,.00076517888,.0011262171,.00012472982,.0018759712
1974m4,.0022492183,.001047775,-.00051462109,.000085223466,.0019892957,-.00036549204,.00068012113,.0009162529,.00010119948,.0017803696
1974m5,.0023877968,.00094726327,-.00048446341,.000032373075,.0016195703,-.0003011646,.00054853578,.0007661758,.000088837434,.0015522656
1974m6,.00243286,.00092867669,-.00040424024,-.000099811936,.0014659016,-.00024248498,.00043724172,.00072279491,.000029105409,.0017370308
1974m7,.0023004927,.00080382772,-.00036510051,-.000074231524,.0012083454,-.00020260869,.00035702166,.00061395392,.000021770651,.0014984937
1974m8,.0028614544,.00072871975,-.00066128338,-.000039804152,.001019109,-.0001883224,.00029159395,.00092725904,2.2736546e-07,.0013024978
1974m9,.00360247,.00073073525,-.00074906304,.00011512484,.00087168347,-.00017220213,.00026494751,.00085291587,-.000034208773,.0013016096
1974m10,.0048179319,.00071041094,-.0011816369,.000010982843,.00075032882,-.00016986,.00022548067,.0011614158,.000012511129,.0011809708
1974m11,.0068088826,.00053093239,-.0024224853,-.00059359323,.00084096461,-.000016957609,.00039733201,.0025010381,.00049534417,.0018131423
1974m12,.006214113,.00049920153,-.0020073899,-.00047523479,.00074873987,-.000020143654,.00035510882,.0019603239,.00040645091,.0016522647
1975m1,.0055992357,.00059201586,-.0016632831,-.00043066687,.0010044336,-.000024011761,.00031011296,.0015486121,.00032668319,.0014392466
1975m2,.0067315493,.0015655434,-.0014926698,.00012805435,.002587727,.00046946708,.0012144904,.0022586626,.00085184287,.0026042575
1975m3,.0061352206,.0013226665,-.0014132452,.00015280976,.0020716016,.00037913106,.00098751194,.0021243198,.00069283944,.0022939676
1975m4,.0054032565,.0011820073,-.0011757079,.00016808345,.0018725846,.0003280293,.00095036358,.0017509939,.0006362088,.002306357
1975m5,.0048707323,.00099519687,-.0010051342,.00013180591,.0015256891,.00025254147,.00076279044,.0014163222,.00050975266,.0019279527
1975m6,.0044981753,.00096632249,-.0010012664,.00005649251,.0014597203,.0001666617,.00063164509,.0014249294,.00051051535,.0017690061
1975m7,.0041438318,.00084107294,-.00083627726,.000015192593,.0012098227,.00012787723,.00051500346,.0011606113,.00040986465,.0015487997
1975m8,.0041978075,.0007054889,-.00078338123,.000041547639,.0011090988,.00011419355,.00042861135,.00097672862,.00033230559,.0013495464
1975m9,.0038185716,.00068973814,-.00065961079,.000051399726,.0010875422,.0001051438,.00039807183,.00082039979,.00028319086,.0012042559
1975m10,.0036179023,.00060870789,-.00057646132,.000080583384,.0009166181,.000079661484,.00033784664,.00068316364,.00023709793,.0011106789
1975m11,.0034336457,.00050975033,-.00050379918,.00028299034,.001026765,.000064915694,.00019537263,.00057874114,.00024530166,.0018947949
