edate,VarCov_mktrf_mktrf,VarCov_smb_mktrf,VarCov_hml_mktrf,VarCov_ps_vwf_mktrf,VarCov_umd_mktrf,VarCov_smb_smb,VarCov_hml_smb,VarCov_ps_vwf_smb,VarCov_umd_smb,VarCov_hml_hml,VarCov_ps_vwf_hml,VarCov_umd_hml,VarCov_ps_vwf_ps_vwf,VarCov_umd_ps_vwf,VarCov_umd_umd
1970m12,.0026735943,.00074609311,-.00046349369,-.00014830612,-.00080205046,.0017173849,-.00063309527,-7.8425655e-06,-.00090791722,.0008148207,.000024808392,.000083068597,.0010105512,.000080994345,.0039449986
1971m1,.0026589795,.0007638656,-.00036322876,.00011133319,-.00066276453,.0015443433,-.00049389218,.00010398481,-.00065039122,.00069320056,.000054755237,.000017579085,.0012221277,-.000035693658,.0024797125
1971m2,.0025530674,.00099943322,-.00027513847,-.00014774899,-.00095518626,.0020524859,-.00036266458,-.00027802869,-.0011524124,.000609343,-.000012690404,-.000090597103,.001512493,.00036041081,.003476843
1971m3,.0022654433,.00084169972,-.00026490429,-.00013922295,-.00063256186,.001743876,-.00032369004,-.00023682324,-.00072165125,.00056363438,.000016243475,-.000083964806,.0013098411,.0002159647,.0019889802
1971m4,.0021578446,.0007857501,-.00042473472,-.000080053818,-.00049302023,.0015384882,-.00038243266,-.00016128473,-.00050931924,.00076689571,-.000034397388,-.000020915415,.001128861,.00012701954,.0012991264
1971m5,.0019989617,.0006390952,-.00035012973,-.000011813243,-.00033421363,.0012923853,-.00031154649,-.00013722117,-.00034892326,.00065122434,-.000014576395,-.000024924617,.0010631949,.00010635722,.00089622277
1971m6,.0020215318,.00059044809,-.00023178679,-.000052760181,-.00028176527,.0011114761,-.00024121813,-.00011303024,-.00024934963,.00059805374,-.000020543865,-.000039828392,.00092891074,.000075839773,.00065653672
1971m7,.0018132168,.00051036582,-.00020220221,-.000027397347,-.00027687481,.00097981305,-.00017309473,-.000035095178,-.00025004649,.00059373619,.000070642796,-.00011195784,.0010314609,-.000044352812,.00077300752
1971m8,.0019208689,.00052173686,-.00018312517,-.000011495572,-.000089357556,.0008779511,-.00014769059,-.000022415727,-.0001588428,.00051330868,.000055015498,-.00010281623,.00089960435,-.000027083754,.00087262207
1971m9,.0018407183,.00043406,-.000090973474,.000060966362,.000024268371,.00076271774,-.00013963056,-.000025760439,-.00014551968,.00054600451,.0001089139,-6.6976809e-06,.0008863649,.000064659798,.0010836577
1971m10,.0016779768,.00036883316,-.000057964844,.000036453286,-.000028838664,.0006713827,-.00013956269,-.000021044258,-.000099918158,.00063293381,.000087154491,-.000077996599,.00078770949,.000045512279,.0008817247
1971m11,.0017975711,.00043376643,-.000040560637,-.00019741035,-.000048480473,.00064574427,-.00010870177,-.00010236539,-.000074061565,.0005514652,.000042901127,-.000067749221,.00093285629,.000038872156,.00063402398
1971m12,.0016308419,.00041134804,-.000042881555,-.00016604061,-.000068043402,.00069565867,-.000035606376,-.000089635039,-.000099380988,.00054134458,.000028829361,-.000090224145,.00082411885,.000031496274,.0005675329
1972m1,.0022263583,.00066003995,-.0001054792,-.00020938256,-.00015616578,.00075999502,-.000059887898,-.000099884812,-.00011251982,.0004760841,.000027137085,-.000074832176,.00075076538,.000030751809,.00050720148
1972m2,.0020232473,.00070630171,-.000080787206,-.00026178249,-.00013613641,.0011777006,.000059326714,-.00037827797,-.000092212911,.00047330372,-.000063839201,-.00006818492,.00094943499,.000023548178,.00043833285
1972m3,.001869807,.0006216357,-.0001684225,-.00020368618,-.000070624941,.0010245231,-4.6397386e-06,-.00028881041,-.000048265349,.00055755215,-.000066600536,-.00018337152,.00083990075,.000036688867,.00066004234
1972m4,.0016801752,.00052336726,-.00016602749,-.00017187331,-.00007835323,.00088019733,-.000013632824,-.00024090387,-.000052301373,.00054066576,-.00011105955,-.00023187301,.00089405285,.0001278953,.00082093343
1972m5,.0015207526,.0004447223,-.00015941712,-.00014699009,-.000092915281,.00076361629,-.000025890784,-.0001887484,-.000046735026,.0004724086,-.000083023362,-.00019768975,.0008120797,.00013396564,.00090194569
1972m6,.0013905972,.00036831183,-.00018264564,-.00012912051,-.000073893774,.0007863252,.000056663375,-.00013078465,-.00013473457,.00055502093,-.000043885266,-.0002861598,.00073873252,.000086522858,.0010110337
1972m7,.0013760795,.00031252945,-.000087703396,-.00014269228,-.00012616628,.00068947615,.000023384864,-.00010075887,-.000095327065,.00059211854,-.000060870741,-.00027207349,.00069023477,.000077665689,.00081994786
1972m8,.0012839001,.00033002996,-.0001049351,-.00014086995,-.00016227875,.00073545577,-.000012782362,-.00012259427,-.00016468871,.0005162952,-.000039746086,-.00021810272,.00066261925,.000097104414,.00086824066
1972m9,.001267228,.00017071664,.000026343672,-.00025346628,-.00042720325,.00089005678,-.00023304019,.000081912447,.00015726201,.00075236341,-.00023828528,-.00062897545,.00084732351,.00043621307,.0019730623
1972m10,.0012036734,.00022145177,-.000013351144,-.0001700078,-.00033161909,.00087914505,-.00020536047,.00011978469,.000075522745,.00063712802,-.00019000479,-.00043195928,.00082731649,.00027120227,.0012934284
1972m11,.0011174075,.00021289146,-.000039516377,-.00014291063,-.00024293095,.00087201281,-.0002056313,.0001536027,.000039662522,.00056488387,-.00017086504,-.00030018878,.00081621821,.00017527865,.00085590378
1972m12,.0012282958,.00014426546,.00015884185,-.00018193865,-.00060696737,.0007772182,-.00024352832,.00013408154,.00012189535,.00080653845,-.00020742939,-.00069800526,.00076295156,.00027820759,.0018720391
1973m1,.0011382281,.0001461378,.000096556883,-.00015148819,-.0005382754,.00073433778,-.00016841805,.000095220799,.000013134597,.00077425543,-.00017372612,-.00072203105,.00069734035,.00025224709,.0021061164
1973m2,.0012291725,.00031044902,-.000049528968,-.000030751253,-.00055540662,.00082730217,-.00023746303,.00016017658,-.00010297148,.00074664666,-.00018987391,-.00050388026,.00071388384,.00012258819,.0017830022
1973m3,.0014687735,.00052481197,-.00014521684,.000070917406,-.00049623684,.00095400156,-.00026329205,.00020264513,-.00013804372,.00066466525,-.00017204425,-.00034344287,.0007015639,.000056506691,.0012485577
1973m4,.0013799362,.00051068573,-.0001930516,.000085695036,-.00049294595,.00094455073,-.00030106946,.00021804377,-.00021017513,.0006718855,-.00018854318,-.00021592801,.00070343883,-.000023831635,.0013096336
1973m5,.0017050862,.00071324856,-.0005671712,-.000073611038,-.0010217441,.001047418,-.00051077094,.000095012554,-.00052139664,.0010326225,-.000042745141,.00017605051,.000709277,.00013345521,.0024795232
1973m6,.0016790514,.00085724134,-.00047758038,-.000038834234,-.0012259723,.0014364795,-.00044172886,.00013237442,-.00095253589,.00085320254,-.000031580399,.00013067487,.00066479301,.00005709644,.0034649065
1973m7,.0015696555,.00078355544,-.00042810637,.000049331571,-.00099805451,.0013348277,-.00039285695,.00022124501,-.00078603631,.00073578517,-.000070683534,.00010443544,.00086688902,-.00010606556,.0026774786
1973m8,.0016525665,.0010705345,-.00065412058,.000020153213,-.0019371615,.0019747766,-.00080709194,.00017206671,-.0022071688,.0010760783,-.000045975339,.00098199281,.0007739088,-.000088537068,.0076846308
1973m9,.0017148027,.0009700493,-.00058225921,-.000043679,-.0014174237,.0016987437,-.00065552903,.00011371656,-.0014756087,.00090087618,-.00002510708,.00061745441,.00072399765,-.000036624162,.0045853909
1973m10,.0017468645,.00091926521,-.00042987007,.000011488288,-.0014993395,.0015278978,-.00049678626,.00012033939,-.0013834764,.00080526399,3.9361780e-06,.00037289585,.00069151347,-.00012143208,.004828379
1973m11,.0015990104,.00076180551,-.00038881227,.000079069941,-.001302521,.0012804084,-.00040268362,.00010893263,-.0010824333,.00071191014,-.00007446915,.00033671281,.0010470599,-.00042214917,.0044860803
1973m12,.0034444311,.001795275,-.00088479428,.00048731096,-.0023548063,.0019321817,-.00067373959,.00033698571,-.0016703599,.00082442153,-.00017935438,.00058258005,.0010842208,-.00064046663,.005518083
1974m1,.0030103286,.0015502539,-.00077621872,.00038342175,-.0022270163,.0020126461,-.00077733159,.00037304079,-.0020530659,.00093919196,-.00022871509,.00090693444,.0010212752,-.00080650148,.0074462583
1974m2,.0026496255,.0014011967,-.00074479275,.00028631967,-.0018473876,.0030103484,-.00028491221,.0014045405,-.0026156032,.0012687781,.00038790732,.00031762241,.0025396603,-.0016890232,.0075687757
1974m3,.0023511008,.0011519409,-.00064628472,.00019678408,-.0012001194,.0024607165,-.00024793643,.0010900876,-.0015963803,.0011187223,.0003569102,.00016081271,.0022506455,-.0010624382,.0040948079
1974m4,.0022147242,.00091059419,-.00053365185,.000057262652,-.0007808244,.0021034507,-.00021955314,.00091981731,-.0010242334,.00092154706,.00027101036,.000076099634,.0020830561,-.00071847154,.0023613193
1974m5,.0023571672,.00081043196,-.00049677282,-.000041646192,-.00064110255,.001747105,-.00019415289,.00068272621,-.00067892484,.00077635801,.00021513572,.000038546834,.0017439529,-.00045202891,.0015293044
1974m6,.0024000953,.00083712063,-.00032935795,-.00029831656,-.00043739655,.0015909369,-.00011243959,.00042013914,-.00043650891,.00073678652,.000064924774,.000017899447,.0019949891,-.00034422291,.00097845343
1974m7,.0022576372,.00070807175,-.00030812572,-.00021127961,-.00042587632,.0013307061,-.00010761875,.00031355035,-.00032937035,.00062837696,.00004451209,8.4913827e-06,.0016526912,-.00027956755,.00087670307
1974m8,.0028430866,.00054734253,-.00075589604,-.00011010285,-.00064178213,.001131805,-.000066831162,.00022501501,-.00023938874,.00092321553,-8.0514346e-06,.00015739098,.0013819892,-.00025042798,.00095876877
1974m9,.0036089201,.0005665801,-.00086139719,.00021345672,-.00084092643,.00097229524,-.000088813802,.00020041864,-.00021160379,.00085171271,-.000078320554,.00017074363,.0013950896,-.00031186064,.00099650992
1974m10,.0048622554,.00050631206,-.0014132947,-.000020874422,-.0013755135,.00083729485,-.000085667598,.00015202584,-.00017661996,.0011470439,.000027496695,.0003987244,.0012314102,-.00019249448,.0014030738
1974m11,.0069282725,-.000013620685,-.0028973194,-.0011805537,-.0011543261,.00090933207,.00029329056,.00047392418,-.000094188676,.0024718971,.00091865141,.00036744561,.002137254,-.000091339971,.0009260209
