edate,VarCov_mktrf_mktrf,VarCov_smb_mktrf,VarCov_hml_mktrf,VarCov_rmw_mktrf,VarCov_cma_mktrf,VarCov_smb_smb,VarCov_hml_smb,VarCov_rmw_smb,VarCov_cma_smb,VarCov_hml_hml,VarCov_rmw_hml,VarCov_cma_hml,VarCov_rmw_rmw,VarCov_cma_rmw,VarCov_cma_cma
1967m8,.0016190282,.00059777213,-9.1128152e-07,-.000054760749,-.00027235664,.0015073119,.000051237166,-.000098157405,-.00030678444,.00050158205,-.00018078496,.00037918109,.00031088089,-.00021609027,.00061104738
1967m9,.0014916672,.00051195268,-.000043485343,-.000061554572,-.00026486808,.001324084,.000042998858,-.000093118011,-.00024681474,.00047109617,-.00013807981,.00034709391,.00026616667,-.00016780295,.00053171639
1967m10,.001416028,.00050238514,-.00012784461,-.000066925466,-.00026430623,.0012207709,-.000030558735,-.000094961142,-.00022514263,.00052266446,-.00010401828,.00033870581,.00023098162,-.00013101035,.00046381442
1967m11,.0014599904,.00042826723,.000032112941,-.000097961871,-.0001296074,.0010797461,-.000039534436,-.000089991867,-.00019671545,.00064315827,-.00011329923,.00041929324,.00021080198,-.00012874829,.00049628556
1967m12,.0013272754,.00037882361,.000014038256,-.000096830983,-.00012273107,.00096091471,-.000032174092,-.000091240632,-.0001594332,.00060248305,-.00011190764,.00041429326,.00020578291,-.0001351439,.00050072023
1968m1,.0012737014,.00048756247,-.000021738177,-.00012562418,-.00012374672,.0012115993,-.0000627189,-.00017056413,-.00013281632,.00052612054,-.000080587037,.0003524136,.00020604866,-.00010783828,.00042222376
1968m2,.0014368937,.00019726982,-.00031132239,.00014007151,-.00050712295,.0012874902,.00015397278,-.00036459757,.0001676675,.00077021646,-.00030788203,.00069830631,.00042979457,-.00042569352,.00090848783
1968m3,.0015415128,.00033984522,-.00031426738,.00011232899,-.00053093676,.0012539404,.000091956688,-.00030178085,.000079459285,.00066244375,-.00024199224,.00061054213,.00035724646,-.00034837128,.00082374964
1968m4,.0013981394,.00031816465,-.00026949475,.000075535376,-.00045072957,.0011452589,.000081154198,-.00027159569,.000076006116,.0005747992,-.00019574432,.00052071037,.00031094949,-.00028652433,.00070385466
1968m5,.0020675799,.0008417241,-.00034375585,.00020612417,-.00071342086,.0014318839,-.00001068869,-.00013919182,-.00014519799,.00052132743,-.00018074403,.00051275012,.00031600668,-.00031025134,.00078681024
1968m6,.0018662686,.00084196741,-.0002911803,.00015076785,-.00063531235,.0017842142,.000031150117,-.00015618798,-.0002324493,.00046774367,-.00014480988,.00043166458,.00027107168,-.0002434333,.00070335099
1968m7,.0016693491,.00072295626,-.00025789544,.00011330264,-.00055638875,.0015579929,.000017678552,-.00013816191,-.00020809271,.00042462745,-.00012240012,.00039613075,.00025508594,-.00022839897,.00067790458
1968m8,.0016429583,.00068017317,-.00045562425,.00021221981,-.00061112171,.0013950903,-.000082896266,-.000083927334,-.00022831955,.00079716882,-.00032947608,.00056780636,.00038722481,-.00031827588,.00072799908
1968m9,.001484175,.00060002157,-.00038287556,.00015535907,-.00051437959,.0012757662,-.000057764657,-.000096131364,-.00018308042,.00067834096,-.00026295832,.00047489261,.00033157837,-.00025165622,.00060466811
1968m10,.0014694373,.00060995208,-.0003254734,.000040482933,-.00041530858,.0012009593,-.000049614213,-.00015533438,-.00013513112,.00057881669,-.00021878675,.00040066254,.00036522074,-.00022386912,.00051242887
1968m11,.001334844,.00052905933,-.00030239986,.00002583889,-.00037736396,.0010683016,-.000065894063,-.00013257556,-.00013453388,.00061268284,-.0002194886,.000433754,.00034243133,-.00022108867,.00052485184
1968m12,.0014715655,.00057681592,-.00031459882,.00002351681,-.00046886393,.0010063502,-.000081363025,-.00011416693,-.00017590928,.00054553407,-.00017497092,.00040728846,.00029038166,-.00018623774,.00053828221
1969m1,.0015911061,.00031721426,-.00026846092,.00010471719,-.00047640048,.0010304089,-.000075109572,-.00018091274,-.000094308416,.00047939876,-.00013920869,.0003498678,.00030528859,-.00018093686,.00048315045
1969m2,.0014833033,.00030404594,-.00027405581,.0001088075,-.00043447546,.00092481944,-.000078887628,-.00015043188,-.000090127534,.0004634994,-.00014026731,.00032782691,.0003037058,-.00016733416,.00042932673
1969m3,.0018495095,.0006145105,-.00030199153,-.00005492628,-.00042029339,.0010545949,-.00010803959,-.00022997844,-.00010817166,.00042605592,-.000098193319,.00029209277,.00031324246,-.00012348096,.00037118868
1969m4,.0016958707,.0005204865,-.0002802643,-.000086021035,-.0003733582,.00094408024,-.000088217937,-.00019241951,-.000086772765,.00039483115,-.000067745837,.00026223445,.00030441201,-.000089808826,.00032373672
1969m5,.0015307192,.00044512129,-.00025071212,-.000080510843,-.00032277097,.00085895858,-.000075283613,-.0001693684,-.000073308111,.00036629825,-.000052328694,.00023390094,.00025993315,-.000070940805,.00028100179
1969m6,.0013939524,.00039469599,-.00023214694,-.000066541397,-.00029641434,.00077591505,-.000069587448,-.00014532905,-.000070742492,.00034950633,-.000049295977,.00022299196,.00024689143,-.000076954668,.00027310025
1969m7,.0019993577,.00089909672,-.000074066476,-.00046478401,-.000094634146,.0010911444,.000040832059,-.00043287009,.000063756372,.00035450573,-.00011138,.00023293348,.00045876915,-.00015311803,.00027894106
